,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
43,66,mais,Portuguese,ADV,24,yes,-4.4933,0.1584,4.5635,0.4238,0.3449,0.7047,-1.9335,-4.599,-3.6433,2,2,1,1,most
149,280,ano,Portuguese,NOUN,27,yes,-5.5711,2.7658,-0.1357,0.3933,0.423,0.4732,-2.4787,-5.2553,1.4353,3,3,2,2,year
41,63,também,Portuguese,ADV,29,yes,-4.9997,0.7266,-0.1505,0.4095,0.3619,0.4724,-3.1637,-3.392,0.5521,2,2,1,1,also
48,82,fazer,Portuguese,VERB,31,yes,-7.7187,4.4422,1.5962,0.3326,0.4732,0.5585,-2.5615,-8.2473,1.1439,3,3,2,2,to do
143,257,dizer,Portuguese,VERB,32,yes,-4.569,1.6455,-1.6575,0.4216,0.3894,0.3982,-2.8071,-3.1978,2.066,3,3,2,2,to say
116,204,dia,Portuguese,NOUN,33,yes,-3.6042,1.8257,0.2496,0.4489,0.3948,0.4921,-1.4584,-3.5487,0.4919,2,2,1,1,day
88,156,já,Portuguese,ADV,34,yes,-6.3843,-1.2922,-2.0123,0.3704,0.3014,0.3807,-5.8986,-2.3023,1.0887,5,4,3,2,already
7,11,ter,Portuguese,AUX,35,yes,-3.1444,0.1213,-2.0658,0.4619,0.3437,0.378,-2.8661,-1.2404,1.6085,2,2,1,1,to have
90,161,ter,Portuguese,AUX,35,yes,-9.6474,5.7356,-2.1304,0.2781,0.5119,0.3749,-4.3195,-8.9853,4.9923,3,3,2,2,to have
125,212,mas,Portuguese,CCONJ,36,yes,-6.9943,-2.4688,-3.7191,0.3531,0.2662,0.2966,-7.549,-1.3656,1.9789,5,4,3,2,but
91,163,ou,Portuguese,CCONJ,37,yes,0.2139,1.3703,1.1606,0.5568,0.3812,0.537,1.4674,-0.9817,-0.2223,2,2,1,1,or
44,68,ainda,Portuguese,ADV,39,yes,-5.1196,-0.0993,-0.0699,0.4061,0.3371,0.4764,-3.7737,-2.9739,0.0124,2,2,1,1,still
119,207,primeiro,Portuguese,ADJ,40,yes,-7.355,-3.2949,-1.8504,0.3429,0.2414,0.3887,-7.6857,-1.7888,0.1497,5,4,3,2,first
21,28,ficar,Portuguese,VERB,42,yes,-5.6116,2.8358,0.8505,0.3922,0.4251,0.5218,-2.0879,-5.5327,0.7587,3,3,2,2,stay
174,368,novo,Portuguese,ADJ,43,yes,-2.8936,-1.4795,2.1318,0.469,0.2958,0.5849,-2.3747,-1.5709,-2.3568,2,2,1,1,new
208,462,onde,Portuguese,ADV,44,yes,0.3858,0.9266,-0.0739,0.5617,0.3679,0.4762,0.7613,-0.1635,0.6714,2,2,1,1,Where
59,102,estar,Portuguese,AUX,45,yes,-7.2698,-3.6024,-3.4374,0.3453,0.2322,0.3104,-8.3736,-0.9876,1.2133,5,4,3,2,be
40,61,estar,Portuguese,AUX,45,yes,-9.036,4.7265,-1.0741,0.2954,0.4817,0.4269,-4.1458,-8.286,3.4965,3,3,2,2,be
188,406,pessoa,Portuguese,NOUN,46,yes,-0.997,1.92,-1.4016,0.5226,0.3976,0.4108,0.0961,-1.3069,1.9095,2,2,1,1,person
66,109,muito,Portuguese,ADV,47,yes,-10.8912,-7.8292,-0.7002,0.243,0.1056,0.4453,-13.0098,-1.6382,-3.0579,4,4,3,2,much
104,185,último,Portuguese,ADJ,48,yes,-3.379,-1.7049,-1.2623,0.4553,0.289,0.4176,-3.838,-0.5594,0.1586,2,2,1,1,last
341,1005,presidente,Portuguese,NOUN,49,yes,-0.8022,1.7435,0.6032,0.5281,0.3923,0.5096,0.6568,-1.8532,0.0468,2,2,1,1,president
102,180,vez,Portuguese,NOUN,50,yes,-0.6978,1.8944,-0.8847,0.531,0.3969,0.4362,0.3978,-1.3064,1.4245,2,2,1,1,turn
216,486,depois,Portuguese,ADV,51,yes,-2.6073,0.5875,0.6064,0.4771,0.3577,0.5097,-1.3801,-2.1916,-0.3145,2,2,1,1,later
251,597,empresa,Portuguese,NOUN,52,yes,-1.781,1.6257,0.4627,0.5004,0.3888,0.5026,-0.1692,-2.3872,0.1442,2,2,1,1,company
140,249,governo,Portuguese,NOUN,53,yes,-2.561,1.2424,2.6925,0.4784,0.3773,0.6125,-0.3182,-3.3529,-1.662,2,2,1,1,government
67,110,grande,Portuguese,ADJ,54,yes,-6.0044,-3.2049,3.2024,0.3811,0.2441,0.6377,-5.4538,-2.9951,-4.0204,5,4,3,2,great
237,564,acordo,Portuguese,NOUN,55,yes,-1.2782,1.6833,-0.8942,0.5146,0.3905,0.4358,-0.2526,-1.5465,1.3224,2,2,1,1,wake up
76,132,dever,Portuguese,AUX,56,yes,-4.3315,-2.2462,-2.9576,0.4284,0.2728,0.3341,-5.3111,-0.1292,1.5704,5,4,3,2,to owe
45,73,maior,Portuguese,ADJ,57,yes,-2.524,-1.5045,1.2507,0.4794,0.295,0.5415,-2.5211,-1.1377,-1.9159,5,4,3,2,larger
4,6,cidade,Portuguese,NOUN,58,yes,-0.6335,1.9306,0.758,0.5329,0.3979,0.5172,1.0081,-1.8856,0.0353,2,2,1,1,City
338,987,r,Portuguese,NOUN,59,yes,2.5509,2.2599,-0.6723,0.6228,0.4078,0.4467,3.0457,0.4607,1.3653,2,2,1,1,r
95,170,realizar,Portuguese,VERB,61,yes,-2.8892,1.6257,1.0834,0.4691,0.3888,0.5332,-0.7533,-3.1547,-0.2115,2,2,1,1,accomplish
329,937,segundo,Portuguese,ADJ,62,yes,-5.0363,-3.7739,-2.2012,0.4084,0.2271,0.3714,-6.5369,-0.0066,0.2861,5,4,3,2,second
147,265,ponto,Portuguese,NOUN,63,yes,-2.5546,2.1539,0.5292,0.4786,0.4046,0.5059,-0.3703,-3.138,0.4806,2,2,1,1,Score
20,26,_,Portuguese,ADV,64,yes,-13.707,12.2686,-1.0437,0.1634,0.7076,0.4284,-3.7356,-16.5643,6.8783,3,3,2,2,_
28,38,_,Portuguese,ADV,64,yes,-5.4808,3.4485,-2.174,0.3959,0.4434,0.3727,-2.5906,-4.7717,3.4702,3,3,2,2,_
25,33,_,Portuguese,ADV,64,yes,-8.1593,3.0503,-1.8563,0.3202,0.4315,0.3884,-4.6646,-6.2829,3.2494,3,3,2,2,_
22,30,_,Portuguese,ADV,64,yes,-10.6103,8.1593,-1.9512,0.2509,0.5845,0.3837,-3.6974,-11.4114,6.4799,3,3,2,2,_
31,44,_,Portuguese,ADV,64,yes,-13.1898,11.8466,-2.7657,0.1781,0.695,0.3436,-4.0659,-15.2786,7.9392,3,3,2,2,_
19,25,_,Portuguese,ADV,64,yes,-19.4911,22.0308,-4.207,0.0,1.0,0.2725,-3.9283,-26.2555,15.8561,3,3,2,2,_
69,116,_,Portuguese,ADV,64,yes,-3.901,-0.0324,-0.3654,0.4405,0.3391,0.4618,-2.8902,-2.2079,0.1978,2,2,1,1,_
11,16,_,Portuguese,ADV,64,yes,-14.543,12.8031,-3.0336,0.1398,0.7236,0.3304,-4.5003,-16.5947,8.7703,3,3,2,2,_
50,86,_,Portuguese,ADV,64,yes,-4.9439,3.0569,1.4834,0.4111,0.4317,0.5529,-1.3423,-5.5485,0.3159,3,3,2,2,_
9,13,_,Portuguese,ADV,64,yes,0.5926,0.4927,-0.2098,0.5675,0.3549,0.4695,0.6304,0.1961,0.2939,2,2,1,1,_
39,58,_,Portuguese,ADV,64,yes,-10.0095,5.3839,-0.6755,0.2679,0.5014,0.4466,-4.4432,-9.5489,3.6182,3,3,2,2,_
12,17,_,Portuguese,ADV,64,yes,-10.6573,5.1024,-1.0457,0.2496,0.4929,0.4283,-5.0498,-9.6095,3.8539,3,3,2,2,_
96,171,próximo,Portuguese,ADJ,66,yes,0.8413,-0.7035,0.7081,0.5745,0.319,0.5147,0.3895,0.7689,-0.8618,2,2,1,1,next
113,199,área,Portuguese,NOUN,67,yes,0.0269,1.3676,1.203,0.5515,0.3811,0.5391,1.3063,-1.3315,-0.51,2,2,1,1,area
30,42,tempo,Portuguese,NOUN,68,yes,-1.8121,1.8319,1.4225,0.4995,0.395,0.5499,0.1913,-2.8402,-0.4983,2,2,1,1,time
46,74,parte,Portuguese,NOUN,69,yes,-0.6368,2.4786,2.0246,0.5328,0.4144,0.5796,1.6791,-2.7156,-0.6972,2,2,1,1,part
280,687,semana,Portuguese,NOUN,70,yes,-1.8847,-0.3194,-0.4707,0.4975,0.3305,0.4566,-1.6308,-0.8876,-0.1119,5,4,3,2,week
111,196,candidato,Portuguese,NOUN,71,yes,0.0229,2.3681,-0.6816,0.5514,0.411,0.4463,1.283,-1.2044,1.4221,2,2,1,1,candidate
120,208,país,Portuguese,NOUN,72,yes,-2.113,1.3638,1.7484,0.491,0.381,0.566,-0.1939,-2.8852,-0.9137,2,2,1,1,country
170,346,apenas,Portuguese,ADV,73,yes,3.244,-0.3922,0.4092,0.6424,0.3284,0.5,2.1414,2.1001,-0.5896,1,1,1,1,only
260,618,receber,Portuguese,VERB,74,yes,-2.8141,2.1096,-1.4409,0.4712,0.4033,0.4088,-1.2499,-2.5446,1.9895,2,2,1,1,to receive
220,497,grupo,Portuguese,NOUN,75,yes,0.1843,1.8495,0.3816,0.556,0.3955,0.4986,1.3956,-1.2271,0.3061,2,2,1,1,group
241,573,além,Portuguese,ADV,76,yes,-0.5395,0.6188,0.6198,0.5355,0.3586,0.5104,0.175,-0.8632,-0.2369,2,2,1,1,in addition
61,104,forma,Portuguese,NOUN,77,yes,0.723,2.2949,0.0762,0.5712,0.4088,0.4836,1.9175,-1.0181,0.8034,2,2,1,1,form
58,101,equipe,Portuguese,NOUN,78,yes,-0.1426,0.2945,3.004,0.5467,0.3489,0.6279,0.9235,-1.444,-2.595,2,2,1,1,team
53,93,só,Portuguese,ADV,79,yes,-0.9158,-0.3826,-1.5057,0.5249,0.3286,0.4056,-1.3409,0.2963,0.9437,2,2,1,1,only
133,231,levar,Portuguese,VERB,80,yes,-3.0644,1.7567,1.1911,0.4642,0.3927,0.5385,-0.8084,-3.3971,-0.0907,2,2,1,1,to take
75,128,resultado,Portuguese,NOUN,81,yes,-2.4213,1.308,-0.7575,0.4823,0.3793,0.4425,-1.1671,-2.0886,1.0093,2,2,1,1,result
202,440,hoje,Portuguese,ADV,82,yes,-1.7169,-0.897,-2.3012,0.5022,0.3132,0.3664,-2.3978,0.4162,1.438,5,4,3,2,today
84,147,relação,Portuguese,NOUN,83,yes,-0.0854,1.9497,0.4509,0.5483,0.3985,0.5021,1.3553,-1.3796,0.5574,2,2,1,1,relationship
304,811,bem,Portuguese,ADV,84,yes,-0.3329,0.2509,2.3297,0.5413,0.3476,0.5946,0.5204,-1.2085,-1.8398,2,2,1,1,well
243,581,caso,Portuguese,NOUN,85,yes,4.1234,1.872,-0.8175,0.6673,0.3962,0.4396,4.0098,1.7379,1.2833,1,1,1,1,case
233,554,afirmar,Portuguese,VERB,86,yes,-1.5693,1.8225,1.0933,0.5064,0.3947,0.5337,0.2451,-2.4239,-0.1985,2,2,1,1,claim
214,475,público,Portuguese,ADJ,87,yes,-5.1593,-3.4933,2.7472,0.405,0.2355,0.6152,-5.0393,-1.9757,-3.7658,5,4,3,2,public
433,1513,jogador,Portuguese,NOUN,88,yes,-2.9124,1.1074,1.1365,0.4685,0.3733,0.5358,-1.1026,-2.9457,-0.5402,2,2,1,1,player
135,238,ação,Portuguese,NOUN,89,yes,-1.3303,1.6762,2.5399,0.5132,0.3903,0.605,0.7326,-2.9039,-1.71,2,2,1,1,action
325,906,meio,Portuguese,NOUN,90,yes,-0.8879,1.472,0.7763,0.5257,0.3842,0.5181,0.5562,-1.7988,-0.1054,2,2,1,1,quite
350,1034,município,Portuguese,NOUN,91,yes,-0.0687,1.7422,0.4746,0.5488,0.3923,0.5032,1.2042,-1.3794,0.2445,2,2,1,1,County
81,140,população,Portuguese,NOUN,92,yes,-1.459,0.2338,-0.5419,0.5095,0.3471,0.4531,-0.9462,-0.9141,0.4516,5,4,3,2,population
190,415,sempre,Portuguese,ADV,93,yes,-1.1745,-0.3413,0.2826,0.5176,0.3299,0.4938,-0.9893,-0.556,-0.3358,2,2,1,1,ever
322,893,apresentar,Portuguese,VERB,94,yes,-2.1252,1.712,0.3634,0.4907,0.3914,0.4978,-0.3455,-2.4946,0.399,2,2,1,1,to introduce
222,507,local,Portuguese,NOUN,95,yes,0.1932,1.5657,-0.3359,0.5562,0.387,0.4633,1.0207,-0.7499,0.89,2,2,1,1,place
82,142,usar,Portuguese,VERB,96,yes,-2.2632,0.8774,-0.6145,0.4868,0.3664,0.4496,-1.3209,-1.7328,0.7136,2,2,1,1,to use
369,1127,assim,Portuguese,ADV,97,yes,-1.283,-0.5775,-1.9269,0.5145,0.3228,0.3849,-1.8751,0.2877,1.1883,5,4,3,2,so
161,310,projeto,Portuguese,NOUN,98,yes,1.7401,2.0837,-0.3735,0.5999,0.4025,0.4614,2.4777,-0.1343,0.8815,2,2,1,1,project
3,4,principal,Portuguese,ADJ,99,yes,-2.2009,-3.9441,-2.0188,0.4886,0.222,0.3804,-4.5105,1.9119,0.4547,5,4,3,2,main
364,1096,contar,Portuguese,VERB,101,yes,-2.5175,1.4737,1.2619,0.4796,0.3843,0.542,-0.5934,-2.8872,-0.3273,2,2,1,1,tell
194,422,ocorrer,Portuguese,VERB,102,yes,-3.5298,-0.0769,0.1911,0.451,0.3378,0.4893,-2.5232,-2.2018,-0.357,2,2,1,1,to occur
185,393,decisão,Portuguese,NOUN,103,yes,1.4298,1.5233,-0.501,0.5912,0.3857,0.4552,1.9462,0.0305,0.864,2,2,1,1,decision
60,100,agora,Portuguese,ADV,104,yes,-1.0413,-2.1374,-3.4014,0.5213,0.2761,0.3122,-3.0733,2.0052,1.8708,5,4,3,2,now
128,217,dar,Portuguese,VERB,105,yes,-1.6396,2.5991,-1.2679,0.5044,0.418,0.4174,-0.0112,-2.164,2.1216,2,2,1,1,to give
98,174,estado,Portuguese,NOUN,106,yes,-0.6562,1.1172,2.1788,0.5322,0.3736,0.5872,0.9166,-1.9864,-1.5533,2,2,1,1,state
342,1009,bom,Portuguese,ADJ,107,yes,-4.1086,-3.7169,4.1754,0.4347,0.2288,0.6856,-4.2855,-1.9116,-4.9127,5,4,3,2,Good
336,979,acontecer,Portuguese,VERB,108,yes,-1.209,1.8047,-0.1488,0.5166,0.3942,0.4725,0.2016,-1.7526,0.8651,2,2,1,1,happen
258,615,partir,Portuguese,VERB,109,yes,-2.6014,0.2421,-1.4233,0.4772,0.3474,0.4097,-2.1354,-1.174,1.1727,2,2,1,1,leave
261,619,jogo,Portuguese,NOUN,110,yes,1.294,2.0261,-0.5194,0.5873,0.4008,0.4542,2.0063,-0.3176,1.0362,2,2,1,1,match
279,677,manter,Portuguese,VERB,111,yes,-3.3875,1.0781,0.7858,0.455,0.3724,0.5186,-1.5668,-3.0376,-0.2976,2,2,1,1,to maintain
132,228,mercado,Portuguese,NOUN,112,yes,-1.9416,-0.4444,2.3647,0.4959,0.3268,0.5964,-0.9909,-1.9014,-2.4863,2,2,1,1,Marketplace
8,12,sair,Portuguese,VERB,113,yes,-3.8681,1.8624,-0.6162,0.4415,0.3959,0.4495,-1.8102,-3.2909,1.3033,2,2,1,1,go out
219,491,cerca,Portuguese,ADV,115,yes,7.4029,-0.458,-3.2007,0.7599,0.3264,0.3221,4.5902,6.1871,2.7728,1,1,1,1,fence
289,729,região,Portuguese,NOUN,116,yes,0.9104,1.3025,1.6835,0.5765,0.3791,0.5628,2.0076,-0.8748,-0.9005,2,2,1,1,region
407,1345,conseguir,Portuguese,VERB,117,yes,-2.9411,0.6294,-0.2525,0.4676,0.359,0.4674,-1.9134,-2.1377,0.2779,2,2,1,1,get
374,1150,informar,Portuguese,VERB,118,yes,-3.387,-0.2656,0.1141,0.455,0.3322,0.4855,-2.5338,-1.9299,-0.3423,2,2,1,1,inform
165,327,até,Portuguese,ADV,119,yes,5.1749,-1.2052,0.1353,0.697,0.304,0.4865,2.8528,3.8659,-0.8018,1,1,1,1,up until
92,165,trabalho,Portuguese,NOUN,120,yes,0.3339,1.4751,2.0452,0.5602,0.3843,0.5806,1.7327,-1.4956,-1.184,2,2,1,1,job
129,219,programa,Portuguese,NOUN,121,yes,-0.0028,1.1184,3.3335,0.5507,0.3736,0.6441,1.7319,-1.9961,-2.5733,2,2,1,1,program
428,1492,fim,Portuguese,NOUN,122,yes,-2.5048,0.685,-1.1121,0.48,0.3606,0.425,-1.6198,-1.5883,1.1321,2,2,1,1,The end
166,328,mesmo,Portuguese,ADV,123,yes,-1.8958,-0.8044,0.5853,0.4972,0.316,0.5087,-1.7716,-0.8086,-0.7839,2,2,1,1,same
226,529,mesmo,Portuguese,ADV,123,yes,0.2171,-0.7535,0.0055,0.5569,0.3175,0.4801,-0.3264,0.6309,-0.2855,2,2,1,1,same
156,299,informação,Portuguese,NOUN,124,yes,-2.4575,-0.0701,2.3917,0.4813,0.338,0.5977,-1.1516,-2.3255,-1.9236,2,2,1,1,information
117,205,prefeito,Portuguese,NOUN,125,yes,1.271,0.4386,1.3447,0.5867,0.3532,0.5461,1.5363,0.0092,-1.1089,2,2,1,1,mayor
314,875,falar,Portuguese,VERB,126,yes,0.1075,1.4637,-0.0607,0.5538,0.384,0.4769,1.0245,-0.7327,0.6479,2,2,1,1,speak
269,639,eleição,Portuguese,NOUN,127,yes,0.3821,1.4349,1.3212,0.5615,0.3831,0.545,1.5896,-1.1826,-0.7779,2,2,1,1,election
287,702,divulgar,Portuguese,VERB,128,yes,-0.3596,0.5561,-0.3272,0.5406,0.3568,0.4637,-0.0215,-0.4877,0.1722,2,2,1,1,spread
199,435,esperar,Portuguese,VERB,129,yes,-0.2419,2.6986,-0.9478,0.5439,0.4209,0.4331,1.2104,-1.45,1.8738,2,2,1,1,wait
344,1014,criar,Portuguese,VERB,130,yes,0.16,1.6426,1.4205,0.5553,0.3893,0.5498,1.5901,-1.3395,-0.3512,2,2,1,1,create
107,189,mundo,Portuguese,NOUN,131,yes,0.9472,0.8506,2.1964,0.5775,0.3656,0.5881,1.8447,-0.7273,-1.4624,2,2,1,1,world
259,617,casa,Portuguese,NOUN,132,yes,0.9814,0.2117,1.069,0.5785,0.3464,0.5325,1.1275,-0.0472,-1.0922,2,2,1,1,House
232,552,participar,Portuguese,VERB,133,yes,-2.891,1.4868,-0.4137,0.4691,0.3846,0.4595,-1.3405,-2.5311,0.9594,2,2,1,1,to participate
35,50,manhã,Portuguese,NOUN,134,yes,1.5934,1.0984,-1.9237,0.5958,0.373,0.385,1.263,0.975,1.8383,1,1,1,1,morning
397,1280,ministro,Portuguese,NOUN,135,yes,2.3345,0.7186,-1.5301,0.6167,0.3616,0.4044,1.6577,1.5719,1.4047,1,1,1,1,minister
191,416,tentar,Portuguese,VERB,137,yes,-3.9811,0.2488,0.2002,0.4383,0.3476,0.4897,-2.7183,-2.6405,-0.0268,2,2,1,1,try
210,464,encontrar,Portuguese,VERB,138,yes,-1.9495,1.7343,0.1435,0.4957,0.3921,0.4869,-0.2576,-2.2651,0.6621,2,2,1,1,meet
172,360,processo,Portuguese,NOUN,139,yes,0.6529,2.0819,1.0333,0.5692,0.4025,0.5308,2.1774,-1.2533,0.0771,2,2,1,1,process
168,332,serviço,Portuguese,NOUN,140,yes,0.7325,1.6794,2.3506,0.5714,0.3904,0.5957,2.3173,-1.3896,-1.066,2,2,1,1,service
399,1309,existir,Portuguese,VERB,141,yes,-2.5812,-0.3225,1.5897,0.4778,0.3305,0.5582,-1.6477,-1.8877,-1.3122,2,2,1,1,exist
184,391,água,Portuguese,NOUN,142,yes,5.5361,1.6069,-0.6483,0.7072,0.3882,0.4479,4.9025,2.7121,0.9459,1,1,1,1,Water
285,698,saber,Portuguese,VERB,143,yes,-4.0744,-0.3185,-2.0367,0.4356,0.3306,0.3795,-3.6497,-1.5276,1.3993,5,4,3,2,know
328,936,km,Portuguese,NOUN,144,yes,7.1544,1.6263,-0.0782,0.7529,0.3888,0.476,6.3152,3.6044,0.8209,1,1,1,1,km
331,942,explicar,Portuguese,VERB,145,yes,1.0103,1.1534,-1.232,0.5793,0.3747,0.4191,1.0574,0.399,1.3195,2,2,1,1,explain
411,1362,entrar,Portuguese,VERB,146,yes,-3.5153,0.9552,0.6318,0.4514,0.3687,0.511,-1.7946,-2.9747,-0.1512,2,2,1,1,log in
167,329,vida,Portuguese,NOUN,147,yes,0.4415,-0.2405,-0.6117,0.5632,0.3329,0.4497,0.1435,0.6301,0.376,1,1,1,1,life
404,1331,evento,Portuguese,NOUN,148,yes,-0.6467,1.6422,1.5515,0.5325,0.3893,0.5563,0.9482,-2.0527,-0.675,2,2,1,1,event
36,52,final,Portuguese,NOUN,149,yes,-0.4506,1.8382,1.7005,0.538,0.3952,0.5636,1.3676,-2.0287,-0.4773,2,2,1,1,Final
54,94,precisar,Portuguese,VERB,150,yes,-1.9934,1.2838,-2.2174,0.4944,0.3786,0.3706,-1.3418,-1.1723,2.2755,2,2,1,1,need
151,282,atleta,Portuguese,NOUN,151,yes,0.7432,0.1161,0.3166,0.5718,0.3436,0.4954,0.7108,0.2471,-0.3598,2,2,1,1,athlete
179,376,produção,Portuguese,NOUN,152,yes,0.0262,0.1245,1.2173,0.5515,0.3438,0.5398,0.5107,-0.6207,-1.203,2,2,1,1,production
268,637,veículo,Portuguese,NOUN,153,yes,3.4668,2.6077,1.121,0.6487,0.4182,0.5351,4.6169,0.2668,0.4515,1,1,1,1,vehicle
153,285,problema,Portuguese,NOUN,154,yes,-0.2916,1.7903,1.1279,0.5425,0.3937,0.5354,1.3029,-1.6786,-0.171,2,2,1,1,problem
99,175,americano,Portuguese,ADJ,155,yes,-8.9521,-5.7886,8.4658,0.2978,0.1667,0.897,-7.5907,-4.9941,-9.4191,5,4,3,2,American
396,1279,passado,Portuguese,ADJ,157,yes,6.5955,-1.1562,1.1379,0.7371,0.3055,0.5359,4.3693,4.3972,-1.323,1,1,1,1,past
47,77,período,Portuguese,NOUN,158,yes,0.6991,1.415,-0.082,0.5705,0.3825,0.4758,1.4845,-0.4937,0.4565,2,2,1,1,period
101,178,número,Portuguese,NOUN,159,yes,-1.2488,0.6915,2.0882,0.5155,0.3608,0.5827,0.107,-2.034,-1.5398,2,2,1,1,number
215,476,homem,Portuguese,NOUN,160,yes,1.8521,0.8664,-2.4967,0.6031,0.3661,0.3568,1.2459,1.5256,2.3997,1,1,1,1,men
122,211,partida,Portuguese,NOUN,161,yes,0.3407,0.2914,1.0667,0.5604,0.3488,0.5324,0.7765,-0.4347,-1.0387,2,2,1,1,match
297,762,sistema,Portuguese,NOUN,162,yes,-0.5472,0.3407,2.2138,0.5353,0.3503,0.5889,0.4405,-1.4054,-1.8185,2,2,1,1,system
255,610,vitória,Portuguese,NOUN,163,yes,-2.9837,-1.4138,-0.9531,0.4664,0.2978,0.4329,-3.2198,-0.7099,-0.0845,5,4,3,2,victory
152,283,setor,Portuguese,NOUN,164,yes,-1.8419,0.1266,0.0094,0.4987,0.3439,0.4803,-1.3177,-1.223,0.0026,5,4,3,2,sector
333,963,dentro,Portuguese,ADV,165,yes,-2.0715,-0.6787,1.2362,0.4922,0.3198,0.5408,-1.5802,-1.2745,-1.3615,2,2,1,1,inside
464,1740,rede,Portuguese,NOUN,166,yes,-0.3529,-0.129,5.4906,0.5408,0.3362,0.7504,1.2766,-2.1751,-4.5328,2,2,1,1,network
454,1666,título,Portuguese,NOUN,167,yes,1.1776,0.5294,3.5725,0.584,0.356,0.6559,2.1702,-1.0114,-2.9955,2,2,1,1,title
391,1241,deixar,Portuguese,VERB,168,yes,-0.085,1.2561,1.0538,0.5484,0.3777,0.5318,0.982,-1.1801,-0.4049,2,2,1,1,leave
385,1195,momento,Portuguese,NOUN,169,yes,0.7186,-0.1162,-1.0351,0.5711,0.3366,0.4288,0.2626,0.7845,0.5463,1,1,1,1,time
376,1156,atingir,Portuguese,VERB,170,yes,1.7764,1.2434,-1.9438,0.6009,0.3774,0.3841,1.4672,1.0201,1.8454,2,2,1,1,reach
371,1131,próprio,Portuguese,ADJ,171,yes,7.0964,0.3166,1.0003,0.7513,0.3496,0.5291,5.5481,4.089,-0.0378,1,1,1,1,own
321,887,unidade,Portuguese,NOUN,172,yes,4.0753,1.5439,1.4079,0.6659,0.3864,0.5492,4.409,1.0548,-0.6328,1,1,1,1,unity
164,323,fato,Portuguese,NOUN,173,yes,-1.1294,0.3279,-2.951,0.5188,0.3499,0.3344,-1.3414,0.146,2.3949,5,4,3,2,fact
146,264,haver,Portuguese,AUX,174,yes,-4.7412,1.9888,-1.2826,0.4168,0.3997,0.4166,-2.6213,-3.7154,1.8872,3,3,2,2,be
320,885,haver,Portuguese,AUX,174,yes,-6.8919,-6.1575,-1.282,0.356,0.1557,0.4167,-9.2346,0.0181,-1.4965,5,4,3,2,be
288,707,gente,Portuguese,NOUN,175,yes,-0.8988,-1.2284,0.6622,0.5254,0.3033,0.5125,-1.1445,-0.118,-1.19,2,2,1,1,people
229,539,filho,Portuguese,NOUN,176,yes,2.5798,1.9947,2.2465,0.6236,0.3999,0.5905,3.8157,-0.4542,-1.0433,2,2,1,1,son
209,463,querer,Portuguese,VERB,177,yes,0.5917,1.0977,-1.1163,0.5675,0.373,0.4248,0.6983,0.1323,1.2072,2,2,1,1,want
137,245,como,Portuguese,ADV,178,yes,-3.8578,-0.9781,1.9733,0.4417,0.3108,0.5771,-2.8664,-2.3913,-1.8895,2,2,1,1,as
