,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
87,153,si,Slovak,PRON,18,yes,-2.1375,-0.7847,3.081,0.5191,0.7011,0.731,-2.858,-0.1048,1.9882,2,1,1,1,are u
295,944,chris,Slovak,PROPN,19,yes,0.1699,-3.9298,2.7675,0.6084,0.5936,0.7152,-0.2696,-3.037,3.2048,5,4,3,2,Chris
122,246,keď,Slovak,SCONJ,20,yes,1.1137,-2.9446,0.6955,0.6449,0.6273,0.6109,0.9223,-2.5848,1.0701,5,4,3,2,when
321,5216,winston,Slovak,PROPN,21,yes,2.0091,-2.931,1.7036,0.6795,0.6277,0.6617,1.7803,-2.273,2.1716,5,4,3,2,Winston
100,187,jeho,Slovak,DET,22,yes,-5.8517,-3.3337,0.5932,0.3753,0.614,0.6058,-5.611,-3.2062,0.7835,2,1,1,1,his
95,179,k,Slovak,ADP,24,yes,-3.8198,-2.6283,0.8074,0.454,0.6381,0.6165,-3.7854,-2.4317,0.7635,2,1,1,1,k
171,367,povedať,Slovak,VERB,25,yes,1.8714,-10.3236,2.7443,0.6742,0.3752,0.714,1.4736,-9.0726,6.2657,5,4,3,2,to tell
81,146,za,Slovak,ADP,26,yes,-1.3117,-2.0583,-0.4929,0.551,0.6575,0.5511,-1.1646,-2.1282,-0.3922,5,4,3,2,for
165,342,po,Slovak,ADP,27,yes,-1.6164,-2.1722,2.0139,0.5392,0.6537,0.6773,-1.8777,-1.6286,1.8142,2,1,1,1,after
64,102,svoj,Slovak,DET,28,yes,-5.0041,-2.1026,1.2116,0.4081,0.656,0.6369,-4.9515,-1.8773,0.9511,2,1,1,1,own
361,3289,ty,Slovak,PRON,30,yes,2.2766,-3.4643,1.7089,0.6899,0.6095,0.6619,2.1254,-2.7129,2.4148,5,4,3,2,you
15,22,my,Slovak,PRON,31,yes,-0.0376,-4.515,0.5561,0.6003,0.5736,0.6039,-0.0752,-4.1852,1.3601,5,4,3,2,we
13,18,môcť,Slovak,VERB,32,yes,1.6873,-8.8568,1.8374,0.6671,0.4253,0.6684,1.4677,-7.9051,4.7529,5,4,3,2,can
112,215,rok,Slovak,NOUN,34,yes,-0.3164,-5.0207,-0.6435,0.5895,0.5563,0.5435,-0.0021,-4.9522,0.8669,5,4,3,2,year
138,294,by,Slovak,AUX,35,yes,2.6572,-1.5649,3.3878,0.7046,0.6744,0.7464,2.0595,-0.4153,3.3897,5,4,3,2,would
167,363,všetok,Slovak,DET,36,yes,2.1345,-4.9514,0.6538,0.6844,0.5587,0.6088,2.1158,-4.4406,2.192,5,4,3,2,everything
55,86,od,Slovak,ADP,37,yes,-0.7116,-1.4307,-0.2146,0.5742,0.679,0.5651,-0.5571,-1.402,-0.154,5,4,3,2,from
301,990,vedieť,Slovak,VERB,38,yes,2.1705,-7.2256,2.1891,0.6858,0.481,0.6861,1.8443,-6.2389,4.3808,5,4,3,2,to know
77,140,ísť,Slovak,VERB,39,yes,0.6718,-6.6736,0.6351,0.6278,0.4999,0.6079,0.6366,-6.2114,2.6823,5,4,3,2,go
176,375,ale,Slovak,CCONJ,40,yes,3.0032,-1.4817,2.5021,0.718,0.6772,0.7018,2.516,-0.6072,2.5808,5,4,3,2,but
1,2,tá,Slovak,DET,41,yes,-4.0354,-0.6727,1.1593,0.4456,0.7049,0.6342,-4.0098,-0.5193,0.6103,2,1,1,1,the one
229,568,pred,Slovak,ADP,42,yes,-2.3604,-1.2814,1.9055,0.5104,0.6841,0.6718,-2.4956,-0.8213,1.3957,2,1,1,1,before
10,15,aby,Slovak,SCONJ,43,yes,1.1495,-0.2807,2.7929,0.6463,0.7183,0.7165,0.5216,0.4508,2.214,5,4,3,2,to
172,369,pri,Slovak,ADP,44,yes,-1.5394,-2.3803,-3.0201,0.5422,0.6466,0.4238,-0.9009,-2.9348,-2.465,2,1,1,1,at
375,1303,len,Slovak,PART,45,yes,-1.176,-1.2795,-0.5711,0.5563,0.6842,0.5471,-1.0549,-1.4316,-0.6513,5,4,3,2,only
12,17,človek,Slovak,NOUN,46,yes,3.6923,-3.0374,1.1157,0.7446,0.6241,0.6321,3.5965,-2.4171,2.306,5,4,3,2,man
307,1041,niečo,Slovak,PRON,47,yes,1.4466,-2.8328,0.6669,0.6578,0.6311,0.6095,1.3542,-2.4865,1.3416,5,4,3,2,something
118,234,ten,Slovak,DET,48,yes,2.4268,-0.9347,1.1371,0.6957,0.6959,0.6331,2.2876,-0.514,1.5103,5,4,3,2,the one
52,80,chcieť,Slovak,VERB,49,yes,2.5752,-5.6293,2.1099,0.7014,0.5356,0.6821,2.2037,-4.6745,3.5785,5,4,3,2,to want
114,219,ruka,Slovak,NOUN,50,yes,0.9941,-1.3724,0.1814,0.6402,0.681,0.585,0.9651,-1.2719,0.3384,5,4,3,2,hand
37,52,tu,Slovak,ADV,51,yes,2.9197,0.2403,3.0112,0.7148,0.7361,0.7275,2.3991,1.1984,2.7079,5,4,3,2,here
198,439,nie,Slovak,PART,52,yes,1.6283,-0.6293,-0.5103,0.6648,0.7064,0.5502,1.5359,-0.6573,-0.39,5,4,3,2,not
94,174,tento,Slovak,DET,53,yes,-5.0367,-0.2716,0.4286,0.4069,0.7186,0.5975,-4.8744,-0.3774,-0.3186,2,1,1,1,this one
249,659,celý,Slovak,ADJ,54,yes,-2.0228,-1.2846,-0.2806,0.5235,0.684,0.5618,-1.9119,-1.3991,-0.5964,2,1,1,1,whole
56,87,chvíľa,Slovak,NOUN,55,yes,0.1725,-2.9308,1.5435,0.6085,0.6277,0.6536,0.0704,-2.3927,1.9792,5,4,3,2,moment
61,95,jeden,Slovak,NUM,56,yes,1.4957,-3.8381,-1.3222,0.6597,0.5967,0.5093,1.8879,-3.977,0.3041,5,4,3,2,one
74,131,veľký,Slovak,ADJ,57,yes,-0.2991,-0.2413,-0.9267,0.5902,0.7196,0.5292,-0.1293,-0.533,-0.9051,5,4,3,2,the great
137,283,náš,Slovak,DET,58,yes,-4.3794,-0.6603,1.7969,0.4323,0.7053,0.6663,-4.3894,-0.3559,1.0633,2,1,1,1,ours
153,320,jej,Slovak,DET,59,yes,-6.6147,-0.61,1.0063,0.3458,0.707,0.6265,-6.5767,-0.6583,0.1664,2,1,1,1,her
22,31,môj,Slovak,DET,60,yes,-5.669,-0.6572,0.62,0.3824,0.7054,0.6071,-5.6615,-0.6721,-0.2472,2,1,1,1,my
401,1399,život,Slovak,NOUN,61,yes,0.1626,-4.0655,0.7571,0.6081,0.589,0.614,0.1841,-3.7156,2.1182,5,4,3,2,life
463,3781,tvár,Slovak,NOUN,62,yes,0.4981,-1.1174,0.4326,0.621,0.6897,0.5977,0.5253,-0.9674,0.637,5,4,3,2,Face
103,196,táto,Slovak,DET,63,yes,-6.5698,-0.7397,1.217,0.3476,0.7026,0.6372,-6.4603,-0.6359,0.3404,2,1,1,1,this one
45,72,veľmi,Slovak,ADV,64,yes,0.3145,-0.7992,-2.2741,0.6139,0.7006,0.4614,0.4051,-1.5342,-2.0626,5,4,3,2,very
326,3173,odvetiť,Slovak,VERB,65,yes,3.3623,-3.5517,-0.1596,0.7319,0.6065,0.5678,3.2791,-3.2884,0.8841,5,4,3,2,retaliate
70,114,prvý,Slovak,ADJ,66,yes,-1.2921,-1.5498,-0.224,0.5518,0.6749,0.5646,-1.1885,-1.6235,-0.1622,5,4,3,2,the first one
285,886,dva,Slovak,NUM,67,yes,-2.8701,-1.0748,0.8428,0.4907,0.6911,0.6183,-2.8334,-0.9597,0.6322,2,1,1,1,two
188,392,mama,Slovak,NOUN,68,yes,1.0404,-3.0457,1.8515,0.642,0.6238,0.6691,0.6932,-2.4028,2.0854,5,4,3,2,mother
376,1309,seba,Slovak,PRON,69,yes,-0.6908,-3.9016,0.2161,0.575,0.5946,0.5868,-0.564,-3.7029,1.0485,5,4,3,2,yourself
96,184,každý,Slovak,DET,71,yes,-2.6484,-0.5794,2.1836,0.4993,0.7081,0.6858,-2.8118,-0.0717,1.5578,2,1,1,1,every
189,397,pre,Slovak,ADP,72,yes,0.4149,0.2537,2.4347,0.6178,0.7365,0.6985,-0.0017,0.9984,1.835,5,4,3,2,for
39,55,vidieť,Slovak,VERB,73,yes,2.4176,-6.7653,0.9243,0.6953,0.4967,0.6224,2.2611,-6.1203,2.9181,5,4,3,2,to see
75,135,toto,Slovak,DET,74,yes,-3.0605,-0.6521,1.8014,0.4834,0.7056,0.6666,-3.1937,-0.269,1.2576,2,1,1,1,this
407,1420,oko,Slovak,NOUN,75,yes,1.4996,-0.4943,0.1737,0.6598,0.711,0.5846,1.4973,-0.4034,0.2617,5,4,3,2,eye
25,35,nový,Slovak,ADJ,76,yes,0.3291,-1.0435,-1.9707,0.6145,0.6922,0.4767,0.7021,-1.5443,-1.4828,5,4,3,2,new
151,318,strana,Slovak,NOUN,77,yes,0.0061,-0.4182,-0.1619,0.602,0.7136,0.5677,0.0916,-0.5107,-0.1506,5,4,3,2,page
223,557,musieť,Slovak,VERB,78,yes,2.8179,-4.3108,0.8862,0.7108,0.5806,0.6205,2.6342,-3.7941,2.0492,5,4,3,2,have to
92,168,druhý,Slovak,ADJ,79,yes,-1.4634,-1.4766,0.2763,0.5452,0.6774,0.5898,-1.3255,-1.3949,0.3699,5,4,3,2,Types
344,1180,ich,Slovak,DET,81,yes,-7.977,0.1827,-1.6844,0.2931,0.7341,0.4911,-7.4616,-0.6035,-2.5638,2,1,1,1,them
101,188,dať,Slovak,VERB,83,yes,2.789,-6.02,-1.0457,0.7097,0.5222,0.5232,3.0509,-5.717,0.8785,2,1,1,1,give
128,273,potom,Slovak,ADV,84,yes,0.7991,-1.2754,1.1472,0.6327,0.6843,0.6336,0.5391,-0.9038,0.9801,5,4,3,2,after that
129,274,prísť,Slovak,VERB,86,yes,1.9343,-5.4637,0.473,0.6766,0.5412,0.5997,1.9048,-5.0067,2.0461,5,4,3,2,come
7,2059,pozrieť,Slovak,VERB,87,yes,3.3735,-2.5492,1.5832,0.7323,0.6408,0.6556,3.1305,-1.8495,2.282,5,4,3,2,look
386,1352,nič,Slovak,PRON,88,yes,4.8161,-1.6397,2.0268,0.7881,0.6719,0.6779,4.517,-0.7631,2.6564,5,4,3,2,nothing
269,795,opäť,Slovak,ADV,89,yes,1.0353,0.5241,-1.9536,0.6418,0.7458,0.4775,1.4012,0.0365,-1.6637,4,3,3,2,again
402,1408,ďalší,Slovak,ADJ,90,yes,3.7765,0.8326,0.0737,0.7479,0.7563,0.5796,3.8147,0.9508,0.5619,4,3,3,2,next
254,720,ak,Slovak,SCONJ,91,yes,1.9088,-0.3636,3.1887,0.6756,0.7154,0.7364,1.23,0.5751,2.6396,5,4,3,2,if
235,583,hlava,Slovak,NOUN,92,yes,3.0549,0.6528,-2.3758,0.72,0.7502,0.4563,3.4457,0.1187,-1.9079,4,3,3,2,head
449,1599,nikdy,Slovak,ADV,93,yes,-1.7234,-0.5997,2.0979,0.5351,0.7074,0.6815,-2.1118,-0.0145,1.2608,2,1,1,1,never
416,3499,blythe,Slovak,PROPN,94,yes,4.2142,0.1376,2.09,0.7648,0.7326,0.6811,3.7554,0.8855,2.061,5,4,3,2,blythe
296,949,a,Slovak,PART,95,yes,0.7121,-0.9756,2.0814,0.6293,0.6945,0.6807,0.2226,-0.3487,1.489,5,4,3,2,a
53,82,a,Slovak,PART,95,yes,-0.8024,-15.9748,2.5258,0.5707,0.1821,0.703,-0.8815,-14.4997,8.5461,3,2,2,2,a
421,1475,myslieť,Slovak,VERB,96,yes,1.6098,-6.0531,-0.3269,0.6641,0.5211,0.5594,1.7282,-5.6669,1.1506,2,1,1,1,think
257,740,deň,Slovak,NOUN,97,yes,-0.9915,-3.3085,-0.2918,0.5634,0.6148,0.5612,-0.7589,-3.2843,0.4574,5,4,3,2,day
454,1647,pocit,Slovak,NOUN,98,yes,3.3055,-0.3696,-1.0806,0.7297,0.7152,0.5215,3.3258,-0.6032,-0.4456,5,4,3,2,feeling
0,2049,kapitola,Slovak,NOUN,99,yes,-2.7847,-1.4748,-1.4448,0.494,0.6775,0.5031,-2.3272,-1.8277,-1.442,2,1,1,1,chapter
432,1524,vy,Slovak,PRON,100,yes,1.9422,-1.3581,-0.3337,0.6769,0.6815,0.5591,1.8752,-1.378,-0.2624,5,4,3,2,you
91,166,slovo,Slovak,NOUN,101,yes,1.6284,-1.6478,-0.408,0.6648,0.6716,0.5553,1.7669,-1.6834,0.3417,5,4,3,2,word
72,124,storočie,Slovak,NOUN,102,yes,-0.4087,-0.8763,-1.6389,0.586,0.6979,0.4934,0.0104,-1.2879,-1.3066,5,4,3,2,century
185,387,medzi,Slovak,ADP,103,yes,-4.265,0.7877,1.3027,0.4367,0.7548,0.6415,-4.1779,1.1013,0.3862,2,1,1,1,between
40,56,ako,Slovak,ADV,104,yes,1.1058,0.6587,0.9498,0.6446,0.7504,0.6237,0.7627,0.9773,0.4823,5,4,3,2,how
197,437,ako,Slovak,ADV,104,yes,-1.1627,-1.1392,1.1508,0.5568,0.6889,0.6338,-1.5733,-0.8594,0.6436,2,1,1,1,how
69,109,podľa,Slovak,ADP,105,yes,-3.2896,0.0783,0.9344,0.4745,0.7305,0.6229,-3.4536,0.2622,0.0248,2,1,1,1,according to
332,3194,spýtať,Slovak,VERB,107,yes,4.3051,-2.5884,1.6646,0.7684,0.6394,0.6597,4.0442,-1.7555,2.2855,5,4,3,2,ask
311,1053,ono,Slovak,PRON,108,yes,-0.3459,0.2547,0.6215,0.5884,0.7366,0.6072,-0.4281,0.3705,0.1905,5,4,3,2,it
210,505,uhorský,Slovak,ADJ,109,yes,-7.7652,1.067,-0.6668,0.3013,0.7643,0.5423,-7.3405,0.5472,-1.5638,2,1,1,1,Hungarian
191,416,dobrý,Slovak,ADJ,110,yes,1.5051,0.6686,-1.259,0.66,0.7507,0.5125,1.5917,0.2297,-1.2452,4,3,3,2,good
304,999,až,Slovak,PART,111,yes,-4.7088,-0.15,2.7435,0.4196,0.7227,0.714,-5.0362,0.4448,1.5239,2,1,1,1,until
482,1828,robiť,Slovak,VERB,112,yes,1.8878,-3.6765,2.1012,0.6748,0.6023,0.6817,1.5848,-2.8311,2.6632,5,4,3,2,do
196,2483,okolo,Slovak,ADP,113,yes,-1.8447,0.0393,-0.4209,0.5304,0.7292,0.5547,-1.6766,0.0223,-0.9536,2,1,1,1,around
54,83,slovenský,Slovak,ADJ,114,yes,-6.5794,0.9967,0.6095,0.3472,0.7619,0.6066,-6.4792,0.7651,-0.5986,2,1,1,1,Slovak
417,1459,miesto,Slovak,NOUN,115,yes,2.8734,-1.2847,-0.2575,0.713,0.684,0.5629,2.9822,-1.2318,0.5009,5,4,3,2,the place
382,1341,práca,Slovak,NOUN,116,yes,1.3421,-2.3213,0.9653,0.6537,0.6486,0.6245,1.36,-1.8739,1.4571,5,4,3,2,work
211,517,či,Slovak,CCONJ,117,yes,-2.8175,0.6518,2.1788,0.4928,0.7501,0.6856,-3.1804,1.1599,1.0738,2,1,1,1,whether
195,435,svet,Slovak,NOUN,118,yes,-2.3726,-1.319,-1.5401,0.51,0.6828,0.4984,-1.9009,-1.8176,-1.2011,2,1,1,1,the world
21,30,čas,Slovak,NOUN,119,yes,2.0269,-1.1829,-0.5183,0.6802,0.6875,0.5498,2.3101,-1.1542,0.0775,5,4,3,2,time
148,308,však,Slovak,CCONJ,120,yes,6.3721,3.5818,3.4259,0.8483,0.8502,0.7484,5.6927,4.8028,3.1789,4,3,3,2,However
161,337,však,Slovak,CCONJ,120,yes,-1.2885,-0.7196,2.1341,0.5519,0.7033,0.6833,-1.6786,-0.1166,1.4557,2,1,1,1,However
157,328,stať,Slovak,VERB,121,yes,0.6805,-3.0844,0.6561,0.6281,0.6225,0.6089,0.5633,-2.7069,1.0027,5,4,3,2,to become
205,473,pod,Slovak,ADP,122,yes,-2.2707,0.8469,1.2059,0.5139,0.7568,0.6366,-2.4311,1.1293,0.2023,2,1,1,1,Come
134,279,začať,Slovak,VERB,123,yes,3.9249,-2.1518,1.5085,0.7536,0.6544,0.6518,3.7448,-1.4033,2.1987,5,4,3,2,get started
163,339,poznať,Slovak,VERB,124,yes,2.9337,-4.4113,-1.604,0.7153,0.5772,0.4951,3.3568,-4.31,-0.0787,2,1,1,1,know
453,1641,tam,Slovak,ADV,125,yes,4.1691,1.77,0.7469,0.7631,0.7883,0.6135,3.8259,2.0742,0.5157,4,3,3,2,PUSH
338,3208,raz,Slovak,ADV,126,yes,-2.5422,-1.6612,-0.0311,0.5034,0.6711,0.5743,-2.5479,-1.6931,-0.3644,2,1,1,1,Rye
35,50,iný,Slovak,DET,127,yes,0.5059,-1.1799,-1.9511,0.6214,0.6876,0.4777,0.8424,-1.6687,-1.4701,5,4,3,2,other
330,3190,amy,Slovak,PROPN,128,yes,5.4781,0.2733,1.1445,0.8137,0.7372,0.6335,5.1965,0.8692,1.4141,5,4,3,2,Amy
427,1486,hlas,Slovak,NOUN,129,yes,-1.8482,-1.3534,-2.0153,0.5303,0.6816,0.4744,-1.3994,-1.9642,-1.7458,2,1,1,1,voice
426,1484,vždy,Slovak,ADV,130,yes,5.0034,2.5181,1.5023,0.7954,0.8139,0.6515,4.5669,3.0815,1.3875,4,3,3,2,always
23,32,starý,Slovak,ADJ,131,yes,0.4714,0.1289,-2.2061,0.62,0.7323,0.4648,0.7705,-0.5524,-2.0437,5,4,3,2,old
299,971,lebo,Slovak,CCONJ,132,yes,3.8488,1.4489,4.264,0.7507,0.7774,0.7905,2.9871,2.8195,3.6485,4,3,3,2,because
119,240,oba,Slovak,NUM,133,yes,-2.0509,-0.1332,1.2463,0.5224,0.7233,0.6386,-2.2496,0.1735,0.5453,2,1,1,1,both
241,628,dieťa,Slovak,NOUN,134,yes,3.8345,0.0937,-0.9322,0.7501,0.7311,0.529,3.9642,0.0513,-0.3833,5,4,3,2,a child
474,1772,právo,Slovak,NOUN,135,yes,0.9755,-2.4227,-2.0388,0.6395,0.6451,0.4732,1.3803,-2.8234,-0.8257,5,4,3,2,the law
59,91,časť,Slovak,NOUN,136,yes,0.8329,-2.0102,-0.1928,0.634,0.6592,0.5662,1.0313,-1.9474,0.635,5,4,3,2,section
62,99,nájsť,Slovak,VERB,137,yes,2.1836,-4.0869,0.9851,0.6863,0.5882,0.6255,1.9503,-3.5835,1.8925,5,4,3,2,find
340,3211,zvolať,Slovak,VERB,138,yes,0.6601,-1.6538,2.0447,0.6273,0.6714,0.6788,0.0839,-1.0636,1.6433,5,4,3,2,to call out
232,580,teraz,Slovak,ADV,139,yes,2.7065,-0.1682,0.0674,0.7065,0.7221,0.5793,2.5615,-0.0706,0.1741,5,4,3,2,now
478,1792,stáť,Slovak,VERB,140,yes,0.6141,-3.0334,-1.807,0.6255,0.6242,0.4849,0.8874,-3.4148,-1.0301,5,4,3,2,to stand
202,468,dostať,Slovak,VERB,141,yes,1.9642,-3.7317,-0.0834,0.6778,0.6004,0.5717,2.0462,-3.4894,1.0015,5,4,3,2,get
125,261,brat,Slovak,NOUN,142,yes,-4.1376,-0.5983,-0.9845,0.4417,0.7074,0.5263,-3.7169,-0.8999,-1.3676,2,1,1,1,brother
127,269,cirkevný,Slovak,ADJ,143,yes,-0.9569,1.4109,-2.6135,0.5647,0.7761,0.4443,-0.546,0.5393,-2.6287,5,4,3,2,ecclesiastical
370,3323,srdce,Slovak,NOUN,144,yes,-2.6704,0.5708,0.9135,0.4984,0.7474,0.6219,-2.6947,0.6527,0.1464,5,4,3,2,heart
390,1365,zbierka,Slovak,NOUN,145,yes,2.5277,-3.1588,-1.6846,0.6996,0.62,0.4911,2.8596,-3.3754,-0.3226,5,4,3,2,collection
60,93,vtedy,Slovak,ADV,146,yes,-0.4851,0.0724,0.1381,0.583,0.7303,0.5828,-0.6116,0.0282,-0.2727,5,4,3,2,back then
67,105,jazyk,Slovak,NOUN,147,yes,2.5515,-2.1548,-4.0838,0.7005,0.6543,0.3703,3.3251,-2.9223,-2.6622,2,1,1,1,language
322,3168,cítiť,Slovak,VERB,148,yes,3.0071,-2.2951,-2.102,0.7181,0.6495,0.4701,3.1493,-2.6597,-1.4059,5,4,3,2,to feel
380,1330,posledný,Slovak,ADJ,149,yes,-5.4395,-0.0598,0.7869,0.3913,0.7258,0.6155,-5.4144,-0.0255,-0.2311,2,1,1,1,the last one
236,586,urobiť,Slovak,VERB,150,yes,2.6183,-3.0454,-1.6448,0.7031,0.6238,0.4931,2.7357,-3.229,-0.8008,5,4,3,2,to do
18,2075,oblasť,Slovak,NOUN,151,yes,0.4503,-0.3402,-1.4941,0.6192,0.7162,0.5007,0.7895,-0.6879,-1.1673,5,4,3,2,the area
457,1673,sedieť,Slovak,VERB,152,yes,1.6289,-3.7102,0.0413,0.6648,0.6011,0.578,1.5551,-3.4874,0.9803,5,4,3,2,sit
83,148,alebo,Slovak,CCONJ,154,yes,-6.2392,0.2234,-2.6096,0.3604,0.7355,0.4445,-5.9372,-0.8197,-3.4252,2,1,1,1,or
337,3207,rick,Slovak,PROPN,155,yes,1.9509,0.2832,2.7032,0.6773,0.7375,0.712,1.5049,1.098,2.3041,5,4,3,2,rick
494,1947,bez,Slovak,ADP,156,yes,-0.6637,2.4081,0.4352,0.5761,0.8101,0.5978,-0.8283,2.2939,-0.3206,5,4,3,2,without
406,1419,otvoriť,Slovak,VERB,157,yes,2.8136,-0.7817,0.4253,0.7106,0.7012,0.5973,2.5878,-0.5384,0.4993,5,4,3,2,to open
20,2077,cirkev,Slovak,NOUN,158,yes,0.3363,-0.6876,-5.2647,0.6148,0.7044,0.3108,1.1332,-2.1161,-4.2744,2,1,1,1,the church
173,370,stôl,Slovak,NOUN,159,yes,1.0939,0.147,0.6313,0.6441,0.7329,0.6077,1.0684,0.3278,0.3805,5,4,3,2,table
164,340,pravda,Slovak,NOUN,160,yes,5.4511,0.0524,1.1042,0.8127,0.7297,0.6315,5.2191,0.6537,1.5533,5,4,3,2,the truth
397,1388,asi,Slovak,PART,161,yes,1.8926,0.5788,-0.6622,0.675,0.7476,0.5425,1.7207,0.3928,-0.8432,5,4,3,2,probably
131,276,vojna,Slovak,NOUN,162,yes,3.4563,0.6689,0.5527,0.7355,0.7507,0.6037,3.3702,0.89,0.6496,5,4,3,2,the war
302,991,dobre,Slovak,ADV,163,yes,1.441,1.1536,0.7767,0.6575,0.7673,0.615,1.0691,1.3487,0.2763,5,4,3,2,all right
355,1221,u,Slovak,ADP,164,yes,-1.0098,1.9591,1.782,0.5627,0.7948,0.6656,-1.3474,2.5067,0.6759,2,1,1,1,u
4,7,prečo,Slovak,ADV,165,yes,1.6733,1.3922,0.9489,0.6665,0.7754,0.6237,1.2879,1.557,0.4444,4,3,3,2,Why
309,1047,stále,Slovak,ADV,166,yes,-0.717,1.4601,0.86,0.574,0.7777,0.6192,-0.9085,1.5766,0.201,5,4,3,2,still
394,5474,júlia,Slovak,PROPN,167,yes,6.486,5.2342,0.2926,0.8527,0.9067,0.5906,6.1367,5.3024,0.3654,4,3,3,2,July
121,2293,cesta,Slovak,NOUN,168,yes,1.8013,-1.6446,-1.3496,0.6715,0.6717,0.5079,2.0887,-1.8629,-0.5391,5,4,3,2,the road
374,1294,jediný,Slovak,ADJ,169,yes,3.4427,0.923,0.6799,0.735,0.7594,0.6101,3.2701,1.2531,0.7384,5,4,3,2,the only one
199,441,taký,Slovak,DET,170,yes,-0.7,-0.5866,-3.0576,0.5747,0.7078,0.422,-0.5124,-1.5806,-3.0193,5,4,3,2,such
440,5653,ministerstvo,Slovak,NOUN,171,yes,3.9605,0.697,-1.3742,0.755,0.7517,0.5067,4.0509,0.5146,-0.9281,4,3,3,2,ministry
255,721,naozaj,Slovak,PART,172,yes,6.5358,2.8247,3.3377,0.8547,0.8244,0.7439,5.8296,4.0215,3.2132,4,3,3,2,really
278,2890,akýsi,Slovak,DET,173,yes,-9.7767,2.2079,-0.2828,0.2235,0.8033,0.5616,-9.2791,1.6109,-1.7028,2,1,1,1,kind of
359,3280,voda,Slovak,NOUN,174,yes,0.9789,0.7487,0.2712,0.6397,0.7534,0.5895,0.8604,0.8052,-0.1258,5,4,3,2,Water
180,380,problém,Slovak,NOUN,175,yes,3.5683,-0.6029,-1.0926,0.7399,0.7073,0.5209,3.8034,-0.7165,-0.3832,5,4,3,2,a problem
425,3532,dokázať,Slovak,VERB,177,yes,2.1511,-0.8564,2.2385,0.685,0.6986,0.6886,1.7208,-0.1178,2.0619,5,4,3,2,to prove
132,275,koniec,Slovak,NOUN,178,yes,-1.3511,-1.2141,1.8442,0.5495,0.6864,0.6687,-1.5177,-0.7044,1.4622,2,1,1,1,the end
44,71,čakať,Slovak,VERB,179,yes,1.0959,-3.0516,1.2588,0.6442,0.6236,0.6393,0.9048,-2.527,1.7847,5,4,3,2,wait
47,74,pohľad,Slovak,NOUN,180,yes,3.377,0.1676,1.4266,0.7324,0.7336,0.6477,3.2679,0.694,1.7065,5,4,3,2,view
