,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
81,121,või,Estonian,CCONJ,23,yes,1.0491,-2.1961,1.5053,0.7136,0.6335,0.7071,0.6072,-1.5406,1.9599,5,4,3,2,or
73,105,kas,Estonian,ADV,24,yes,2.3396,-1.8357,2.2793,0.7607,0.6465,0.741,1.6571,-0.9353,2.6411,5,4,3,2,either
57,84,ütlema,Estonian,VERB,25,yes,2.4307,-7.9132,1.1457,0.764,0.4277,0.6914,1.6303,-6.8745,4.7901,3,3,2,2,say
166,331,võima,Estonian,AUX,26,yes,1.0501,-3.111,2.3572,0.7136,0.6006,0.7444,0.3093,-2.0642,2.8266,5,4,3,2,power
246,597,inimene,Estonian,NOUN,28,yes,1.3468,-6.6874,-0.7063,0.7244,0.4719,0.6103,1.078,-6.3912,2.2765,3,3,2,2,human
117,211,nagu,Estonian,SCONJ,29,yes,1.6018,-1.2969,2.0914,0.7337,0.6659,0.7328,0.9608,-0.4339,2.2495,5,4,3,2,like
45,63,kuid,Estonian,CCONJ,30,yes,2.8931,-0.9582,4.0729,0.7809,0.6781,0.8195,1.9999,0.5764,4.0165,5,4,3,2,but
77,111,ning,Estonian,CCONJ,31,yes,-0.5789,-1.9657,0.8243,0.6541,0.6418,0.6773,-0.9454,-1.5899,0.856,4,4,3,2,and
236,553,laps,Estonian,NOUN,32,yes,2.5048,-3.5042,-1.0163,0.7667,0.5864,0.5967,2.4842,-3.6337,0.8989,3,3,2,2,a child
90,130,aeg,Estonian,NOUN,34,yes,1.4697,-5.4249,-1.2599,0.7289,0.5173,0.5861,1.3932,-5.3825,1.2852,3,3,2,2,time
105,180,minema,Estonian,VERB,35,yes,1.5415,-9.0597,0.5647,0.7315,0.3865,0.6659,0.7842,-8.1407,4.6744,3,3,2,2,go away
143,268,tallinn,Estonian,PROPN,36,yes,-0.5194,-0.37,0.0765,0.6563,0.6993,0.6446,-0.7347,-0.3775,-0.3479,4,4,3,2,Tallinn
408,1251,sina,Estonian,PRON,37,yes,3.4623,-1.0027,1.6953,0.8016,0.6765,0.7154,3.0287,-0.2672,2.2761,5,4,3,2,you
174,354,jääma,Estonian,VERB,39,yes,2.3956,-7.4265,1.1992,0.7627,0.4453,0.6937,1.62,-6.4063,4.4887,3,3,2,2,stay
6,10,teadma,Estonian,VERB,40,yes,2.7028,-6.1779,1.561,0.7739,0.4902,0.7095,1.9696,-5.0634,4.1852,3,3,2,2,to know
464,1733,uus,Estonian,ADJ,41,yes,-1.3754,-0.9876,-2.3931,0.6251,0.677,0.5365,-0.9705,-1.8451,-2.0757,4,4,3,2,new
103,173,saama,Estonian,AUX,43,yes,0.3541,-0.6281,5.2262,0.6882,0.69,0.87,-0.7382,1.2219,4.1791,5,4,3,2,to get
154,295,saama,Estonian,AUX,43,yes,1.6808,-14.6759,0.9844,0.7366,0.1843,0.6843,0.6066,-12.9157,7.9052,3,3,2,2,to get
121,232,võtma,Estonian,VERB,44,yes,0.9697,-10.1761,-0.5021,0.7107,0.3463,0.6192,0.4509,-9.3551,3.7617,3,3,2,2,to take
21,31,raha,Estonian,NOUN,45,yes,0.752,-2.6829,0.623,0.7027,0.616,0.6685,0.5203,-2.2429,1.401,3,3,2,2,money
72,104,andma,Estonian,VERB,46,yes,1.116,-5.7824,-0.8706,0.716,0.5044,0.6031,0.847,-5.6479,1.7369,3,3,2,2,to give
67,99,asi,Estonian,NOUN,47,yes,1.5744,-4.3752,0.2522,0.7327,0.5551,0.6523,1.3367,-3.9579,1.9454,3,3,2,2,thing
336,921,välja,Estonian,ADV,48,yes,0.7241,-0.9717,2.24,0.7017,0.6776,0.7393,0.1483,-0.1256,1.8549,5,4,3,2,out
148,285,veel,Estonian,ADV,49,yes,1.5241,-1.3749,-1.601,0.7309,0.6631,0.5711,1.7062,-1.9298,-0.6874,4,4,3,2,yet
97,150,miljon,Estonian,NUM,50,yes,0.6491,-0.5322,-4.5869,0.699,0.6934,0.4404,1.6008,-2.1624,-3.5027,4,4,3,2,million
229,517,mees,Estonian,NOUN,51,yes,1.455,-4.25,-0.8299,0.7284,0.5596,0.6049,1.3662,-4.2183,0.925,3,3,2,2,man
1,3,kroon,Estonian,NOUN,52,yes,2.1819,-2.2938,-1.2992,0.7549,0.63,0.5843,2.2575,-2.6157,-0.0505,3,3,2,2,Crown
185,371,juba,Estonian,ADV,53,yes,1.0299,-0.5306,0.2004,0.7129,0.6935,0.65,0.9934,-0.4071,0.432,4,4,3,2,already
347,962,tahtma,Estonian,VERB,54,yes,3.09,-5.832,1.2553,0.7881,0.5026,0.6962,2.3733,-4.9229,3.8611,3,3,2,2,want to
289,753,miski,Estonian,PRON,55,yes,4.0628,-1.4738,1.8802,0.8236,0.6595,0.7235,3.5129,-0.6446,2.6327,5,4,3,2,something
353,988,aga,Estonian,ADV,56,yes,0.1244,-0.5808,4.0564,0.6798,0.6917,0.8188,-0.6787,0.8265,3.1267,5,4,3,2,but
37,50,aga,Estonian,ADV,56,yes,2.2772,-3.0145,3.8475,0.7584,0.6041,0.8096,1.3515,-1.3766,4.4641,5,4,3,2,but
87,127,eest,Estonian,ADP,57,yes,-1.2664,-0.2679,-0.679,0.629,0.7029,0.6115,-1.2069,-0.5938,-0.9554,4,4,3,2,for
123,234,mitte,Estonian,ADV,59,yes,-1.102,-2.2077,-0.5871,0.635,0.6331,0.6155,-1.2078,-2.3253,-0.269,4,4,3,2,not
256,615,rääkima,Estonian,VERB,60,yes,1.5274,-5.4863,0.5833,0.731,0.5151,0.6668,0.9447,-4.9072,2.5803,3,3,2,2,to talk
146,279,firma,Estonian,NOUN,62,yes,-0.4696,-2.2296,-1.84,0.6581,0.6323,0.5607,-0.1936,-2.7843,-1.0815,4,4,3,2,company
186,376,nägema,Estonian,VERB,63,yes,1.666,-6.4315,-0.2682,0.7361,0.4811,0.6295,1.1373,-6.0409,2.4734,3,3,2,2,to see
151,287,väga,Estonian,ADV,65,yes,-6.8453,-1.2071,1.7086,0.4254,0.6691,0.716,-7.2876,-0.5152,0.0501,1,1,1,1,very
170,348,pärast,Estonian,ADP,66,yes,-1.9864,0.0262,-2.3725,0.6028,0.7135,0.5374,-1.4425,-0.9502,-2.3632,4,4,3,2,after
13,19,kaks,Estonian,NUM,67,yes,-3.1691,-1.1018,0.0464,0.5596,0.6729,0.6432,-3.0029,-1.1286,-0.3802,1,1,1,1,two
254,612,vaatama,Estonian,VERB,68,yes,2.7429,-4.2901,-0.2077,0.7754,0.5582,0.6321,2.2924,-4.0488,1.6504,3,3,2,2,to see
187,379,kus,Estonian,ADV,69,yes,-0.655,-0.3642,0.1034,0.6514,0.6995,0.6457,-0.9203,-0.3045,-0.2985,4,4,3,2,where
302,777,sest,Estonian,SCONJ,70,yes,1.1076,-1.0967,2.0585,0.7157,0.6731,0.7313,0.5182,-0.3114,1.7262,5,4,3,2,because
351,980,käima,Estonian,VERB,71,yes,1.8299,-6.1918,0.0369,0.7421,0.4897,0.6428,1.3351,-5.7182,2.6814,3,3,2,2,to go
10,14,hansa_pank,Estonian,PROPN,72,yes,-0.0959,-1.3014,-2.2443,0.6718,0.6657,0.543,0.1644,-2.1467,-1.7578,4,4,3,2,hansa_bank
133,246,leidma,Estonian,VERB,73,yes,1.9721,-4.6289,0.1766,0.7472,0.546,0.6489,1.569,-4.2244,2.1264,3,3,2,2,to find
120,215,sõna,Estonian,NOUN,74,yes,1.5774,-2.4874,0.4628,0.7328,0.623,0.6615,1.286,-2.1485,1.3296,3,3,2,2,word
93,136,hea,Estonian,ADJ,75,yes,0.3042,-1.3833,-0.3247,0.6864,0.6628,0.627,0.175,-1.3842,0.0548,4,4,3,2,good
31,43,eesti,Estonian,ADJ,76,yes,-9.4573,-0.7693,0.8589,0.3301,0.6849,0.6788,-9.104,-0.4105,-0.9196,1,1,1,1,Estonian
4,8,eesti,Estonian,ADJ,76,yes,1.6328,-4.7523,-0.7715,0.7349,0.5415,0.6074,1.4367,-4.668,1.433,3,3,2,2,Estonian
288,752,keegi,Estonian,PRON,77,yes,1.206,-0.597,2.3609,0.7193,0.6911,0.7446,0.6775,0.2958,2.1315,5,4,3,2,someone
295,760,ära,Estonian,ADV,78,yes,1.922,0.4377,4.4179,0.7454,0.7283,0.8346,1.0217,1.9851,3.6633,5,4,3,2,away
183,369,pidama,Estonian,VERB,79,yes,1.8334,-4.6436,-0.3729,0.7422,0.5454,0.6249,1.4304,-4.469,1.693,3,3,2,2,to keep
34,46,pidama,Estonian,VERB,79,yes,0.9938,-1.4173,2.3612,0.7115,0.6616,0.7446,0.3511,-0.5031,2.3571,5,4,3,2,to keep
162,319,nüüd,Estonian,ADV,80,yes,2.9929,-0.2771,1.2721,0.7845,0.7026,0.6969,2.5708,0.193,1.4897,5,4,3,2,now
114,200,selline,Estonian,DET,81,yes,-6.1951,-0.9239,1.6312,0.4491,0.6793,0.7126,-6.3688,-0.3797,0.099,1,1,1,1,such
259,627,maa_ilm,Estonian,NOUN,82,yes,-0.6604,-1.136,-3.0631,0.6512,0.6717,0.5071,-0.1243,-2.1538,-2.4135,4,4,3,2,world
381,1108,hakkama,Estonian,VERB,83,yes,2.4801,-4.8948,2.0817,0.7658,0.5364,0.7323,1.6819,-3.749,4.041,3,3,2,2,handle it
358,1006,riik,Estonian,NOUN,84,yes,1.7245,-1.7798,-0.2571,0.7382,0.6485,0.63,1.7337,-1.7372,0.5908,3,3,2,2,country
152,289,panema,Estonian,VERB,85,yes,2.6304,-5.7309,-0.0629,0.7713,0.5063,0.6385,2.162,-5.3113,2.5538,3,3,2,2,to put
0,1,iga,Estonian,DET,86,yes,-4.2525,-0.1213,2.0289,0.52,0.7082,0.73,-4.5295,0.465,0.6762,1,1,1,1,age
263,650,esimene,Estonian,ADJ,87,yes,-0.3588,0.7643,-0.9979,0.6622,0.7401,0.5975,-0.0306,0.3011,-1.1692,4,4,3,2,the first
56,81,juht,Estonian,NOUN,88,yes,2.6398,-2.1285,0.3649,0.7716,0.636,0.6572,2.4847,-1.8386,1.3045,3,3,2,2,manager
321,868,enam,Estonian,ADV,89,yes,2.6013,-0.8422,1.9198,0.7702,0.6823,0.7253,2.1161,-0.0831,2.0969,5,4,3,2,anymore
262,6791,sposato,Estonian,PROPN,90,yes,-3.3001,-0.6716,-2.9106,0.5548,0.6884,0.5138,-2.5606,-1.7507,-3.0177,4,4,3,2,sposato
138,256,president,Estonian,NOUN,91,yes,0.2281,-1.3303,-1.5604,0.6836,0.6647,0.5729,0.4305,-1.8645,-1.2566,4,4,3,2,the president
414,1298,arvama,Estonian,VERB,92,yes,3.5522,-2.3176,1.1062,0.8049,0.6292,0.6896,3.1115,-1.7415,2.199,3,3,2,2,to think
439,1537,maja,Estonian,NOUN,94,yes,0.7696,-0.2388,-3.4137,0.7034,0.704,0.4918,1.4886,-1.5394,-2.545,4,4,3,2,house
220,498,küll,Estonian,ADV,95,yes,3.1428,0.5932,3.9892,0.79,0.7339,0.8158,2.3583,1.9888,3.4132,5,4,3,2,Hawk
249,602,kuidas,Estonian,ADV,96,yes,1.0487,0.6404,2.9402,0.7135,0.7356,0.7699,0.4487,1.5843,2.1454,5,4,3,2,how
100,168,mõni,Estonian,DET,98,yes,-3.156,0.3122,1.9065,0.5601,0.7238,0.7247,-3.3044,0.9713,0.8525,1,1,1,1,some
241,581,elu,Estonian,NOUN,99,yes,2.8343,-1.7688,0.0568,0.7787,0.6489,0.6437,2.687,-1.6425,1.0616,3,3,2,2,life
206,455,kõik,Estonian,PRON,100,yes,-1.492,0.0881,-0.6741,0.6208,0.7158,0.6117,-1.2742,-0.2713,-0.9802,4,4,3,2,everything
221,499,kõik,Estonian,PRON,100,yes,1.5494,0.281,1.5016,0.7318,0.7227,0.707,1.2237,0.7807,1.1824,5,4,3,2,everything
128,240,mingi,Estonian,DET,101,yes,-9.3005,-1.8178,0.7788,0.3358,0.6471,0.6753,-9.547,-1.2479,-0.7558,1,1,1,1,some kind
178,364,ega,Estonian,CCONJ,103,yes,0.8365,0.5401,1.988,0.7058,0.732,0.7282,0.4794,1.1687,1.4279,5,4,3,2,nor
30,40,osa,Estonian,NOUN,104,yes,1.8134,-1.4965,-1.9699,0.7415,0.6587,0.555,2.1631,-2.0896,-0.9974,4,4,3,2,part
277,701,praegu,Estonian,ADV,106,yes,1.0142,-0.1266,1.1777,0.7123,0.708,0.6928,0.8209,0.2846,1.0957,4,4,3,2,right now
207,459,päev,Estonian,NOUN,107,yes,-0.4042,-2.5116,-0.5033,0.6605,0.6222,0.6192,-0.3605,-2.5586,0.1894,4,4,3,2,day
134,247,just,Estonian,ADV,108,yes,-2.7664,0.2748,-0.8549,0.5743,0.7225,0.6038,-2.4322,-0.1114,-1.4576,4,4,3,2,exactly
409,1254,viimane,Estonian,ADJ,109,yes,-3.0254,-0.7692,-3.2396,0.5648,0.6849,0.4994,-2.3358,-1.976,-3.1168,4,4,3,2,the last one
270,670,soome,Estonian,PROPN,110,yes,3.0932,1.223,0.8812,0.7882,0.7566,0.6798,3.0017,1.3772,0.7305,5,4,3,2,Finland
304,782,näiteks,Estonian,ADV,111,yes,2.3266,2.1912,-1.3833,0.7602,0.7915,0.5807,2.3669,1.5432,-1.4685,5,4,3,2,for example
106,182,kokku,Estonian,ADV,112,yes,3.2575,2.0408,1.6765,0.7942,0.786,0.7146,2.8772,2.5425,1.3314,5,4,3,2,together
99,161,tundma,Estonian,VERB,113,yes,3.0534,-3.8613,-1.1147,0.7867,0.5736,0.5924,2.9319,-3.9561,0.9856,3,3,2,2,to feel
23,33,rohkem,Estonian,ADV,114,yes,1.93,-1.4412,0.8477,0.7457,0.6607,0.6783,1.6284,-0.9446,1.3662,3,3,2,2,more
311,815,ainult,Estonian,ADV,115,yes,0.1107,0.8491,1.3792,0.6793,0.7431,0.7016,-0.1668,1.2342,0.5552,5,4,3,2,only
68,98,politsei,Estonian,NOUN,116,yes,-1.3673,-1.0109,-0.682,0.6254,0.6762,0.6114,-1.3281,-1.254,-0.8092,4,4,3,2,the police
255,614,seal,Estonian,ADV,117,yes,5.7361,1.9672,1.5735,0.8846,0.7834,0.7101,5.4652,2.4675,1.9343,5,4,3,2,there
27,37,kogu,Estonian,DET,118,yes,-6.4894,-0.635,-1.8273,0.4384,0.6897,0.5612,-5.7503,-1.2345,-2.7744,1,1,1,1,collection
493,2007,mõte,Estonian,NOUN,119,yes,4.7032,-0.9492,1.5179,0.8469,0.6784,0.7077,4.371,-0.2943,2.4507,5,4,3,2,thought
94,142,küsimus,Estonian,NOUN,120,yes,2.3208,-1.062,-1.4449,0.76,0.6744,0.578,2.5708,-1.5319,-0.5465,4,4,3,2,question
490,1971,elama,Estonian,VERB,121,yes,1.4239,-3.7549,-0.2034,0.7272,0.5774,0.6323,1.1325,-3.6218,1.0341,3,3,2,2,to live
278,2753,kert,Estonian,PROPN,122,yes,2.2274,1.8509,-2.6968,0.7566,0.7792,0.5232,2.6772,0.7286,-2.565,4,4,3,2,kert
46,64,isegi,Estonian,ADV,123,yes,-2.222,-0.9017,-0.7038,0.5942,0.6801,0.6104,-2.0566,-1.093,-0.9835,4,4,3,2,even
370,1076,mõtlema,Estonian,VERB,124,yes,3.5727,-2.4319,0.4991,0.8057,0.625,0.6631,3.1986,-2.0852,1.7191,3,3,2,2,to think
377,1092,kõige,Estonian,ADV,125,yes,-8.9059,-0.5879,2.962,0.3502,0.6914,0.7709,-9.2039,0.5206,0.7298,1,1,1,1,everything
164,328,kohta,Estonian,ADP,126,yes,0.1877,1.5962,-5.0009,0.6821,0.77,0.4223,1.079,-0.4512,-4.6887,4,4,3,2,about
267,666,kolm,Estonian,NUM,127,yes,-3.4472,-0.1189,-4.4495,0.5494,0.7083,0.4464,-2.3125,-1.7798,-4.3506,4,4,3,2,three
286,743,kord,Estonian,NOUN,128,yes,0.6106,-0.9341,0.346,0.6976,0.679,0.6564,0.5285,-0.7477,0.5946,4,4,3,2,time
203,448,töö,Estonian,NOUN,129,yes,2.748,-1.1057,-2.0011,0.7756,0.6728,0.5536,3.0881,-1.731,-0.9244,4,4,3,2,work
196,424,ju,Estonian,ADV,130,yes,3.9797,1.9956,3.3999,0.8205,0.7844,0.79,3.4097,3.0785,2.8232,5,4,3,2,after all
177,363,kasutama,Estonian,VERB,131,yes,2.7298,-2.9116,0.5222,0.7749,0.6078,0.6641,2.3908,-2.4952,1.8867,3,3,2,2,to use
297,762,tagasi,Estonian,ADV,132,yes,2.7984,1.8614,2.7067,0.7774,0.7796,0.7597,2.2142,2.6627,2.0801,5,4,3,2,back
15,21,tagasi,Estonian,ADV,132,yes,-2.0156,3.6285,2.7848,0.6017,0.8432,0.7631,-2.1614,4.2805,1.1526,5,4,3,2,back
299,765,üle,Estonian,ADP,134,yes,3.9504,2.5601,1.7054,0.8195,0.8047,0.7159,3.6964,3.0737,1.3531,5,4,3,2,over
96,148,üle,Estonian,ADP,134,yes,-0.1543,2.1709,0.937,0.6696,0.7907,0.6822,-0.058,2.3406,0.2746,5,4,3,2,over
70,102,võimalus,Estonian,NOUN,135,yes,-0.4797,-2.119,-0.1022,0.6578,0.6363,0.6367,-0.4833,-2.056,0.2734,4,4,3,2,opportunity
52,73,käsi,Estonian,NOUN,136,yes,6.6763,1.9858,-0.2406,0.919,0.7841,0.6307,6.7671,1.8322,0.4897,5,4,3,2,hand
248,601,kirjutama,Estonian,VERB,137,yes,3.0648,-3.3667,-1.0718,0.7871,0.5914,0.5943,2.9106,-3.5045,0.733,3,3,2,2,to write
142,267,võimalik,Estonian,ADJ,138,yes,3.6076,-1.2578,1.1463,0.8069,0.6673,0.6914,3.2161,-0.786,1.9879,5,4,3,2,possible
149,286,mitu,Estonian,DET,139,yes,-4.4567,-0.7902,2.6966,0.5126,0.6841,0.7593,-4.8988,0.1752,1.3962,1,1,1,1,multiple
479,5974,ken,Estonian,PROPN,140,yes,1.5531,0.3572,0.5529,0.732,0.7254,0.6654,1.3372,0.4886,0.3451,4,4,3,2,ken
480,5976,tolk,Estonian,PROPN,141,yes,2.1337,2.5765,3.0704,0.7531,0.8053,0.7756,1.6354,3.6025,2.2358,5,4,3,2,an interpreter
485,1952,nädal,Estonian,NOUN,142,yes,-3.302,-1.7217,-1.5846,0.5547,0.6506,0.5719,-2.9509,-2.1638,-1.4443,4,4,3,2,a week
260,635,peale,Estonian,ADP,143,yes,1.9203,2.776,1.3954,0.7454,0.8125,0.7023,1.7976,3.0321,0.693,5,4,3,2,on
364,1030,probleem,Estonian,NOUN,144,yes,3.0634,-0.7305,-1.2185,0.7871,0.6863,0.5879,3.184,-1.1143,-0.3067,4,4,3,2,problem
172,351,küsima,Estonian,VERB,145,yes,2.3122,-3.4054,1.7651,0.7597,0.59,0.7185,1.727,-2.5509,2.9036,3,3,2,2,to ask
189,386,ikka,Estonian,ADV,146,yes,1.5161,0.5224,-0.3573,0.7306,0.7314,0.6256,1.3959,0.2966,-0.5188,4,4,3,2,still
396,1193,ette,Estonian,ADV,147,yes,3.1624,4.0135,6.1603,0.7907,0.8571,0.9109,2.1921,6.1366,4.8766,5,4,3,2,ahead
394,1186,sõber,Estonian,NOUN,148,yes,3.3697,-0.4514,-2.4383,0.7983,0.6963,0.5345,3.6466,-1.3349,-1.3221,4,4,3,2,a friend
342,7092,savi,Estonian,PROPN,149,yes,2.6413,3.1145,2.1908,0.7717,0.8247,0.7371,2.1827,3.6066,1.2922,5,4,3,2,clay
157,311,kuu,Estonian,NOUN,150,yes,-1.5592,-1.9991,-1.291,0.6184,0.6406,0.5847,-1.3591,-2.2993,-0.8757,4,4,3,2,month
318,863,liige,Estonian,NOUN,151,yes,2.3624,-1.4224,-2.9061,0.7615,0.6614,0.514,2.7373,-2.3577,-1.5005,4,4,3,2,member
403,1227,ostma,Estonian,VERB,152,yes,1.2654,-4.3024,-0.8036,0.7215,0.5577,0.606,1.0481,-4.3018,0.929,3,3,2,2,to buy
482,1924,suutma,Estonian,VERB,153,yes,5.027,-1.6783,1.1677,0.8588,0.6522,0.6923,4.5749,-1.0946,2.3088,5,4,3,2,to be able to
181,367,alati,Estonian,ADV,154,yes,1.0955,0.4671,2.7272,0.7153,0.7294,0.7606,0.4963,1.4607,2.2148,5,4,3,2,always
327,892,pere,Estonian,PROPN,155,yes,4.2867,1.7801,1.4233,0.8317,0.7767,0.7035,3.9741,2.2396,1.5017,5,4,3,2,family
48,67,jõudma,Estonian,VERB,156,yes,2.432,-2.5343,0.2577,0.764,0.6214,0.6525,2.0605,-2.2968,1.2966,3,3,2,2,reach
384,1134,lihtsalt,Estonian,ADV,157,yes,2.1037,2.2047,3.8426,0.7521,0.7919,0.8094,1.3766,3.3523,2.6839,5,4,3,2,simply
29,39,suurem,Estonian,ADJ,158,yes,4.038,1.957,-1.4765,0.8227,0.783,0.5766,4.3671,1.2271,-1.0412,4,4,3,2,bigger
431,1457,film,Estonian,NOUN,160,yes,1.1171,-0.9765,-3.6036,0.716,0.6774,0.4835,1.7775,-2.192,-2.6613,4,4,3,2,movie
41,54,tegelikult,Estonian,ADV,161,yes,1.2014,1.3529,2.9118,0.7191,0.7613,0.7687,0.5576,2.2435,1.8477,5,4,3,2,actually
440,1536,auto,Estonian,NOUN,162,yes,1.1263,0.0376,-0.5912,0.7164,0.7139,0.6153,1.2194,-0.1495,-0.4588,4,4,3,2,car
193,405,enne,Estonian,ADP,163,yes,-0.4227,2.7225,-1.6478,0.6598,0.8106,0.5691,0.0316,1.9854,-1.7827,5,4,3,2,before
371,1081,uskuma,Estonian,VERB,164,yes,3.3763,-0.1911,-0.6014,0.7985,0.7057,0.6149,3.267,-0.425,-0.0467,4,4,3,2,believe
65,97,viima,Estonian,VERB,165,yes,1.8574,-2.7458,0.8218,0.7431,0.6137,0.6772,1.4227,-2.2584,1.7898,3,3,2,2,to take
397,1196,reklaam,Estonian,NOUN,167,yes,-1.6096,1.0832,-2.3545,0.6165,0.7516,0.5381,-1.0431,0.1413,-2.6698,4,4,3,2,advertising
388,1150,jaoks,Estonian,ADP,168,yes,1.7354,2.7061,0.9295,0.7386,0.81,0.6819,1.6117,2.7667,0.0636,5,4,3,2,for
104,178,lõpp,Estonian,NOUN,169,yes,0.6496,-0.1678,-1.4425,0.699,0.7065,0.5781,0.7967,-0.717,-1.2814,4,4,3,2,the end
266,664,naine,Estonian,NOUN,170,yes,2.3541,-0.2105,0.554,0.7612,0.705,0.6655,2.2164,0.0001,0.8957,4,4,3,2,a woman
184,370,kinnitama,Estonian,VERB,171,yes,3.1134,-0.1212,-0.437,0.7889,0.7082,0.6221,3.175,-0.3146,0.1589,4,4,3,2,confirm
268,667,parem,Estonian,ADJ,172,yes,2.2768,0.9443,0.3671,0.7584,0.7466,0.6573,2.2573,1.0297,0.3919,4,4,3,2,better
175,355,lugu,Estonian,NOUN,173,yes,0.2427,-2.0558,-3.5771,0.6841,0.6386,0.4846,0.9089,-3.0885,-2.1466,4,4,3,2,story
430,1451,tähendama,Estonian,VERB,174,yes,4.479,-0.3912,0.3383,0.8387,0.6985,0.656,4.2059,-0.2357,0.9175,5,4,3,2,to mean
465,1753,neli,Estonian,NUM,175,yes,-5.3452,-0.3333,-1.4391,0.4802,0.7006,0.5782,-4.6916,-0.9588,-2.1773,1,1,1,1,four
71,8293,meteoriit,Estonian,NOUN,176,yes,0.0767,0.5852,-1.9211,0.6781,0.7336,0.5571,0.3993,-0.1314,-1.9128,4,4,3,2,meteorite
445,1589,siin,Estonian,ADV,177,yes,4.8078,1.7426,2.1717,0.8507,0.7753,0.7363,4.4845,2.498,2.182,5,4,3,2,here
349,975,muu,Estonian,PRON,178,yes,2.4255,0.0109,-2.1807,0.7638,0.713,0.5458,2.6831,-0.7719,-1.4942,4,4,3,2,sell
338,933,kunagi,Estonian,ADV,179,yes,1.8698,0.1204,2.3028,0.7435,0.7169,0.742,1.2953,0.9011,2.041,5,4,3,2,ever
228,516,otsima,Estonian,VERB,180,yes,3.2912,-1.3488,0.522,0.7954,0.664,0.6641,3.0253,-1.0961,1.2989,3,3,2,2,to look for
156,310,kuigi,Estonian,SCONJ,181,yes,0.7387,0.3173,2.8145,0.7022,0.724,0.7644,-0.1359,1.2414,1.9273,5,4,3,2,although
199,429,kuna,Estonian,SCONJ,182,yes,1.6095,0.887,0.6563,0.734,0.7445,0.6699,1.2905,1.0405,0.2945,5,4,3,2,because
390,1154,projekt,Estonian,NOUN,183,yes,1.0535,-0.3584,-1.6903,0.7137,0.6997,0.5672,1.4491,-1.0312,-1.3635,4,4,3,2,project
451,1644,laskma,Estonian,VERB,184,yes,2.5121,-1.9992,-0.372,0.767,0.6406,0.6249,2.2131,-2.0401,0.5325,3,3,2,2,let
