,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
90,163,way,English,NOUN,98,yes,0.7235,-4.3595,1.6252,0.6255,0.4534,0.5298,1.304,-4.3585,-1.1,5,4,3,2
91,170,before,English,ADP,359,yes,-2.4617,4.9703,-4.8303,0.4872,0.7672,0.1954,-3.0442,5.1259,3.5587,2,2,2,2
92,2219,pilot,English,NOUN,391,yes,5.6463,1.7129,-1.8463,0.8394,0.6576,0.35,5.3188,2.6708,1.6785,2,2,2,2
93,171,could,English,AUX,117,yes,4.4133,3.6727,-4.4514,0.7858,0.7235,0.215,3.957,4.7112,2.9566,2,2,2,2
94,2227,plan,English,NOUN,489,yes,4.5954,0.4873,-0.6417,0.7937,0.6164,0.4124,4.494,1.1829,0.5293,2,2,2,2
95,186,as,English,ADV,103,yes,2.1542,-0.2963,-1.995,0.6877,0.59,0.3423,2.2067,0.2251,1.1204,5,4,3,2
96,190,country,English,NOUN,102,yes,0.9431,-1.7137,0.4114,0.6351,0.5424,0.4669,1.1959,-1.6218,-0.1888,5,4,3,2
97,2246,young,English,ADJ,411,yes,-8.7065,3.6066,-2.0385,0.2159,0.7213,0.34,-9.081,2.5656,1.1389,1,1,1,1
98,207,from,English,SCONJ,374,yes,-3.7207,-2.4746,-0.8765,0.4325,0.5168,0.4002,-3.3008,-2.7082,1.1036,5,4,3,2
99,209,also,English,ADV,50,yes,-0.2757,-0.7971,-3.3588,0.5821,0.5732,0.2716,-0.1174,-0.3009,2.5723,5,4,3,2
100,218,attack,English,NOUN,227,yes,-0.2661,-1.8748,2.3442,0.5826,0.5369,0.5671,0.0856,-2.1702,-1.6368,5,4,3,2
101,219,leader,English,NOUN,89,yes,0.7578,-4.6817,0.8537,0.627,0.4425,0.4899,1.3774,-4.5464,0.0431,5,4,3,2
102,2266,whether,English,SCONJ,311,yes,-4.5366,0.7362,-0.3187,0.3971,0.6248,0.4291,-4.6419,0.1386,-0.5146,1,1,1,1
103,221,week,English,NOUN,184,yes,1.4822,-1.6751,0.6177,0.6585,0.5437,0.4776,1.6485,-1.5086,-0.4199,5,4,3,2
104,225,that,English,DET,58,yes,-0.152,-5.9756,-2.9676,0.5875,0.399,0.2919,0.6582,-5.3627,3.905,5,4,3,2
105,226,leave,English,VERB,169,yes,0.5169,-2.8374,-0.7331,0.6166,0.5046,0.4077,0.843,-2.5807,0.5571,5,4,3,2
106,228,dead,English,ADJ,474,yes,5.3534,2.6518,0.8697,0.8267,0.6892,0.4907,4.8816,3.1443,-0.6956,2,2,2,2
107,229,include,English,VERB,133,yes,-0.2687,-1.2687,0.2979,0.5824,0.5573,0.4611,-0.1023,-1.2921,-0.1634,5,4,3,2
108,230,4,English,NUM,313,yes,4.5094,1.9048,-0.5609,0.79,0.6641,0.4166,4.1479,2.46,0.4349,2,2,2,2
109,231,soldier,English,NOUN,497,yes,0.1295,-1.198,4.3592,0.5997,0.5597,0.6715,0.2819,-1.8087,-4.0086,4,4,3,2
110,232,one,English,NOUN,175,yes,1.2987,-3.6117,-1.1258,0.6505,0.4785,0.3873,1.8323,-3.1083,1.7323,5,4,3,2
111,2276,about,English,SCONJ,348,yes,3.4487,2.5392,-0.2485,0.7439,0.6854,0.4328,2.9677,2.7563,-0.679,2,2,2,2
112,239,friday,English,PROPN,378,yes,0.4112,-1.0098,5.4786,0.612,0.566,0.7295,0.5972,-1.7388,-4.8096,4,4,3,2
113,242,son,English,NOUN,396,yes,4.5143,0.4104,1.6032,0.7902,0.6138,0.5287,4.428,0.7143,-1.2875,2,2,2,2
114,245,army,English,NOUN,265,yes,2.6516,-0.8406,3.9878,0.7093,0.5717,0.6522,2.7059,-1.0716,-3.4258,5,4,3,2
115,2295,january,English,PROPN,476,yes,5.3155,3.1398,1.2871,0.825,0.7056,0.5123,4.8521,3.5007,-1.4951,2,2,2,2
116,248,sunni,English,ADJ,464,yes,-11.5725,2.3361,3.266,0.0914,0.6786,0.6148,-11.7983,0.156,-3.0009,1,1,1,1
117,249,arab,English,ADJ,186,yes,-0.477,0.2917,4.3286,0.5734,0.6098,0.6699,-0.5201,-0.4603,-4.1341,4,4,3,2
118,250,some,English,DET,49,yes,-1.9301,-2.5206,-1.4305,0.5103,0.5152,0.3715,-1.5098,-2.4111,1.5793,5,4,3,2
119,254,of,English,SCONJ,120,yes,-1.6262,4.0918,-4.0318,0.5235,0.7376,0.2368,-2.0569,4.2987,2.8933,2,2,2,2
120,258,more,English,ADV,135,yes,5.186,1.6983,1.2619,0.8194,0.6571,0.511,4.8989,2.1396,-1.1483,2,2,2,2
121,260,work,English,NOUN,234,yes,4.3637,-0.7255,0.1057,0.7837,0.5756,0.4511,4.4316,-0.1393,-0.0999,2,2,2,2
122,262,for,English,SCONJ,134,yes,-1.9138,2.5007,-3.7585,0.511,0.6841,0.2509,-2.2586,2.6078,2.2198,2,2,2,2
123,4360,standard,English,NOUN,335,yes,0.2962,0.3086,0.841,0.607,0.6104,0.4892,0.2917,0.1948,-0.6311,5,4,3,2
124,266,election,English,NOUN,116,yes,-0.4071,-2.8266,3.5879,0.5764,0.5049,0.6315,-0.0121,-3.2885,-2.8606,5,4,3,2
125,275,from,English,SCONJ,374,yes,-5.8691,3.9823,-3.2899,0.3392,0.734,0.2752,-6.4281,3.4439,2.1502,1,1,1,1
126,276,party,English,NOUN,426,yes,2.003,-0.3158,1.8182,0.6811,0.5894,0.5398,1.9736,-0.3525,-1.3766,2,2,2,2
127,277,list,English,NOUN,277,yes,3.3602,0.0327,-1.3498,0.7401,0.6011,0.3757,3.3176,0.6304,1.356,2,2,2,2
128,282,activity,English,NOUN,413,yes,4.9105,2.042,2.3476,0.8074,0.6687,0.5673,4.4921,2.2153,-2.0284,2,2,2,2
129,285,office,English,NOUN,296,yes,4.0759,0.0559,0.0623,0.7712,0.6019,0.4489,4.0474,0.5531,-0.1371,2,2,2,2
130,287,say,English,VERB,38,yes,-0.4168,-8.0057,-1.3935,0.576,0.3307,0.3734,0.6016,-7.5825,2.8374,5,4,3,2
131,288,no,English,DET,66,yes,-6.7238,0.136,-0.4092,0.3021,0.6046,0.4244,-6.6225,-0.7171,-0.0767,1,1,1,1
132,290,such,English,DET,479,yes,-5.4582,0.9817,1.878,0.357,0.633,0.5429,-5.7588,-0.1127,-2.7616,1,1,1,1
133,293,small,English,ADJ,317,yes,3.3386,1.1516,2.0227,0.7391,0.6387,0.5504,3.1678,1.2591,-1.8048,2,2,2,2
134,2342,cia,English,PROPN,162,yes,1.3302,0.6624,0.869,0.6519,0.6223,0.4907,1.2732,0.6996,-0.5807,5,4,3,2
135,294,one,English,NOUN,175,yes,2.6412,-1.4853,1.1758,0.7088,0.55,0.5065,2.7774,-1.2996,-0.8733,5,4,3,2
136,297,but,English,CCONJ,32,yes,0.1156,-2.647,-2.9406,0.5991,0.511,0.2933,0.5089,-2.0999,2.5556,5,4,3,2
137,298,my,English,PRON,73,yes,-5.0683,2.6666,-2.4467,0.374,0.6897,0.3189,-5.3345,2.2879,1.6548,1,1,1,1
138,305,national,English,ADJ,105,yes,-10.5161,3.8553,-0.0503,0.1373,0.7297,0.443,-10.8153,2.3108,0.0049,1,1,1,1
139,308,many,English,ADJ,76,yes,-0.0549,-1.5175,0.1281,0.5917,0.549,0.4523,0.1663,-1.4535,0.0128,5,4,3,2
140,310,into,English,ADP,79,yes,-4.5043,1.14,-1.669,0.3985,0.6383,0.3592,-4.5996,0.7093,0.8053,1,1,1,1
141,311,arm,English,NOUN,232,yes,5.2452,1.7323,2.2205,0.822,0.6583,0.5607,4.8278,1.981,-1.6072,2,2,2,2
142,314,within,English,ADP,414,yes,-6.9454,3.6566,-0.7116,0.2924,0.723,0.4088,-7.2953,2.5457,-0.0362,1,1,1,1
143,315,however,English,ADV,190,yes,1.1849,3.0675,-2.3467,0.6456,0.7032,0.3241,0.697,3.4017,1.2584,2,2,2,2
144,319,washington,English,PROPN,373,yes,2.7453,1.4707,4.9068,0.7134,0.6495,0.6998,2.5268,0.9746,-4.4549,4,4,3,2
145,322,long,English,ADV,419,yes,5.1769,2.069,-1.2456,0.819,0.6696,0.3811,4.8809,2.9043,0.7231,2,2,2,2
146,324,united,English,ADJ,166,yes,4.3305,4.949,-0.7186,0.7822,0.7665,0.4084,3.4341,5.3356,0.5384,2,2,2,2
147,327,new,English,ADJ,64,yes,-1.1042,0.6391,1.3138,0.5462,0.6215,0.5137,-1.2008,0.2795,-1.5307,5,4,3,2
148,329,2000,English,NUM,279,yes,0.0781,0.7377,4.1422,0.5975,0.6248,0.6602,0.0006,0.1203,-3.755,4,4,3,2
149,331,old,English,ADJ,150,yes,-1.5039,0.1778,0.4671,0.5288,0.606,0.4698,-1.4699,-0.1396,-0.5882,5,4,3,2
150,334,recent,English,ADJ,354,yes,-4.9153,3.3157,-1.011,0.3806,0.7115,0.3933,-5.1333,2.7157,0.5958,1,1,1,1
151,335,month,English,NOUN,255,yes,-3.4795,-1.7372,4.9344,0.443,0.5416,0.7013,-3.1992,-2.8524,-4.3618,4,4,3,2
152,336,something,English,PRON,307,yes,4.3435,1.3867,-3.7899,0.7828,0.6466,0.2493,4.1178,2.529,3.0969,2,2,2,2
153,338,now,English,ADV,59,yes,0.5763,-1.4531,-1.5372,0.6192,0.5511,0.366,0.7717,-1.1007,0.8752,5,4,3,2
154,2387,large,English,ADJ,244,yes,0.5517,-0.8446,3.3612,0.6181,0.5716,0.6198,0.6171,-1.2467,-3.0144,4,4,3,2
155,340,people,English,NOUN,69,yes,1.6052,-4.2938,-1.5106,0.6638,0.4556,0.3674,2.172,-3.7025,2.3017,5,4,3,2
156,343,situation,English,NOUN,346,yes,5.2199,-0.5681,0.8315,0.8209,0.5809,0.4887,5.2067,0.0179,-0.6043,2,2,2,2
157,344,only,English,ADJ,347,yes,0.1244,0.4015,-1.3103,0.5995,0.6135,0.3778,0.1328,0.5521,0.5756,5,4,3,2
158,345,go,English,VERB,56,yes,-0.5936,-8.4026,-2.1751,0.5683,0.3173,0.333,0.45,-7.8839,3.7148,5,4,3,2
159,346,get,English,VERB,87,yes,0.2519,-7.465,-1.8873,0.6051,0.3489,0.3479,1.1383,-6.9242,2.8338,5,4,3,2
160,347,good,English,ADJ,95,yes,1.8719,-1.2508,-2.7009,0.6754,0.5579,0.3057,2.0779,-0.4609,2.687,5,4,3,2
161,348,someone,English,PRON,468,yes,1.658,2.7097,-2.071,0.6661,0.6911,0.3383,1.2578,3.0084,1.1372,2,2,2,2
162,350,crime,English,NOUN,306,yes,2.8783,2.4691,-1.3144,0.7191,0.6831,0.3775,2.4811,2.9107,1.0397,2,2,2,2
163,351,against,English,ADP,83,yes,-4.0554,0.2226,-0.7978,0.418,0.6075,0.4043,-3.9798,-0.234,0.2676,1,1,1,1
164,355,or,English,CCONJ,30,yes,-1.1219,-4.1144,1.0225,0.5454,0.4616,0.4986,-0.5228,-4.2097,-0.5997,5,4,3,2
165,356,she,English,PRON,61,yes,0.4786,-0.0906,-3.8268,0.6149,0.5969,0.2474,0.5488,0.5729,2.9171,5,4,3,2
166,357,do,English,VERB,43,yes,-0.8985,-9.6461,-2.4106,0.5551,0.2755,0.3207,0.2675,-9.1178,4.3127,5,4,3,2
167,358,then,English,ADV,124,yes,0.9729,-0.3595,-2.1217,0.6364,0.5879,0.3357,1.0392,0.0874,1.2627,5,4,3,2
168,359,should,English,AUX,71,yes,1.4045,-0.596,-3.3545,0.6551,0.5799,0.2718,1.485,0.102,2.488,5,4,3,2
169,360,all,English,DET,46,yes,1.9178,-1.9902,-1.0371,0.6774,0.5331,0.3919,2.2035,-1.4836,1.076,5,4,3,2
170,361,same,English,ADJ,143,yes,0.5438,1.4009,-3.7189,0.6177,0.6471,0.253,0.3465,2.0608,3.414,5,4,3,2
171,363,as,English,ADV,103,yes,-3.4035,-1.2814,0.9365,0.4463,0.5569,0.4942,-3.172,-1.8203,-0.6512,5,4,3,2
172,364,iraqi,English,PROPN,463,yes,-1.5607,-0.0482,2.7047,0.5263,0.5984,0.5858,-1.4992,-0.6744,-2.5721,4,4,3,2
173,367,report,English,VERB,209,yes,1.0903,-2.088,0.9649,0.6415,0.5298,0.4956,1.3603,-2.0386,-1.0949,5,4,3,2
174,368,key,English,ADJ,412,yes,-7.3371,4.4377,-3.835,0.2754,0.7493,0.247,-7.78,3.8818,2.818,1,1,1,1
175,371,saddam,English,PROPN,381,yes,-1.0708,1.2238,0.5523,0.5476,0.6412,0.4742,-1.2106,0.9407,-0.487,5,4,3,2
176,380,take,English,VERB,77,yes,-0.8345,-7.3746,-1.5418,0.5579,0.3519,0.3658,0.1388,-7.0005,2.8882,5,4,3,2
177,2429,claim,English,VERB,333,yes,3.4398,-0.2568,-3.1508,0.7435,0.5914,0.2824,3.4227,0.7406,2.5491,2,2,2,2
178,382,begin,English,VERB,490,yes,6.2492,2.345,-2.0441,0.8656,0.6789,0.3397,5.8649,3.3912,1.4443,2,2,2,2
179,383,again,English,ADV,243,yes,-0.8187,0.6895,0.0802,0.5586,0.6232,0.4498,-0.9875,0.4092,-0.8937,5,4,3,2
180,2434,on,English,SCONJ,420,yes,-1.4636,4.47,-5.1146,0.5305,0.7504,0.1807,-2.0231,4.8874,3.6775,2,2,2,2
181,387,still,English,ADV,149,yes,3.0138,1.6255,-3.9295,0.725,0.6547,0.2421,2.687,2.5047,2.7119,2,2,2,2
182,388,several,English,ADJ,295,yes,-5.0337,2.8421,-1.9291,0.3755,0.6956,0.3457,-5.2239,2.3994,1.3073,1,1,1,1
183,389,area,English,NOUN,329,yes,4.3346,1.3261,0.6369,0.7824,0.6446,0.4786,4.179,1.7148,-0.6658,2,2,2,2
184,2441,regional,English,ADJ,482,yes,3.1336,3.2179,1.5469,0.7302,0.7082,0.5258,2.5656,3.2566,-1.3288,2,2,2,2
185,396,out,English,ADV,252,yes,-4.4265,2.1888,-2.9236,0.4018,0.6736,0.2942,-4.7434,1.9383,1.8846,1,1,1,1
186,2445,along,English,ADP,481,yes,-5.5761,2.5276,0.8376,0.3519,0.685,0.489,-5.7924,1.5528,-1.1355,1,1,1,1
187,399,never,English,ADV,222,yes,-0.1444,2.834,-4.1666,0.5878,0.6953,0.2298,-0.5518,3.3144,3.045,2,2,2,2
188,400,know,English,VERB,48,yes,-0.4841,-7.8419,-2.4083,0.5731,0.3362,0.3209,0.508,-7.3029,3.8232,5,4,3,2
