,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
184,405,et,Turkish,ADJ,54,yes,3.9163,-4.4626,-0.0071,0.678,0.5117,0.388,-1.8993,-5.358,0.0818,5,4,3,2,meat
95,195,et,Turkish,ADJ,54,yes,5.687,-20.1365,-7.6192,0.7444,0.0,0.0,-0.3663,-19.8517,12.1043,4,3,3,2,meat
73,144,konu,Turkish,NOUN,55,yes,-3.471,-2.9525,-1.8123,0.401,0.561,0.296,3.7847,-1.1784,2.5005,5,4,3,2,subject
307,793,diğer,Turkish,ADJ,56,yes,-0.2768,-0.9395,-1.4917,0.5208,0.6267,0.3123,0.3922,-0.6378,1.1998,5,4,3,2,other
339,910,pay,Turkish,NOUN,57,yes,-0.7885,-3.5473,-0.9029,0.5016,0.5415,0.3423,1.8072,-2.8027,1.5996,5,4,3,2,share
223,485,alım,Turkish,NOUN,59,yes,-2.7571,-2.6299,0.6828,0.4278,0.5715,0.4231,3.6201,-1.4455,-0.0037,5,4,3,2,purchase
16,32,oran,Turkish,NOUN,61,yes,-1.84,-4.0663,1.1487,0.4622,0.5246,0.4469,3.2757,-3.1702,-0.1455,5,4,3,2,ratio
92,191,her,Turkish,DET,63,yes,1.1922,0.6353,-1.2741,0.5759,0.6781,0.3234,-1.309,0.3196,0.6449,5,4,3,2,each
336,893,başkan,Turkish,NOUN,64,yes,-2.5231,-1.8523,1.7361,0.4366,0.5969,0.4768,3.3611,-0.9541,-0.9243,5,4,3,2,minister
425,1417,gelir,Turkish,NOUN,66,yes,-1.0279,-1.5882,-0.1526,0.4926,0.6055,0.3806,1.5185,-1.0763,0.231,5,4,3,2,income
380,1067,sahip,Turkish,NOUN,67,yes,-1.1452,-4.391,-0.7094,0.4882,0.514,0.3522,2.4549,-3.4093,1.6396,5,4,3,2,owner
186,408,ayrıca,Turkish,ADV,70,yes,-2.2647,-0.5669,-0.2602,0.4463,0.6388,0.3751,2.1731,0.2033,0.2142,5,4,3,2,Moreover
57,118,new,Turkish,PROPN,71,yes,0.4083,-0.5866,2.8078,0.5465,0.6382,0.5315,0.4969,-0.9303,-2.277,5,4,3,2,new
133,286,baş,Turkish,NOUN,72,yes,-3.3569,-1.8786,-2.2268,0.4053,0.596,0.2748,3.4235,-0.1816,2.6163,5,4,3,2,top
135,302,iyi,Turkish,ADJ,74,yes,1.5165,-2.4878,0.1026,0.588,0.5761,0.3936,-0.4106,-2.783,-0.272,5,4,3,2,good
101,208,durum,Turkish,NOUN,76,yes,0.0596,-3.8122,0.6434,0.5334,0.5329,0.4211,1.3124,-3.6076,-0.1666,5,4,3,2,situation
212,460,yorum,Turkish,NOUN,77,yes,-6.7241,2.1022,-0.6656,0.2791,0.726,0.3544,5.0506,4.2687,1.0371,3,2,2,2,comment
188,411,endeks,Turkish,NOUN,78,yes,0.957,-1.165,0.2526,0.567,0.6193,0.4012,-0.2847,-1.3726,-0.2424,5,4,3,2,index
383,1095,şey,Turkish,NOUN,79,yes,-1.6795,-3.964,0.6456,0.4682,0.5279,0.4213,2.9805,-3.0677,0.0109,5,4,3,2,thing
285,708,yaklaşık,Turkish,ADJ,80,yes,6.7571,0.2918,2.2299,0.7845,0.6669,0.502,-5.8531,-2.308,-2.447,1,1,1,1,approximately
138,311,açıkla,Turkish,VERB,81,yes,2.5081,-2.4716,0.7762,0.6252,0.5767,0.4279,-1.3489,-3.1979,-0.7904,5,4,3,2,explain
60,125,yer,Turkish,NOUN,82,yes,-1.7068,-2.2975,-0.5953,0.4672,0.5823,0.358,2.2192,-1.4763,0.8798,5,4,3,2,Location
102,210,zaman,Turkish,NOUN,83,yes,-1.4159,-3.6162,1.3731,0.4781,0.5393,0.4583,2.7379,-2.9977,-0.7042,5,4,3,2,time
100,205,gibi,Turkish,ADP,84,yes,0.0731,0.4573,-0.0605,0.5339,0.6723,0.3853,0.077,0.3563,-0.3477,5,4,3,2,as
153,336,kredi,Turkish,NOUN,86,yes,4.9277,-1.0565,1.253,0.7159,0.6229,0.4522,-3.8584,-2.9511,-1.9224,5,4,3,2,credit
237,552,yüksek,Turkish,ADJ,88,yes,2.3062,-0.5254,-1.9409,0.6176,0.6402,0.2894,-2.153,-1.1534,1.1727,5,4,3,2,high
431,1460,hak,Turkish,NOUN,89,yes,0.3138,-3.5098,-2.4527,0.5429,0.5428,0.2633,0.4404,-2.9887,2.763,5,4,3,2,right
56,116,göster,Turkish,VERB,90,yes,1.8368,-4.0301,-1.156,0.6,0.5258,0.3294,-0.4227,-4.1124,1.3211,5,4,3,2,show
359,992,1,Turkish,NUM,91,yes,3.8671,0.5711,1.9397,0.6761,0.676,0.4872,-3.2199,-0.9998,-1.9569,1,1,1,1,one
314,818,yönetim,Turkish,NOUN,92,yes,2.0951,-0.8337,1.1093,0.6097,0.6301,0.4449,-1.3813,-1.7179,-1.4706,5,4,3,2,Administration
137,307,devam,Turkish,NOUN,95,yes,-14.168,6.1057,-2.852,0.0,0.8567,0.243,9.9778,11.0471,4.5522,3,2,2,2,continue
454,1671,çok,Turkish,ADJ,96,yes,-1.4602,-0.2114,1.6218,0.4764,0.6504,0.471,1.7242,0.0816,-1.2792,5,4,3,2,lots
295,739,çok,Turkish,ADJ,96,yes,-0.3349,0.5297,-1.6562,0.5186,0.6746,0.3039,-0.1603,0.7741,1.1917,5,4,3,2,lots
12,28,seviye,Turkish,NOUN,97,yes,3.1386,-1.9833,0.7272,0.6488,0.5926,0.4254,-1.9563,-3.0513,-0.8879,5,4,3,2,level
118,240,sorun,Turkish,NOUN,99,yes,-0.5035,-3.9498,2.1499,0.5123,0.5284,0.4979,2.1062,-3.6981,-1.1362,5,4,3,2,problem
180,395,değer,Turkish,NOUN,100,yes,-1.6747,-3.9593,0.9937,0.4684,0.5281,0.439,3.2057,-3.0633,-0.0663,5,4,3,2,value
68,134,yönelik,Turkish,ADP,101,yes,-0.979,0.4174,-1.6604,0.4945,0.671,0.3037,0.6241,0.9584,1.4235,5,4,3,2,oriented
88,184,kıymet,Turkish,NOUN,102,yes,-1.05,-2.882,4.0478,0.4918,0.5633,0.5947,2.7261,-2.7675,-3.5233,5,4,3,2,value
164,359,birim,Turkish,NOUN,103,yes,0.3752,-3.3781,1.5777,0.5452,0.5471,0.4688,1.1032,-3.3249,-0.7337,5,4,3,2,unit
192,420,yatırımcı,Turkish,NOUN,104,yes,-2.382,-3.4957,-0.1147,0.4419,0.5432,0.3825,3.3121,-2.3497,0.8087,5,4,3,2,investor
150,331,para,Turkish,NOUN,105,yes,0.8992,-0.8403,-2.2669,0.5649,0.6299,0.2728,-0.8118,-0.8435,1.8029,5,4,3,2,money
34,61,tahmin,Turkish,NOUN,106,yes,-2.4128,-1.8277,0.7788,0.4407,0.5977,0.428,2.975,-0.972,-0.4224,5,4,3,2,prediction
390,1131,satın,Turkish,NOUN,107,yes,-3.0176,1.3379,3.1766,0.418,0.701,0.5503,3.0865,1.9548,-2.1246,3,2,2,2,buy
58,119,york,Turkish,PROPN,108,yes,1.1299,0.3737,4.4989,0.5735,0.6695,0.6177,-0.5772,-0.4316,-3.6539,5,4,3,2,york
91,190,iste,Turkish,VERB,110,yes,-0.1647,-3.2783,-0.083,0.525,0.5503,0.3841,1.2204,-2.8113,0.596,5,4,3,2,at work
232,505,kapan,Turkish,VERB,111,yes,3.2403,-1.8563,-1.3673,0.6526,0.5967,0.3187,-2.2699,-2.6271,1.2476,5,4,3,2,trap
235,539,ulaş,Turkish,VERB,113,yes,5.3399,-2.3252,-0.8532,0.7314,0.5814,0.3449,-4.02,-3.8682,0.3327,5,4,3,2,reach
123,255,gör,Turkish,VERB,114,yes,0.0117,-4.6558,-1.0491,0.5316,0.5054,0.3349,1.4439,-3.9514,1.9355,5,4,3,2,see
379,1061,sonuç,Turkish,NOUN,115,yes,-2.718,-3.4479,0.012,0.4293,0.5448,0.389,3.8035,-2.0696,1.1711,5,4,3,2,conclusion
131,283,bekle,Turkish,VERB,116,yes,0.0879,-1.2385,-0.6414,0.5345,0.6169,0.3557,0.3789,-1.0073,0.705,5,4,3,2,wait
86,182,banka,Turkish,NOUN,117,yes,-0.7138,-3.1223,0.8409,0.5044,0.5554,0.4312,1.7769,-2.7186,-0.32,5,4,3,2,bank
435,1487,plan,Turkish,NOUN,118,yes,-2.3184,-3.1483,0.031,0.4442,0.5546,0.3899,3.4002,-1.9491,0.7755,5,4,3,2,plan
47,96,bile,Turkish,ADV,119,yes,-5.2892,-0.3877,-0.5701,0.3329,0.6447,0.3593,4.8108,1.7465,1.2086,3,2,2,2,even    
233,534,hacim,Turkish,NOUN,120,yes,-0.3233,-1.3351,-0.8362,0.519,0.6138,0.3457,0.6927,-1.0606,0.7637,5,4,3,2,volume
125,261,birçok,Turkish,DET,121,yes,3.3229,0.8666,-1.3889,0.6557,0.6856,0.3176,-3.552,-0.339,0.2619,5,4,3,2,many
395,1200,dava,Turkish,NOUN,122,yes,0.2193,0.3068,-2.3093,0.5394,0.6674,0.2706,-0.6383,0.3926,1.687,5,4,3,2,case
147,330,abd,Turkish,PROPN,123,yes,-0.6282,-0.5953,1.4833,0.5076,0.6379,0.4639,0.9604,-0.4207,-1.3072,5,4,3,2,USA
319,845,veya,Turkish,CCONJ,124,yes,-1.1372,-0.0783,1.1111,0.4885,0.6548,0.445,1.2662,0.2225,-1.1611,5,4,3,2,or 
195,423,el,Turkish,NOUN,125,yes,-5.9852,0.5684,-0.1065,0.3068,0.6759,0.3829,4.9404,2.5768,0.5489,3,2,2,2,hand
90,186,tüm,Turkish,DET,126,yes,2.103,0.9486,-2.4396,0.61,0.6883,0.264,-2.6038,0.4162,1.4536,5,4,3,2,all
163,355,borsa,Turkish,NOUN,127,yes,0.3086,-2.1874,0.5966,0.5427,0.5859,0.4188,0.6889,-2.1111,-0.286,5,4,3,2,exchange
198,433,son,Turkish,NOUN,128,yes,-0.9255,0.2009,-2.2066,0.4965,0.6639,0.2759,0.5051,0.7601,1.7682,5,4,3,2,end
282,700,son,Turkish,NOUN,128,yes,-0.1011,0.1835,-0.0097,0.5274,0.6633,0.3879,0.0652,0.2578,-0.1832,5,4,3,2,end
267,642,ile,Turkish,CCONJ,129,yes,4.3088,2.0262,-1.7742,0.6927,0.7235,0.2979,-4.894,0.5055,0.3172,2,1,1,1,with
301,774,ile,Turkish,CCONJ,129,yes,3.6761,1.8763,-0.5899,0.669,0.7186,0.3583,-3.9381,0.3498,-0.5848,2,1,1,1,with
221,480,değiş,Turkish,VERB,130,yes,-2.595,-3.1121,-1.2103,0.4339,0.5557,0.3267,3.3792,-1.5727,2.0221,5,4,3,2,change
402,1223,yeniden,Turkish,ADV,131,yes,-4.563,1.8031,0.7041,0.3601,0.7162,0.4242,3.4415,2.9272,-0.7486,3,2,2,2,again  
105,215,yalnızca,Turkish,ADV,132,yes,-5.2934,-0.2709,0.8261,0.3327,0.6485,0.4305,4.8814,1.5906,-0.1449,3,2,2,2,Only
229,498,düş,Turkish,NOUN,133,yes,2.6497,-5.6496,0.328,0.6305,0.4729,0.4051,-0.3605,-6.0903,0.4712,5,4,3,2,shower
449,1647,düş,Turkish,NOUN,133,yes,-1.8899,-2.9689,1.1989,0.4603,0.5604,0.4495,3.016,-2.0882,-0.3688,5,4,3,2,shower
450,3697,düş,Turkish,NOUN,133,yes,-0.6328,0.2484,1.7562,0.5074,0.6655,0.4779,0.9211,0.3699,-1.1003,5,4,3,2,shower
273,672,kişi,Turkish,NOUN,134,yes,-2.1358,-3.5233,0.3634,0.4511,0.5423,0.4069,3.1087,-2.5426,0.315,5,4,3,2,person
293,734,üzeri,Turkish,NOUN,135,yes,1.5094,-0.6716,-2.5462,0.5878,0.6354,0.2586,-1.4576,-0.8103,1.9262,5,4,3,2,above
183,403,ürün,Turkish,NOUN,136,yes,-3.0979,-1.5217,-2.2707,0.415,0.6077,0.2726,2.9485,0.0104,2.5835,5,4,3,2,product
97,197,ihraç,Turkish,NOUN,137,yes,-1.9647,-1.8827,0.2052,0.4575,0.5959,0.3988,2.4829,-1.1048,-0.0501,5,4,3,2,exportation
24,45,komisyon,Turkish,NOUN,138,yes,5.1787,-0.1352,3.3121,0.7253,0.6529,0.5572,-4.1164,-2.3232,-3.4198,5,4,3,2,commission
51,104,mi,Turkish,AUX,139,yes,-6.2734,0.6074,-1.2911,0.296,0.6772,0.3225,5.0415,3.0329,1.9498,3,2,2,2,mi
36,67,fon,Turkish,NOUN,140,yes,2.105,-1.5971,-0.5182,0.6101,0.6052,0.3619,-1.2827,-2.1386,0.3588,5,4,3,2,fund
206,448,bulun,Turkish,VERB,141,yes,-0.0475,-2.5981,1.0246,0.5294,0.5725,0.4406,1.0565,-2.4116,-1.0111,5,4,3,2,find
305,783,söz,Turkish,NOUN,142,yes,0.2258,-1.5095,-0.6934,0.5396,0.6081,0.353,0.1798,-1.4483,0.4334,5,4,3,2,promise
178,392,hizmet,Turkish,NOUN,143,yes,-1.6005,-0.7913,1.0839,0.4712,0.6315,0.4436,1.9333,-0.2824,-0.7851,5,4,3,2,service
279,695,program,Turkish,NOUN,144,yes,-0.9713,-3.3358,1.353,0.4948,0.5484,0.4573,2.2067,-2.8626,-0.7427,5,4,3,2,program
332,883,senet,Turkish,NOUN,145,yes,-0.2342,-2.4636,1.8498,0.5224,0.5769,0.4826,1.5997,-2.3093,-0.4953,5,4,3,2,bill
385,1100,an,Turkish,NOUN,147,yes,-3.0768,-1.4,1.5926,0.4158,0.6116,0.4695,3.636,-0.3683,-0.9349,5,4,3,2,moment
312,810,önemli,Turkish,ADJ,148,yes,2.6918,-0.165,-0.7044,0.6321,0.652,0.3524,-2.3975,-1.0221,0.1107,5,4,3,2,important
23,44,göre,Turkish,ADP,149,yes,4.4478,2.9092,0.2174,0.6979,0.7523,0.3994,-5.0273,0.9331,-1.5607,2,1,1,1,by
452,1656,alt,Turkish,NOUN,150,yes,1.775,-2.2329,-0.4403,0.5977,0.5845,0.3659,-0.7845,-2.588,0.2351,5,4,3,2,lower
284,703,yatırım,Turkish,NOUN,151,yes,-1.8649,-1.0243,1.4033,0.4612,0.6239,0.4599,2.3366,-0.4308,-1.0864,5,4,3,2,investment
159,351,vade,Turkish,ADJ,154,yes,1.2808,1.363,3.7597,0.5792,0.7018,0.58,-0.9569,0.1292,-4.1366,5,4,3,2,maturity
419,3390,yine,Turkish,ADV,156,yes,-8.8876,1.2281,0.048,0.198,0.6974,0.3908,7.5523,4.3866,1.2149,3,2,2,2,still
222,483,küçük,Turkish,ADJ,157,yes,2.5166,1.0217,-1.9785,0.6255,0.6907,0.2875,-3.136,0.1283,0.7845,5,4,3,2,small
259,607,faaliyet,Turkish,NOUN,159,yes,0.3244,0.004,-1.6587,0.5433,0.6575,0.3038,-0.5356,0.0127,1.1277,5,4,3,2,activity
242,571,kazanç,Turkish,NOUN,160,yes,1.1856,-2.0172,-0.2657,0.5756,0.5915,0.3748,-0.4439,-2.2683,0.0781,5,4,3,2,earning
149,332,merkez,Turkish,NOUN,161,yes,-2.1321,-0.7434,0.0551,0.4512,0.6331,0.3912,2.113,0.1166,0.2939,5,4,3,2,centre
364,1028,vergi,Turkish,NOUN,162,yes,0.0026,1.3202,-1.7904,0.5313,0.7004,0.2971,-0.7334,1.4203,1.3018,5,4,3,2,tax
13,29,10,Turkish,NUM,163,yes,7.0296,1.4278,2.9007,0.7947,0.704,0.5362,-6.3771,-1.7006,-3.8024,1,1,1,1,10
205,445,bul,Turkish,VERB,164,yes,1.8566,-1.5099,-1.1243,0.6008,0.6081,0.331,-1.32,-1.9525,0.6657,5,4,3,2,find
200,436,hükümet,Turkish,NOUN,165,yes,-3.0698,-1.67,1.3769,0.4161,0.6028,0.4585,3.7558,-0.6023,-0.8645,5,4,3,2,government
353,952,o,Turkish,DET,166,yes,4.8491,3.4432,-3.9154,0.713,0.7697,0.1888,-6.313,1.8298,2.0821,2,1,1,1,He
120,242,o,Turkish,DET,166,yes,-0.8549,-3.5207,-1.4444,0.4991,0.5424,0.3147,1.6954,-2.7455,1.9456,5,4,3,2,He
179,394,toplam,Turkish,NOUN,167,yes,1.632,0.8394,-3.479,0.5924,0.6847,0.211,-2.4143,0.5468,2.5018,5,4,3,2,total
335,891,milyon,Turkish,NOUN,168,yes,-1.7887,3.3933,-2.7362,0.4641,0.7681,0.2489,0.291,4.1308,2.3517,5,4,3,2,million
234,536,milyon,Turkish,NOUN,168,yes,3.4669,-3.2565,3.8216,0.6611,0.551,0.5831,-1.5286,-4.6453,-3.0999,5,4,3,2,million
453,1670,yap,Turkish,ADJ,169,yes,3.2051,-1.3167,-0.0713,0.6513,0.6144,0.3847,-2.4414,-2.3876,-0.6036,5,4,3,2,do it
85,181,yap,Turkish,ADJ,169,yes,3.6331,-7.7795,-2.3599,0.6674,0.4034,0.2681,-1.1227,-8.0569,3.5335,5,4,3,2,do it
129,274,yap,Turkish,ADJ,169,yes,-0.6408,-5.0231,-1.634,0.5071,0.4934,0.3051,1.8917,-4.0434,2.5114,5,4,3,2,do it
444,1609,faiz,Turkish,NOUN,171,yes,0.1337,4.3526,-4.6425,0.5362,0.7994,0.1517,-2.397,4.377,3.3724,2,1,1,1,interest
344,923,yok,Turkish,ADJ,173,yes,-1.0736,-1.2329,0.5355,0.4909,0.6171,0.4156,1.4431,-0.7032,-0.2496,5,4,3,2,none 
286,711,30,Turkish,NUM,174,yes,0.0308,0.5644,4.7166,0.5323,0.6758,0.6288,0.3434,-0.2434,-4.7494,5,4,3,2,30
468,1829,satım,Turkish,NOUN,175,yes,0.4671,-0.4946,-2.0783,0.5487,0.6412,0.2824,-0.4674,-0.3331,1.7159,5,4,3,2,sale
3,11,yıl,Turkish,ADJ,176,yes,2.6902,-7.2401,0.348,0.632,0.421,0.4061,-0.0013,-7.6334,1.135,5,4,3,2,year
494,2005,yıl,Turkish,ADJ,176,yes,3.648,0.0632,0.7847,0.6679,0.6594,0.4283,-2.9998,-1.3098,-1.5036,5,4,3,2,year
26,2096,devlet,Turkish,NOUN,177,yes,0.8993,-0.0784,2.6779,0.5649,0.6548,0.5248,-0.3644,-0.7162,-2.585,5,4,3,2,state
78,155,orta,Turkish,NOUN,178,yes,-0.5227,1.5125,2.3374,0.5116,0.7067,0.5075,0.4362,1.347,-2.1133,5,4,3,2,middle
209,453,kal,Turkish,NOUN,179,yes,1.7797,-2.7893,-1.1733,0.5979,0.5663,0.3285,-0.8008,-3.0054,1.0638,5,4,3,2,remain
197,431,kal,Turkish,NOUN,179,yes,-3.1923,-2.0117,-0.9924,0.4115,0.5917,0.3378,3.351,-0.4821,1.5571,5,4,3,2,remain
417,1340,sistem,Turkish,NOUN,180,yes,-1.6756,-2.595,0.1488,0.4683,0.5726,0.3959,2.5236,-1.7207,0.6894,5,4,3,2,system
422,1380,ki,Turkish,SCONJ,181,yes,-4.5979,0.2745,0.9304,0.3588,0.6663,0.4358,3.9524,1.7274,-0.5987,3,2,2,2,that
8,22,dönem,Turkish,NOUN,182,yes,-1.3496,-2.7712,2.4376,0.4806,0.5669,0.5126,2.5899,-2.417,-1.9884,5,4,3,2,period
272,670,kurul,Turkish,NOUN,183,yes,-1.7052,0.9899,-1.7697,0.4672,0.6897,0.2981,0.906,1.7111,1.5131,5,4,3,2,board
54,111,ne,Turkish,PRON,184,yes,-5.262,-1.0073,1.0702,0.3339,0.6245,0.4429,5.172,0.9451,-0.0965,3,2,2,2,What
326,864,şimdi,Turkish,ADV,185,yes,-2.5868,-1.5874,1.6514,0.4342,0.6055,0.4725,3.4327,-0.7385,-1.2233,5,4,3,2,now
266,636,firma,Turkish,NOUN,186,yes,0.0297,-3.0302,0.3533,0.5323,0.5584,0.4064,1.1896,-2.8351,0.1081,5,4,3,2,company
467,1826,dün,Turkish,NOUN,187,yes,-5.1701,0.5137,0.1157,0.3373,0.6741,0.3942,4.3131,2.1705,0.0193,3,2,2,2,yesterday
236,547,başka,Turkish,ADJ,188,yes,-1.0675,2.4881,-1.3,0.4911,0.7386,0.3221,-0.1481,2.8676,1.018,5,4,3,2,other
483,3961,ilişkin,Turkish,ADP,189,yes,0.7367,1.3943,-1.2954,0.5588,0.7029,0.3223,-1.5095,1.1451,0.6554,5,4,3,2,related
239,562,yol,Turkish,NOUN,190,yes,-3.9915,-1.9703,-0.4556,0.3815,0.593,0.3651,4.362,-0.3311,1.1599,5,4,3,2,path
156,342,ınc,Turkish,PROPN,191,yes,10.5489,1.4387,9.1383,0.9266,0.7043,0.8541,-8.1889,-3.0656,-7.7486,1,1,1,1,inch
103,212,diye,Turkish,ADP,192,yes,-5.6888,3.582,-4.3211,0.3179,0.7743,0.1681,3.1049,5.927,4.5169,5,4,3,2,saying
217,468,gün,Turkish,ADJ,193,yes,5.9444,1.0976,1.2335,0.754,0.6932,0.4512,-5.2283,-1.3115,-2.4243,1,1,1,1,day
220,471,gün,Turkish,ADJ,193,yes,1.9033,-4.1455,0.96,0.6025,0.522,0.4373,0.0178,-4.6167,-0.515,5,4,3,2,day
298,759,herhangi,Turkish,ADJ,194,yes,-1.0649,1.232,4.3785,0.4912,0.6976,0.6115,1.2199,1.37,-3.566,5,4,3,2,any
245,583,hafta,Turkish,NOUN,195,yes,-0.322,-2.9232,1.9435,0.5191,0.5619,0.4874,1.7471,-2.7324,-1.4523,5,4,3,2,week
366,1030,ilk,Turkish,ADJ,196,yes,-0.1754,2.8183,-1.1544,0.5246,0.7493,0.3295,-1.0248,2.6667,0.4125,2,1,1,1,first
416,1325,yetki,Turkish,NOUN,197,yes,-5.1756,-0.6617,-1.2843,0.3371,0.6357,0.3229,4.6249,1.3953,1.8946,3,2,2,2,authority
