,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
294,863,կին,Armenian,NOUN,53,yes,-2.876,2.3616,-0.0748,0.2225,0.3766,0.4325,2.6123,-2.3608,1.051,3,2,2,2,woman
283,830,հայր,Armenian,NOUN,54,yes,-3.4885,1.726,-0.7642,0.1987,0.3547,0.3926,3.0243,-1.6909,1.7805,3,2,2,2,father
37,67,նոր,Armenian,ADJ,55,yes,0.5669,0.0858,2.1083,0.3558,0.2982,0.559,0.2673,-0.4428,-1.7622,4,3,3,2,new
252,729,ավելի,Armenian,ADV,56,yes,4.5731,2.163,1.3125,0.5111,0.3698,0.5129,-4.219,-2.3084,-2.2723,2,1,1,1,more
289,848,դառնալ,Armenian,VERB,57,yes,-2.2159,10.0198,-2.1206,0.248,0.6406,0.314,1.0461,-9.351,4.5552,3,2,2,2,to become
115,232,ով,Armenian,PRON,58,yes,-5.2442,0.4162,-2.5709,0.1307,0.3096,0.2879,4.1217,-0.1552,3.5715,3,2,2,2,who
199,518,արդեն,Armenian,ADV,59,yes,1.1347,1.1712,-3.3961,0.3778,0.3356,0.2401,-2.2562,-0.3757,2.558,5,4,3,2,already
210,567,միայն,Armenian,ADV,60,yes,-2.4485,0.6552,-0.3163,0.239,0.3178,0.4185,2.2404,-0.6364,0.7186,3,2,2,2,only
56,94,բան,Armenian,NOUN,61,yes,-1.7803,3.3812,-1.2269,0.2649,0.4118,0.3658,1.0717,-3.1298,2.0909,3,2,2,2,thing
29,54,այն,Armenian,PRON,62,yes,-3.4634,2.1718,-1.0543,0.1997,0.3701,0.3758,2.8543,-2.0451,2.1911,3,2,2,2,it
195,509,այն,Armenian,PRON,62,yes,1.2655,1.5738,-0.806,0.3829,0.3495,0.3901,-1.4718,-1.3714,0.5713,2,1,1,1,it
137,305,կարող,Armenian,ADJ,63,yes,-3.6579,6.2978,-2.3213,0.1922,0.5123,0.3023,2.4384,-5.817,4.5725,3,2,2,2,can
86,160,անել,Armenian,VERB,64,yes,-3.5103,5.577,-2.5351,0.1979,0.4875,0.29,2.1548,-5.0783,4.295,3,2,2,2,to do
82,144,հիմա,Armenian,ADV,66,yes,-4.6451,0.7516,-1.3458,0.1539,0.3212,0.3589,3.8787,-0.6829,2.3725,3,2,2,2,now
182,451,տեղ,Armenian,NOUN,67,yes,-2.3416,2.2237,-0.6535,0.2432,0.3719,0.399,1.9687,-2.1049,1.5855,3,2,2,2,place
94,176,ուզել,Armenian,VERB,68,yes,-4.2118,5.4559,-2.4391,0.1707,0.4833,0.2955,2.7948,-5.0355,4.4313,3,2,2,2,want
70,123,ժամանակ,Armenian,NOUN,69,yes,-3.4661,1.4637,0.9149,0.1996,0.3457,0.4898,3.4344,-1.717,0.3274,3,2,2,2,time
368,1157,երկիր,Armenian,NOUN,70,yes,1.0525,3.6578,1.1517,0.3747,0.4213,0.5036,-0.705,-3.6987,-0.564,3,2,2,2,country
46,75,գործ,Armenian,NOUN,71,yes,-1.387,2.7722,0.4815,0.2801,0.3908,0.4647,1.2974,-2.826,0.3288,3,2,2,2,work
185,460,մեծ,Armenian,ADJ,72,yes,0.5929,1.1779,3.3092,0.3569,0.3358,0.6286,0.3571,-1.8255,-2.8491,4,3,3,2,big
85,159,ինչ,Armenian,DET,73,yes,-4.8074,2.6765,-2.8799,0.1476,0.3875,0.27,3.4769,-2.2668,4.2575,3,2,2,2,what?
202,521,ինչ,Armenian,DET,73,yes,5.8335,0.5554,-1.9448,0.5599,0.3144,0.3242,-6.1408,-0.0134,-0.1475,2,1,1,1,what?
23,42,էլ,Armenian,PART,75,yes,1.0269,4.5717,-2.2423,0.3737,0.4528,0.3069,-2.0636,-4.0435,2.3788,2,1,1,1,email
36,65,էլ,Armenian,PART,75,yes,4.7108,1.7561,0.2165,0.5164,0.3558,0.4494,-4.8226,-1.6007,-1.5481,2,1,1,1,email
486,1971,կառավարություն,Armenian,NOUN,76,yes,3.5943,1.1015,1.9984,0.4731,0.3332,0.5526,-2.6878,-1.3649,-2.48,4,3,3,2,government
62,108,լինել,Armenian,AUX,78,yes,-2.7318,12.3664,-3.3029,0.228,0.7215,0.2455,0.9666,-11.4727,6.4661,3,2,2,2,to be
303,888,լինել,Armenian,AUX,78,yes,4.1675,0.093,-4.8806,0.4953,0.2985,0.1541,-5.672,0.8714,2.7316,2,1,1,1,to be
149,328,ամեն,Armenian,DET,79,yes,-1.0254,0.5044,-2.8884,0.2942,0.3126,0.2695,0.0528,0.0253,2.532,5,4,3,2,every
451,1684,ծրագիր,Armenian,NOUN,80,yes,4.2505,1.2396,0.0806,0.4986,0.338,0.4415,-3.7778,-1.1617,-0.985,2,1,1,1,program
104,204,առաջին,Armenian,ADJ,81,yes,5.4466,0.8746,1.0675,0.5449,0.3254,0.4987,-4.7693,-0.7489,-2.4304,2,1,1,1,first
50,82,հասնել,Armenian,VERB,82,yes,-3.1539,5.4437,-1.6672,0.2117,0.4829,0.3402,2.1162,-5.1087,3.4652,3,2,2,2,reach
184,456,անցնել,Armenian,VERB,83,yes,-3.1871,3.1058,-1.6064,0.2104,0.4023,0.3438,2.3454,-2.819,2.8419,3,2,2,2,to pass
249,721,մայր,Armenian,NOUN,84,yes,-1.64,0.9714,-1.7857,0.2703,0.3287,0.3334,0.8878,-0.6931,1.9312,5,4,3,2,mother
26,46,նայել,Armenian,VERB,86,yes,-3.8233,3.3107,-3.0122,0.1858,0.4094,0.2623,2.4521,-2.8344,4.2843,3,2,2,2,look
410,1485,հարց,Armenian,NOUN,87,yes,-1.3357,2.1823,1.3164,0.2821,0.3705,0.5131,1.4842,-2.4032,-0.4907,3,2,2,2,question
109,215,դնել,Armenian,VERB,89,yes,-3.4085,5.2495,-1.5743,0.2018,0.4762,0.3456,2.3377,-4.935,3.2592,3,2,2,2,to put
194,507,կողմ,Armenian,NOUN,90,yes,-2.2443,2.0019,0.2526,0.2469,0.3643,0.4515,2.1862,-2.0876,0.683,3,2,2,2,side
434,1603,նախագահ,Armenian,NOUN,91,yes,7.9028,0.5461,0.1972,0.6401,0.3141,0.4483,-7.1117,-0.2996,-2.2499,2,1,1,1,president
250,723,աղջիկ,Armenian,NOUN,93,yes,-2.1356,1.7123,0.2529,0.2511,0.3543,0.4515,1.9835,-1.7664,0.5084,3,2,2,2,girl
131,287,հասկանալ,Armenian,VERB,94,yes,-3.0286,4.1127,-1.1906,0.2165,0.437,0.3679,1.9833,-3.9208,2.4614,3,2,2,2,understand
117,234,ես,Armenian,DET,95,yes,-3.3345,2.8808,-2.5931,0.2047,0.3945,0.2866,2.1438,-2.4948,3.6518,3,2,2,2,me
369,1162,ես,Armenian,DET,95,yes,4.0123,0.0588,-2.4682,0.4893,0.2973,0.2938,-4.5916,0.567,0.9111,2,1,1,1,me
128,271,տակ,Armenian,ADP,96,yes,5.8373,0.6498,0.3949,0.56,0.3176,0.4597,-5.6572,-0.4874,-2.0724,2,1,1,1,under
39,70,մի,Armenian,NUM,97,yes,5.5887,-0.1558,-1.4931,0.5504,0.2899,0.3503,-5.6127,0.691,-0.2881,2,1,1,1,don't
169,382,մի,Armenian,NUM,97,yes,2.8932,5.4967,-1.2847,0.446,0.4847,0.3624,-3.2799,-4.902,1.2095,2,1,1,1,don't
415,1494,թեկնածու,Armenian,NOUN,98,yes,7.6206,1.1362,-0.3398,0.6291,0.3344,0.4172,-7.0551,-0.8013,-1.6008,2,1,1,1,candidate
254,731,հետո,Armenian,ADV,99,yes,0.9842,-0.6663,0.1811,0.372,0.2723,0.4473,-0.8514,0.6178,-0.5548,4,3,3,2,after
67,115,հետո,Armenian,ADV,99,yes,-3.7304,-0.9323,-2.6079,0.1894,0.2631,0.2857,2.7604,1.2314,2.8406,3,2,2,2,after
181,448,ընկնել,Armenian,VERB,101,yes,-1.9757,3.008,-0.5657,0.2573,0.3989,0.4041,1.2883,-2.8885,1.2662,3,2,2,2,to fall
111,219,ձեռք,Armenian,NOUN,102,yes,-0.7867,-0.0445,-1.9923,0.3034,0.2937,0.3214,0.2336,0.4649,1.771,5,4,3,2,hand
73,127,աչք,Armenian,NOUN,103,yes,-1.2226,0.8405,0.3933,0.2865,0.3242,0.4596,1.1165,-0.972,-0.1173,3,2,2,2,eye
198,517,բերել,Armenian,VERB,104,yes,-2.9129,4.0705,-0.535,0.221,0.4356,0.4058,2.3699,-3.9246,2.039,3,2,2,2,to bring
454,1706,նշել,Armenian,VERB,105,yes,-2.5075,1.0427,2.2193,0.2367,0.3312,0.5654,3.0369,-1.4977,-1.0843,4,3,3,2,mention
77,134,բոլորը,Armenian,PRON,106,yes,-1.5947,0.4044,-3.2607,0.2721,0.3092,0.2479,0.5151,0.113,3.0669,5,4,3,2,all
216,595,գլուխ,Armenian,NOUN,107,yes,0.1769,0.7962,0.0482,0.3407,0.3227,0.4396,-0.2902,-0.8222,-0.273,4,3,3,2,head
328,983,հիշել,Armenian,VERB,108,yes,-3.6363,3.4929,-0.7719,0.193,0.4156,0.3921,2.8076,-3.432,2.1371,3,2,2,2,remember
127,270,մտնել,Armenian,VERB,109,yes,-3.9917,3.7133,0.0377,0.1792,0.4232,0.439,3.5981,-3.7019,1.7351,3,2,2,2,enter
263,760,երբ,Armenian,SCONJ,110,yes,-0.6506,-0.5406,-4.4091,0.3087,0.2766,0.1814,-0.8668,1.287,3.6193,5,4,3,2,when
68,116,երբ,Armenian,SCONJ,110,yes,-0.6041,-0.6728,-4.7923,0.3105,0.2721,0.1592,-0.916,1.4791,3.9235,5,4,3,2,when
322,951,բոլոր,Armenian,DET,112,yes,3.5102,1.2964,0.1577,0.4699,0.3399,0.446,-3.3105,-1.0871,-0.9998,2,1,1,1,all
87,162,մնալ,Armenian,VERB,113,yes,-2.3654,4.1635,-1.4644,0.2422,0.4388,0.352,1.3986,-3.9134,2.5733,3,2,2,2,stay
174,409,դուրս,Armenian,ADV,115,yes,-1.9019,-3.9011,-0.9236,0.2602,0.1608,0.3833,1.6537,3.8277,0.8267,5,4,3,2,out
393,5496,իրան,Armenian,PROPN,116,yes,5.2379,1.0719,1.0451,0.5368,0.3322,0.4974,-4.7396,-0.9529,-2.432,2,1,1,1,waist
443,1644,հոդված,Armenian,NOUN,117,yes,2.6695,0.0635,5.1011,0.4373,0.2974,0.7324,-0.8534,-1.0367,-5.0341,4,3,3,2,article:
310,912,աշխատանք,Armenian,NOUN,119,yes,0.1638,1.3448,1.082,0.3402,0.3416,0.4995,0.0559,-1.4899,-0.8636,3,2,2,2,work
34,2112,հայ,Armenian,NOUN,121,yes,6.41,-3.1349,-5.8835,0.5822,0.1872,0.096,-7.8532,4.3254,2.8391,2,1,1,1,Armenian:
330,999,հայ,Armenian,NOUN,121,yes,-4.3116,-1.5707,1.6167,0.1668,0.2411,0.5305,4.7536,1.1456,-0.335,5,4,3,2,Armenian:
432,1595,դատարան,Armenian,NOUN,122,yes,5.9974,1.9719,0.9914,0.5662,0.3632,0.4943,-5.4991,-1.8599,-2.3844,2,1,1,1,court
261,743,փողոց,Armenian,NOUN,123,yes,-1.4277,0.4871,0.3559,0.2786,0.312,0.4575,1.441,-0.5406,0.0343,3,2,2,2,street
233,654,տեր,Armenian,NOUN,124,yes,-3.232,-0.6675,1.9114,0.2087,0.2722,0.5476,3.6411,0.1296,-0.9173,5,4,3,2,sir
92,171,որպես,Armenian,ADP,125,yes,5.6929,0.8605,2.166,0.5544,0.3249,0.5623,-4.8347,-0.9373,-3.367,2,1,1,1,as
231,652,կողք,Armenian,NOUN,126,yes,-2.5101,0.3286,-1.2232,0.2366,0.3066,0.366,1.8596,-0.2158,1.6803,3,2,2,2,sideways
362,1142,իրականանալ,Armenian,VERB,127,yes,-0.2948,2.7181,2.0465,0.3225,0.3889,0.5554,0.8322,-3.0015,-1.0007,3,2,2,2,come true
76,132,ապրել,Armenian,VERB,128,yes,-3.5588,2.4383,-1.8055,0.196,0.3793,0.3322,2.4938,-2.1399,2.8574,3,2,2,2,to live
285,837,ը,Armenian,NOUN,129,yes,7.9348,-2.6329,-2.0532,0.6413,0.2045,0.3179,-7.5239,3.0395,-0.368,2,1,1,1,the
91,170,դեպք,Armenian,NOUN,130,yes,1.067,1.7515,-0.7028,0.3752,0.3556,0.3961,-1.3693,-1.5626,0.4497,2,1,1,1,case
360,1128,կողմից,Armenian,ADP,131,yes,6.6725,0.9933,1.0531,0.5924,0.3295,0.4979,-5.8686,-0.9706,-2.5945,2,1,1,1,from
40,71,խոսք,Armenian,NOUN,132,yes,-2.632,0.0839,0.0373,0.2319,0.2981,0.439,2.5898,-0.1481,0.6858,3,2,2,2,speech
203,522,հենց,Armenian,ADV,133,yes,-0.1622,0.4908,0.6243,0.3276,0.3122,0.473,0.1547,-0.5891,-0.6827,4,3,3,2,exactly
35,2113,ժողովուրդ,Armenian,NOUN,134,yes,-2.2563,1.5056,4.0937,0.2465,0.3471,0.674,3.3278,-2.2524,-2.7472,5,4,3,2,people
84,150,թողնել,Armenian,VERB,135,yes,-0.7769,3.777,-0.2813,0.3038,0.4254,0.4205,0.4045,-3.6541,1.0483,3,2,2,2,to leave
65,2160,քաղաքական,Armenian,ADJ,136,yes,3.8772,-0.1459,2.9449,0.4841,0.2902,0.6075,-2.578,-0.4207,-3.5841,4,3,3,2,political
119,241,սկսել,Armenian,VERB,137,yes,-2.9247,2.3501,-1.2439,0.2206,0.3763,0.3648,2.1184,-2.2025,2.2055,3,2,2,2,start
422,1530,խնդիր,Armenian,NOUN,138,yes,-1.7584,1.5328,1.1201,0.2658,0.3481,0.5017,1.9329,-1.7821,-0.2456,3,2,2,2,problem
47,78,սա,Armenian,PRON,139,yes,-2.7372,-0.6286,0.9759,0.2278,0.2736,0.4934,2.897,0.395,-0.3883,3,2,2,2,this
485,1939,ճանապարհ,Armenian,NOUN,140,yes,-4.1412,-0.3879,0.0168,0.1734,0.2819,0.4378,3.9895,0.2219,0.9967,5,4,3,2,way
126,267,ստանալ,Armenian,VERB,141,yes,-2.0196,3.0732,1.699,0.2556,0.4012,0.5353,1.9996,-3.3939,-0.5564,3,2,2,2,get
0,1,մտածել,Armenian,VERB,142,yes,-4.6347,1.9606,-0.8123,0.1543,0.3628,0.3898,3.8055,-1.9426,2.023,3,2,2,2,to think
382,1322,օրենք,Armenian,NOUN,143,yes,4.353,1.2033,4.8566,0.5025,0.3367,0.7182,-2.6993,-2.0489,-5.2884,4,3,3,2,law
314,928,գյուղ,Armenian,NOUN,145,yes,-1.9256,-0.3378,-1.5285,0.2593,0.2836,0.3483,1.5312,0.5284,1.8005,3,2,2,2,village
349,1077,նկատմամբ,Armenian,ADP,146,yes,4.0065,0.9551,1.9161,0.4891,0.3282,0.5478,-3.2502,-1.1448,-2.6488,2,1,1,1,towards
262,756,պես,Armenian,ADP,147,yes,3.8514,-2.5177,-5.0347,0.4831,0.2085,0.1451,-5.3636,3.4971,2.7563,2,1,1,1,like
421,1526,պետք,Armenian,ADJ,148,yes,-1.8224,-1.9486,-2.8356,0.2633,0.2281,0.2726,1.0123,2.2964,2.6186,5,4,3,2,need
146,2370,պետք,Armenian,ADJ,148,yes,-3.4998,3.3152,-0.8616,0.1983,0.4095,0.3869,2.6838,-3.2159,2.0847,3,2,2,2,need
449,1678,ներկայանալ,Armenian,VERB,149,yes,-0.7613,1.7128,1.773,0.3044,0.3543,0.5396,1.2567,-1.9573,-0.9034,3,2,2,2,introduce yourself
144,319,եկեղեցի,Armenian,NOUN,150,yes,0.3051,0.8791,2.3519,0.3457,0.3255,0.5731,0.4164,-1.2309,-2.0488,4,3,3,2,church
290,850,մաս,Armenian,NOUN,151,yes,-1.9229,2.2024,4.1997,0.2594,0.3712,0.6802,2.9643,-2.966,-2.7226,5,4,3,2,part
69,2166,սուրբ,Armenian,ADJ,152,yes,10.8222,1.6111,6.0594,0.7532,0.3508,0.7879,-8.0429,-2.1252,-8.0631,2,1,1,1,holy
164,371,այդպես,Armenian,ADV,153,yes,-5.8144,-2.206,-2.3669,0.1086,0.2192,0.2997,4.9028,2.3753,3.2441,5,4,3,2,so
431,1594,սահմանադրական,Armenian,ADJ,154,yes,12.4153,-2.0943,-4.1175,0.8149,0.2231,0.1983,-12.3124,2.7462,-0.1968,1,1,1,1,constitutional
7,2067,տնտեսական,Armenian,ADJ,155,yes,3.8109,-0.5068,3.7181,0.4815,0.2778,0.6523,-2.6078,-0.3075,-4.359,4,3,3,2,economic
345,1058,մինչև,Armenian,ADP,156,yes,1.4019,-0.4556,2.9055,0.3882,0.2795,0.6052,-0.5817,-0.1057,-3.0221,4,3,3,2,until
400,1445,որ,Armenian,DET,157,yes,6.5697,0.3207,-1.5903,0.5884,0.3063,0.3447,-6.6035,0.2314,-0.4805,2,1,1,1,that
48,80,որ,Armenian,DET,157,yes,-2.9807,4.8387,-0.2528,0.2184,0.462,0.4222,2.4569,-4.7133,1.9765,3,2,2,2,that
57,97,որ,Armenian,DET,157,yes,-4.5563,-1.2436,3.9677,0.1574,0.2524,0.6667,4.9843,0.3093,-2.426,5,4,3,2,that
18,33,որ,Armenian,DET,157,yes,-1.7336,6.9574,-4.4746,0.2667,0.5351,0.1776,-0.2438,-6.0526,5.8922,3,2,2,2,that
166,373,առնել,Armenian,VERB,158,yes,-1.8342,3.153,-1.5155,0.2628,0.4039,0.349,0.8056,-2.8575,2.1597,3,2,2,2,to take
81,2191,շարժում,Armenian,NOUN,159,yes,-0.452,-0.1871,1.4299,0.3164,0.2888,0.5197,0.8603,-0.0705,-1.0607,4,3,3,2,movement
428,1591,պահ,Armenian,NOUN,160,yes,-3.8607,-0.0213,-1.4211,0.1843,0.2945,0.3545,3.3909,0.1232,2.3021,3,2,2,2,moment
205,531,ոտք,Armenian,NOUN,161,yes,3.9706,0.5445,-0.4392,0.4877,0.314,0.4114,-3.9669,-0.2318,-0.7778,2,1,1,1,foot
394,1410,ադրբեջան,Armenian,PROPN,162,yes,-1.2874,0.0952,2.3365,0.284,0.2985,0.5722,2.1551,-0.5871,-1.6023,4,3,3,2,Azerbaijan
221,615,քաղաք,Armenian,NOUN,163,yes,0.1771,1.2292,0.1038,0.3407,0.3376,0.4428,-0.0632,-1.1897,-0.0035,3,2,2,2,city
475,1835,ազգային,Armenian,ADJ,164,yes,8.7424,-0.4529,1.4894,0.6726,0.2796,0.5231,-7.6256,0.3685,-3.7349,2,1,1,1,national
143,318,կարելի,Armenian,ADJ,165,yes,-4.3316,1.9901,-0.7524,0.1661,0.3638,0.3932,3.629,-1.9496,2.0415,3,2,2,2,can
197,516,տանել,Armenian,VERB,166,yes,-4.6235,0.8519,-1.4131,0.1548,0.3246,0.355,3.8026,-0.7343,2.4356,3,2,2,2,take away
49,81,սակայն,Armenian,CCONJ,167,yes,-1.7395,-2.012,-3.1554,0.2665,0.2259,0.254,0.5892,2.4323,2.6078,5,4,3,2,however
259,738,տղա,Armenian,NOUN,168,yes,-2.1208,1.5712,-0.8422,0.2517,0.3494,0.388,1.5699,-1.46,1.3429,3,2,2,2,boy
281,820,անուն,Armenian,NOUN,169,yes,-2.323,0.6803,0.5307,0.2439,0.3187,0.4676,2.295,-0.8828,0.1457,3,2,2,2,name:
399,1442,մյուս,Armenian,DET,170,yes,4.0868,-0.6349,-0.9225,0.4922,0.2734,0.3834,-3.958,1.0301,-0.4718,2,1,1,1,the other
162,4463,սիմեոն,Armenian,PROPN,171,yes,-0.6456,-0.6542,-1.3098,0.3089,0.2727,0.361,-0.0042,0.9513,0.8733,4,3,3,2,simeon
124,261,լսել,Armenian,VERB,172,yes,-3.0917,1.456,-1.1875,0.2141,0.3454,0.368,2.3369,-1.2837,1.8985,3,2,2,2,to listen
25,45,միշտ,Armenian,ADV,173,yes,-3.5835,-2.171,-2.0573,0.1951,0.2204,0.3176,2.5104,2.2801,2.2353,5,4,3,2,always
489,1981,կատարել,Armenian,VERB,174,yes,-1.4896,2.7877,1.062,0.2762,0.3913,0.4984,1.5009,-2.9406,-0.0394,3,2,2,2,perform
15,27,պիտի,Armenian,AUX,175,yes,-1.9115,-2.4599,-4.2742,0.2598,0.2105,0.1892,0.5487,3.037,3.7217,5,4,3,2,shall
337,1007,կանգնել,Armenian,VERB,177,yes,-3.5696,2.307,-0.8687,0.1956,0.3748,0.3865,2.7878,-2.2117,1.8898,3,2,2,2,to stand
298,875,երեխա,Armenian,NOUN,178,yes,-2.3001,0.8817,-0.2733,0.2448,0.3256,0.421,1.8743,-0.9213,0.9144,3,2,2,2,child
301,883,կարողանալ,Armenian,VERB,179,yes,-4.64,1.7156,-1.4317,0.1541,0.3544,0.3539,3.7791,-1.5863,2.6674,3,2,2,2,be able to
315,932,աշխատել,Armenian,VERB,180,yes,-5.5419,0.5642,-1.9063,0.1192,0.3147,0.3264,4.6576,-0.382,3.1208,3,2,2,2,to work
53,87,որտեղ,Armenian,ADV,181,yes,-1.4945,-1.614,-3.9582,0.276,0.2396,0.2075,0.1654,2.3048,3.4199,5,4,3,2,where?
311,921,գտնել,Armenian,VERB,182,yes,-2.9905,1.9733,-0.0385,0.218,0.3633,0.4346,2.6516,-2.0113,1.0314,3,2,2,2,to find
10,22,այլ,Armenian,CCONJ,183,yes,2.7936,0.8099,2.8563,0.4421,0.3232,0.6023,-2.0219,-0.9842,-3.4128,2,1,1,1,other
