,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
22,29,dato,Galician,NOUN,111,yes,-1.4128,-3.0048,2.7763,0.4711,0.5191,0.8423,0.0667,-3.2263,-2.6124,5,4,3,2
23,30,anterior,Galician,ADJ,115,yes,1.3048,-0.515,-0.4104,0.5624,0.5876,0.6922,1.6067,0.0218,-0.1019,1,1,1,1
24,2077,límite,Galician,NOUN,439,yes,5.6611,-1.5302,1.0707,0.7088,0.5597,0.762,5.3226,1.6261,-1.1419,2,1,1,1
25,32,en,Galician,ADP,3,yes,-10.6032,-11.2275,-7.113,0.1623,0.293,0.3765,-3.2714,-14.5852,8.2413,4,3,3,2
26,33,este,Galician,DET,14,yes,-6.8342,-2.4607,-2.7023,0.2889,0.5341,0.5842,-4.1358,-5.3032,3.1769,5,4,3,2
27,34,situación,Galician,NOUN,160,yes,-1.3945,-1.8694,0.5351,0.4717,0.5504,0.7368,-0.2576,-2.3328,-0.7201,5,4,3,2
28,35,familia,Galician,NOUN,330,yes,3.8201,0.7802,-0.5122,0.647,0.6233,0.6874,2.7356,2.4192,-0.1649,2,1,1,1
29,36,ver,Galician,VERB,121,yes,-3.6146,-1.7298,-0.7351,0.3971,0.5542,0.6769,-2.0478,-3.2568,0.6112,5,4,3,2
30,2079,chegar,Galician,VERB,391,yes,-3.7573,0.2933,2.9935,0.3923,0.6099,0.8526,-3.6757,-1.5571,-3.1181,5,4,3,2
31,37,reducir,Galician,VERB,267,yes,-1.7521,-0.8629,-1.094,0.4597,0.5781,0.66,-0.8295,-1.7082,0.6148,3,2,2,2
32,39,capacidade,Galician,NOUN,377,yes,2.3839,-0.7155,0.43,0.5987,0.5821,0.7318,2.3811,0.4811,-0.8089,1,1,1,1
33,38,seu,Galician,DET,15,yes,-7.9999,-1.6123,-0.2435,0.2498,0.5574,0.7001,-5.7868,-4.9804,1.2435,5,4,3,2
34,40,financeiro,Galician,ADJ,202,yes,-5.2966,2.2608,3.3332,0.3406,0.664,0.8686,-6.0194,-0.4814,-2.4641,3,2,2,2
35,41,real,Galician,ADJ,325,yes,0.028,5.0824,-3.3437,0.5195,0.7416,0.554,-2.0032,4.1517,3.1981,1,1,1,1
36,42,para,Galician,ADP,12,yes,-8.4568,-2.2238,-2.8112,0.2344,0.5406,0.5791,-5.7352,-5.775,3.3878,5,4,3,2
37,45,vivenda,Galician,NOUN,359,yes,4.2169,-1.5607,1.9186,0.6603,0.5589,0.8019,3.9994,0.9136,-1.6151,2,1,1,1
38,48,mercado,Galician,NOUN,133,yes,1.8045,-1.9735,0.7389,0.5792,0.5475,0.7464,2.5079,-0.8093,-0.8148,1,1,1,1
39,50,fronte,Galician,NOUN,333,yes,-2.3239,3.8591,-0.4748,0.4405,0.7079,0.6892,-3.545,2.1813,1.0833,1,1,1,1
40,52,máis,Galician,ADV,21,yes,-3.8019,-2.378,1.6394,0.3908,0.5364,0.7888,-2.1067,-3.7438,-1.16,5,4,3,2
41,56,aquel,Galician,DET,74,yes,-1.8172,0.2846,0.3607,0.4575,0.6096,0.7285,-1.5041,-0.6748,-0.1329,5,4,3,2
42,58,haber,Galician,VERB,57,yes,-4.0707,-1.6995,-0.6015,0.3818,0.555,0.6832,-2.4036,-3.4394,0.5425,5,4,3,2
43,62,humano,Galician,ADJ,464,yes,5.3907,-1.1874,1.147,0.6997,0.5691,0.7656,5.0589,1.6671,-1.1844,2,1,1,1
44,63,menos,Galician,ADV,156,yes,5.7576,-1.7993,1.4515,0.7121,0.5523,0.7799,5.8116,1.4508,-1.0179,2,1,1,1
45,64,que,Galician,SCONJ,11,yes,-6.4392,-2.9744,-2.7213,0.3022,0.52,0.5834,-3.8068,-5.64,2.623,5,4,3,2
46,69,medida,Galician,NOUN,86,yes,-1.6891,-3.0452,0.9606,0.4618,0.518,0.7568,0.0156,-3.4143,-1.0306,5,4,3,2
47,2118,decidir,Galician,VERB,475,yes,1.9477,0.7364,-0.5709,0.584,0.622,0.6847,1.49,1.4287,0.2166,1,1,1,1
48,70,interno,Galician,ADJ,393,yes,-9.4279,4.6867,3.6524,0.2018,0.7307,0.8836,-10.8851,-0.2058,-2.1007,3,2,2,2
49,72,contaminación,Galician,NOUN,390,yes,7.3784,0.7882,-0.609,0.7665,0.6235,0.6829,5.853,4.3395,0.6797,2,1,1,1
50,74,estar,Galician,VERB,117,yes,-0.4065,0.3373,-0.7708,0.5049,0.6111,0.6752,-0.4031,-0.0679,0.0537,1,1,1,1
51,76,aínda,Galician,ADV,63,yes,1.3979,0.0181,-0.6418,0.5656,0.6023,0.6813,1.3354,0.5768,0.0823,1,1,1,1
52,77,cando,Galician,PRON,66,yes,-0.5581,0.5062,1.0766,0.4998,0.6157,0.7623,-0.6732,0.034,-1.4054,1,1,1,1
53,78,dispor,Galician,VERB,294,yes,0.5902,0.3762,-2.2092,0.5384,0.6121,0.6075,0.7081,0.4173,1.4098,1,1,1,1
54,79,tratamento,Galician,NOUN,118,yes,0.5038,-1.6716,-0.1944,0.5355,0.5558,0.7024,1.5522,-1.2242,0.4874,1,1,1,1
55,81,custo,Galician,NOUN,162,yes,-1.3133,-1.6933,0.4254,0.4745,0.5552,0.7316,-0.3879,-2.1353,-0.7726,5,4,3,2
56,84,número,Galician,NOUN,53,yes,-2.5025,-2.2105,-0.7848,0.4345,0.541,0.6746,-0.7721,-3.1065,0.8453,5,4,3,2
57,88,táboa,Galician,NOUN,341,yes,1.0581,0.89,-0.253,0.5541,0.6263,0.6996,0.4068,1.2152,0.1027,1,1,1,1
58,89,2,Galician,NUM,105,yes,1.7082,-0.7696,0.7995,0.576,0.5806,0.7492,1.786,0.1443,-0.7637,1,1,1,1
59,98,seguir,Galician,VERB,159,yes,1.1421,-1.007,0.0596,0.557,0.5741,0.7144,1.5614,-0.3308,-0.0979,1,1,1,1
60,99,situar,Galician,VERB,149,yes,-2.604,-1.4269,-0.9951,0.4311,0.5625,0.6647,-1.1294,-2.5055,1.2631,5,4,3,2
61,102,desenvolvemento,Galician,NOUN,97,yes,1.241,-1.7603,0.0567,0.5603,0.5534,0.7142,2.2378,-0.8635,0.3665,1,1,1,1
62,104,lexislación,Galician,NOUN,480,yes,0.3066,-1.5789,2.4048,0.5289,0.5584,0.8248,0.7926,-1.1487,-2.0869,5,4,3,2
63,105,estado,Galician,NOUN,68,yes,-1.0356,-1.4161,-0.5992,0.4838,0.5628,0.6833,-0.091,-1.8089,0.2995,5,4,3,2
64,2159,administración,Galician,NOUN,234,yes,1.2072,-1.5723,1.8281,0.5592,0.5585,0.7977,1.4825,-0.7923,-2.3646,5,4,3,2
65,112,inferior,Galician,ADJ,496,yes,-5.8788,2.9951,2.5429,0.321,0.6842,0.8313,-6.7336,-0.2254,-1.6097,3,2,2,2
66,113,só,Galician,ADV,89,yes,-2.0015,0.9602,-0.1774,0.4513,0.6282,0.7032,-2.1558,-0.1604,0.0312,3,2,2,2
67,2162,década,Galician,NOUN,392,yes,9.1327,-0.3373,0.1662,0.8255,0.5925,0.7194,7.5931,4.4363,-0.1149,2,1,1,1
68,115,ese,Galician,DET,84,yes,-7.8249,3.4942,-0.418,0.2556,0.6979,0.6919,-7.9952,-0.6521,1.576,3,2,2,2
69,116,mesmo,Galician,ADV,258,yes,5.0761,0.2022,-1.3826,0.6892,0.6074,0.6464,4.3276,2.6533,1.0068,2,1,1,1
70,119,proceso,Galician,NOUN,65,yes,-1.1334,-3.8569,2.3172,0.4805,0.4957,0.8207,0.6531,-3.8183,-2.5142,5,4,3,2
71,121,forestal,Galician,ADJ,413,yes,-8.5678,7.3514,0.7852,0.2307,0.804,0.7485,-10.8292,2.4103,1.1263,3,2,2,2
72,123,levar,Galician,VERB,192,yes,-4.2782,0.2917,-0.2862,0.3748,0.6098,0.6981,-3.522,-1.7896,0.6195,3,2,2,2
73,125,por,Galician,ADP,10,yes,-5.8422,-4.2324,-2.2605,0.3223,0.4854,0.6051,-2.5295,-6.3156,2.8588,5,4,3,2
74,126,entidade,Galician,NOUN,140,yes,0.3842,-1.6137,0.359,0.5315,0.5574,0.7285,1.1263,-1.3267,-1.1403,5,4,3,2
75,2179,productos,Galician,NOUN,394,yes,3.2364,-3.1205,6.1232,0.6273,0.516,1.0,3.1283,-0.8977,-6.3879,2,1,1,1
76,2185,transporte,Galician,NOUN,438,yes,3.7951,-1.2909,1.9625,0.6461,0.5663,0.804,3.4768,0.7772,-2.0696,2,1,1,1
77,137,con,Galician,ADP,13,yes,-8.5943,-2.0899,-1.7463,0.2298,0.5443,0.6293,-5.7987,-5.7044,2.7985,5,4,3,2
78,139,proceder,Galician,VERB,423,yes,-2.9667,1.2503,1.1212,0.4189,0.6362,0.7644,-3.1386,-0.3757,-0.4551,3,2,2,2
79,143,ter,Galician,VERB,19,yes,-8.1138,-7.9791,-5.6597,0.2459,0.3823,0.4449,-2.6838,-10.7531,6.2694,4,3,3,2
80,148,poder,Galician,VERB,18,yes,-4.2677,-1.6534,-0.8945,0.3752,0.5563,0.6694,-2.7923,-3.5302,0.55,5,4,3,2
81,149,dar,Galician,VERB,79,yes,-3.509,-1.4357,-1.0558,0.4007,0.5623,0.6618,-2.0584,-2.9391,1.0875,5,4,3,2
82,150,membro,Galician,NOUN,463,yes,3.5336,-0.3182,0.3148,0.6373,0.593,0.7264,3.0224,1.4303,-0.6571,1,1,1,1
83,151,cada,Galician,DET,44,yes,-5.0695,3.0583,-2.1252,0.3482,0.6859,0.6114,-5.2646,0.1664,2.4943,3,2,2,2
84,152,xeración,Galician,NOUN,429,yes,1.7901,-1.1114,2.1244,0.5787,0.5712,0.8116,1.7045,-0.0002,-2.0744,1,1,1,1
85,2201,comisión,Galician,NOUN,401,yes,2.9491,-1.4398,1.9865,0.6177,0.5622,0.8051,2.9398,0.2773,-1.7566,1,1,1,1
86,154,todo,Galician,DET,26,yes,2.2615,-0.2017,-1.6134,0.5946,0.5962,0.6355,2.2336,0.7975,1.1721,1,1,1,1
87,155,centro,Galician,NOUN,110,yes,-0.2498,-1.828,1.6374,0.5102,0.5515,0.7887,0.4395,-1.6687,-1.8065,5,4,3,2
88,156,xestión,Galician,NOUN,161,yes,-0.5666,-2.6653,1.742,0.4995,0.5285,0.7936,0.7962,-2.5048,-1.58,5,4,3,2
89,157,sistema,Galician,NOUN,59,yes,-3.0149,-4.3935,2.2668,0.4173,0.4809,0.8183,-0.6733,-5.0722,-1.7907,5,4,3,2
90,2199,definir,Galician,VERB,397,yes,-0.3167,2.4567,-1.852,0.5079,0.6694,0.6243,-1.3494,1.7667,1.1296,1,1,1,1
91,159,instalación,Galician,NOUN,152,yes,2.0539,-1.0925,-0.9659,0.5876,0.5717,0.666,2.5757,-0.0505,1.0021,1,1,1,1
92,2209,control,Galician,NOUN,254,yes,4.5972,-0.4954,-0.1218,0.6731,0.5882,0.7058,4.1839,1.8941,0.0963,2,1,1,1
93,170,ser,Galician,VERB,23,yes,-3.4914,-2.6615,-0.375,0.4013,0.5286,0.6939,-1.4889,-3.9628,0.4088,5,4,3,2
94,176,ser,Galician,VERB,23,yes,-8.4197,-4.9129,-1.1426,0.2357,0.4666,0.6577,-4.7886,-8.0351,1.6788,5,4,3,2
95,178,galicia,Galician,PROPN,32,yes,-1.0966,-0.8685,-1.3067,0.4817,0.5779,0.65,-0.1189,-1.4148,1.2307,1,1,1,1
96,180,administrativo,Galician,ADJ,318,yes,-7.1676,7.0107,0.9891,0.2777,0.7946,0.7581,-9.6288,2.5855,0.1712,3,2,2,2
97,182,conta,Galician,NOUN,104,yes,4.4171,-1.4495,0.8527,0.667,0.5619,0.7517,4.4347,1.0217,-0.6743,2,1,1,1
98,186,xunta,Galician,NOUN,298,yes,6.6576,0.9835,-2.4939,0.7423,0.6288,0.5941,5.2414,4.0579,1.8052,2,1,1,1
99,187,tres,Galician,NOUN,224,yes,2.9031,-0.4219,-0.9548,0.6161,0.5902,0.6666,2.7706,0.9609,0.5778,1,1,1,1
100,190,concello,Galician,NOUN,214,yes,2.296,-1.5359,0.5088,0.5957,0.5595,0.7355,2.8363,-0.2136,-0.4328,1,1,1,1
101,191,catro,Galician,NOUN,334,yes,3.1348,0.2831,-2.1409,0.6239,0.6096,0.6107,2.7122,1.6102,1.548,1,1,1,1
102,193,resultar,Galician,VERB,398,yes,0.9834,-0.4172,-0.7157,0.5516,0.5903,0.6778,1.1066,0.0398,0.4031,1,1,1,1
103,197,actual,Galician,ADJ,418,yes,0.8187,6.3557,-3.5703,0.5461,0.7766,0.5434,-2.2207,5.5211,2.9878,1,1,1,1
104,198,calidade,Galician,NOUN,273,yes,0.6761,-2.338,3.2518,0.5413,0.5375,0.8647,1.3681,-1.5105,-2.4849,5,4,3,2
105,199,auga,Galician,NOUN,51,yes,-1.5958,-7.2157,4.4272,0.465,0.4033,0.9201,1.597,-6.7891,-5.0591,5,4,3,2
106,2247,mellora,Galician,NOUN,280,yes,3.9331,0.7514,-3.0312,0.6508,0.6225,0.5688,3.3243,2.494,2.5088,2,1,1,1
107,202,cara,Galician,NOUN,454,yes,11.4859,2.3055,-4.3289,0.9046,0.6652,0.5076,8.648,7.7253,3.7707,2,1,1,1
108,2076,case,Galician,ADV,384,yes,-8.6311,7.0061,3.2042,0.2286,0.7945,0.8625,-11.7147,1.8445,-2.8665,3,2,2,2
109,211,isto,Galician,PRON,139,yes,-0.0451,2.1082,-1.008,0.5171,0.6598,0.6641,-0.9514,1.5142,0.4523,1,1,1,1
110,212,plan,Galician,NOUN,170,yes,-0.4,-3.2593,3.8478,0.5051,0.5121,0.8928,0.7762,-2.8138,-3.5505,5,4,3,2
111,213,5,Galician,NUM,311,yes,6.1211,0.3142,0.2373,0.7243,0.6104,0.7227,4.9698,3.2911,-0.1608,2,1,1,1
112,214,ano,Galician,NOUN,24,yes,-5.1907,-5.4249,0.8767,0.3442,0.4526,0.7528,-1.8904,-7.0263,-0.4019,5,4,3,2
113,216,traballo,Galician,NOUN,80,yes,2.8068,-0.8145,-1.8463,0.6129,0.5794,0.6246,3.0873,0.6385,1.6906,1,1,1,1
114,224,social,Galician,ADJ,72,yes,-6.6474,1.4079,2.3515,0.2952,0.6405,0.8223,-6.8416,-1.8575,-1.774,3,2,2,2
115,225,emprego,Galician,NOUN,168,yes,2.8283,-0.1524,0.1843,0.6136,0.5976,0.7202,2.3985,1.1871,-0.5086,1,1,1,1
116,226,relación,Galician,NOUN,78,yes,-1.7529,-2.3132,0.0305,0.4597,0.5382,0.713,-0.1403,-2.8381,0.1092,5,4,3,2
117,227,laboral,Galician,ADJ,302,yes,-3.1513,4.0516,-0.9479,0.4127,0.7132,0.6669,-4.5659,1.7241,0.8715,3,2,2,2
118,228,me,Galician,PRON,137,yes,9.4612,3.4613,-2.9184,0.8365,0.697,0.5741,6.3825,7.4935,1.6129,2,1,1,1
119,229,o,Galician,PRON,31,yes,-5.4475,2.5306,0.214,0.3355,0.6714,0.7216,-5.6648,-0.5328,0.3745,3,2,2,2
120,230,prever,Galician,VERB,151,yes,-0.9381,-1.3324,-0.3629,0.4871,0.5651,0.6945,-0.0597,-1.6447,-0.0086,5,4,3,2
121,231,artigo,Galician,NOUN,55,yes,0.4389,-0.7776,-0.9467,0.5333,0.5804,0.667,1.0034,-0.6361,0.4304,1,1,1,1
122,2280,comunicación,Galician,NOUN,430,yes,7.0766,-0.4126,2.2534,0.7564,0.5904,0.8177,5.8221,3.0986,-2.7838,2,1,1,1
123,233,tempo,Galician,NOUN,201,yes,3.6483,-2.2615,3.0458,0.6412,0.5396,0.855,3.6448,-0.0288,-3.1652,2,1,1,1
124,2286,efectuar,Galician,VERB,387,yes,-3.5746,0.0688,1.3032,0.3985,0.6037,0.7729,-3.0972,-1.6991,-1.2294,5,4,3,2
125,239,cantidade,Galician,NOUN,197,yes,0.2547,-2.7812,1.1348,0.5271,0.5253,0.765,1.4061,-2.2636,-1.4758,5,4,3,2
126,238,depender,Galician,VERB,313,yes,-6.2762,2.7822,0.1356,0.3077,0.6783,0.7179,-6.6215,-0.7013,-0.0104,3,2,2,2
127,241,necesidade,Galician,NOUN,113,yes,-0.2501,-1.6318,-1.0301,0.5102,0.5569,0.663,0.7996,-1.5919,0.8231,1,1,1,1
128,244,ou,Galician,CCONJ,17,yes,-5.849,-2.6107,-0.741,0.322,0.53,0.6766,-3.5374,-4.954,1.1312,5,4,3,2
129,248,material,Galician,NOUN,466,yes,8.6542,2.268,-2.9546,0.8094,0.6642,0.5724,6.2366,6.1314,2.0714,2,1,1,1
130,251,outro,Galician,DET,22,yes,-3.1049,-2.07,-0.877,0.4143,0.5449,0.6702,-1.3756,-3.2678,0.8706,5,4,3,2
131,252,parte,Galician,NOUN,46,yes,-2.8244,-2.7312,-0.5602,0.4237,0.5267,0.6852,-0.8595,-3.737,0.687,5,4,3,2
132,253,noso,Galician,DET,120,yes,-8.0146,4.8311,1.6386,0.2493,0.7347,0.7887,-9.3639,0.3558,-0.0808,3,2,2,2
133,256,certo,Galician,DET,400,yes,-5.4106,4.0535,2.9422,0.3368,0.7133,0.8502,-6.916,1.1064,-1.8507,3,2,2,2
134,263,posible,Galician,ADJ,136,yes,0.5368,-2.2808,1.0983,0.5366,0.5391,0.7633,1.6576,-1.6445,-0.9559,5,4,3,2
135,264,causa,Galician,NOUN,337,yes,2.1773,-1.1557,-0.3732,0.5918,0.57,0.694,2.3912,-0.0488,-0.302,1,1,1,1
136,268,política,Galician,NOUN,281,yes,1.6809,-2.114,2.2232,0.5751,0.5436,0.8163,2.11,-0.9081,-2.1643,1,1,1,1
137,273,2003,Galician,NUM,310,yes,13.3104,4.8609,-4.7241,0.9659,0.7355,0.489,9.0083,10.7065,3.6243,2,1,1,1
138,275,la,Galician,NOUN,277,yes,2.1753,-0.427,2.9951,0.5917,0.59,0.8526,1.7965,0.7976,-2.6679,2,1,1,1
139,277,el,Galician,PRON,39,yes,-3.3288,-1.1295,0.1696,0.4067,0.5707,0.7195,-2.2593,-2.6451,-0.4595,5,4,3,2
140,280,servir,Galician,VERB,474,yes,-0.5991,-1.2383,0.8499,0.4985,0.5677,0.7516,0.0579,-1.4045,-1.0662,5,4,3,2
141,283,pretender,Galician,VERB,417,yes,0.5546,0.9042,-1.554,0.5372,0.6267,0.6383,0.283,0.8973,1.1736,1,1,1,1
142,2333,anual,Galician,ADJ,295,yes,-8.1878,4.5478,3.5002,0.2435,0.7269,0.8764,-9.5895,0.1991,-1.6023,3,2,2,2
143,2340,forte,Galician,ADJ,386,yes,-6.5677,3.947,1.7413,0.2979,0.7104,0.7936,-7.501,0.3119,-0.4043,3,2,2,2
144,293,dicir,Galician,VERB,101,yes,-4.4457,-3.3432,2.9339,0.3692,0.5098,0.8498,-2.355,-4.8364,-2.3821,5,4,3,2
145,294,resultado,Galician,NOUN,138,yes,-1.0739,-2.1336,-0.2063,0.4825,0.5431,0.7018,0.2621,-2.3323,0.2503,5,4,3,2
146,295,figurar,Galician,VERB,455,yes,2.1463,-0.7549,0.231,0.5907,0.581,0.7224,2.2073,0.3251,-0.8556,1,1,1,1
147,298,derivar,Galician,VERB,453,yes,-3.7051,6.0721,-2.6307,0.3941,0.7688,0.5876,-5.8204,3.2923,2.6989,3,2,2,2
148,301,gasto,Galician,NOUN,262,yes,0.7305,-1.7589,2.2115,0.5431,0.5534,0.8157,1.1061,-1.0837,-2.2443,5,4,3,2
149,2349,ingreso,Galician,NOUN,343,yes,0.2104,-2.7447,2.0823,0.5257,0.5263,0.8096,1.3565,-2.1855,-1.832,5,4,3,2
150,303,producir,Galician,VERB,76,yes,-3.9819,-0.9123,-0.9753,0.3848,0.5767,0.6656,-2.5433,-2.7141,1.2708,5,4,3,2
151,309,procedemento,Galician,NOUN,344,yes,4.2069,-1.3821,1.5378,0.66,0.5638,0.784,3.9791,0.8149,-2.1351,2,1,1,1
152,310,deber,Galician,VERB,27,yes,-1.2935,-0.371,-2.1828,0.4751,0.5916,0.6087,-0.5384,-1.042,1.8562,3,2,2,2
153,312,antes,Galician,ADV,208,yes,2.4412,1.0836,1.4609,0.6006,0.6316,0.7804,1.4647,1.9466,-1.8287,1,1,1,1
154,313,mes,Galician,NOUN,155,yes,2.391,-0.2929,-0.1068,0.5989,0.5937,0.7065,2.3145,0.7857,-0.2003,1,1,1,1
155,315,desde,Galician,ADP,99,yes,-8.2053,2.6724,4.7791,0.2429,0.6753,0.9367,-8.7232,-1.4009,-2.8866,3,2,2,2
156,316,data,Galician,NOUN,347,yes,6.0155,-0.6816,0.6402,0.7207,0.583,0.7417,5.2753,2.4492,-0.8132,2,1,1,1
157,317,solicitude,Galician,NOUN,285,yes,7.5919,0.5867,-2.0052,0.7737,0.6179,0.6171,6.1243,4.2983,1.6598,2,1,1,1
158,319,calquera,Galician,DET,207,yes,1.377,2.7316,-1.2716,0.5649,0.6769,0.6516,0.2428,2.7885,1.0179,5,4,3,2
159,320,rexistro,Galician,NOUN,456,yes,7.3305,0.3802,-1.1821,0.7649,0.6123,0.6559,6.0647,3.9154,0.5585,2,1,1,1
160,321,órgano,Galician,NOUN,349,yes,1.3949,-3.0944,3.9777,0.5655,0.5167,0.8989,2.3095,-1.7736,-3.3863,5,4,3,2
161,325,competencia,Galician,NOUN,351,yes,6.2121,-2.5964,3.2829,0.7273,0.5304,0.8662,5.9216,1.0038,-3.6763,2,1,1,1
162,331,formación,Galician,NOUN,293,yes,2.5978,-0.8006,0.3431,0.6059,0.5798,0.7277,2.7854,0.6948,0.1467,2,1,1,1
163,332,alcanzar,Galician,VERB,264,yes,-0.1912,-0.2602,-1.7818,0.5122,0.5946,0.6276,0.266,-0.4496,1.4889,1,1,1,1
164,333,comunidade,Galician,NOUN,123,yes,-2.412,-7.3579,5.2587,0.4375,0.3994,0.9593,0.7514,-7.3563,-6.3723,5,4,3,2
165,334,autónomo,Galician,ADJ,266,yes,-5.9635,14.4764,-5.0869,0.3182,1.0,0.4719,-12.4707,9.8931,5.6446,3,2,2,2
166,337,creación,Galician,NOUN,425,yes,0.7684,-1.0347,0.66,0.5444,0.5733,0.7426,1.0334,-0.5822,-0.924,1,1,1,1
167,338,unidade,Galician,NOUN,245,yes,6.0358,-0.2213,-0.1256,0.7214,0.5957,0.7056,5.0309,2.8673,-0.0701,2,1,1,1
168,347,gran,Galician,ADJ,395,yes,-7.4795,5.8889,0.3658,0.2673,0.7638,0.7288,-8.9104,1.4765,1.1435,3,2,2,2
169,350,débeda,Galician,NOUN,486,yes,4.5997,1.7135,-2.3039,0.6732,0.6489,0.603,3.2271,3.5134,1.5011,2,1,1,1
170,351,público,Galician,ADJ,67,yes,-2.5082,0.6732,0.6103,0.4343,0.6203,0.7403,-2.472,-0.64,-0.5617,5,4,3,2
171,354,zona,Galician,NOUN,179,yes,2.1256,-2.6267,2.1647,0.59,0.5295,0.8135,2.8996,-1.1857,-1.9047,1,1,1,1
172,355,euro,Galician,NOUN,321,yes,3.8517,-0.9139,3.3231,0.648,0.5767,0.8681,3.3886,1.1929,-3.1983,2,1,1,1
173,357,punto,Galician,NOUN,200,yes,-0.3326,-3.5826,3.1347,0.5074,0.5032,0.8592,1.3055,-3.2194,-2.9163,5,4,3,2
174,358,básico,Galician,ADJ,257,yes,-4.2043,2.846,1.1509,0.3773,0.6801,0.7658,-4.8915,0.3604,-0.5075,3,2,2,2
175,359,principio,Galician,NOUN,250,yes,2.0155,-1.5857,-0.8592,0.5863,0.5582,0.6711,2.7518,-0.4784,0.4259,1,1,1,1
176,365,asociar,Galician,VERB,309,yes,-2.1335,2.5277,-1.2318,0.4469,0.6713,0.6535,-2.9573,1.0549,1.0608,3,2,2,2
177,366,propio,Galician,ADJ,467,yes,5.8479,1.5547,1.49,0.7151,0.6446,0.7817,4.0739,4.2804,-0.5104,2,1,1,1
178,367,distribución,Galician,NOUN,440,yes,8.3962,1.6597,-4.8145,0.8007,0.6474,0.4847,6.641,5.5869,4.3201,2,1,1,1
179,2416,sempre,Galician,ADV,256,yes,0.9804,1.4541,0.8204,0.5515,0.6418,0.7502,-0.0996,1.6033,-1.2938,1,1,1,1
