,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
32,43,þú,Icelandic,PRON,25,yes,-4.5538,1.6261,-4.3102,0.3511,0.6856,0.4747,-2.1376,-3.751,3.9754,4,3,2,2
33,44,slíkur,Icelandic,PRON,174,yes,-3.9584,-6.2774,-0.0337,0.3685,0.3583,0.6416,-6.8897,1.0044,-0.6986,5,4,3,2
34,45,sem,Icelandic,SCONJ,24,yes,-5.8616,1.9519,-0.682,0.3129,0.699,0.6163,-2.2292,-5.4005,0.7397,4,3,2,2
35,46,til,Icelandic,ADP,14,yes,-8.3019,1.5407,0.2411,0.2416,0.682,0.6523,-3.973,-7.1103,0.1655,4,3,2,2
36,47,hver,Icelandic,PRON,101,yes,-2.7888,-0.6243,0.2727,0.4027,0.5924,0.6536,-2.3545,-1.5404,-0.4529,1,1,1,1
37,48,gera,Icelandic,VERB,38,yes,-9.0817,4.7375,-2.5316,0.2188,0.8144,0.5442,-2.3937,-9.6596,3.7172,4,3,2,2
38,49,bók,Icelandic,NOUN,462,yes,2.7276,-4.2276,-3.5484,0.564,0.4432,0.5045,-1.5323,4.9908,2.832,5,4,3,2
39,50,reka,Icelandic,VERB,493,yes,3.5444,2.0552,2.2351,0.5879,0.7033,0.7302,4.1583,1.0567,-1.9366,1,1,1,1
40,51,svo,Icelandic,ADP,135,yes,-5.9003,2.8276,-1.6422,0.3118,0.7353,0.5789,-1.7631,-5.8918,1.8665,4,3,2,2
41,53,við,Icelandic,ADP,27,yes,-3.5031,0.5728,0.4183,0.3818,0.642,0.6593,-1.8035,-2.8546,-0.5686,4,3,2,2
42,54,halda,Icelandic,VERB,54,yes,-7.699,4.3055,-0.8156,0.2592,0.7965,0.6111,-1.6392,-8.4967,1.7444,4,3,2,2
43,55,fyrir,Icelandic,ADP,23,yes,-5.8188,0.2879,1.2096,0.3141,0.6302,0.6901,-3.4139,-4.4847,-0.9887,4,3,2,2
44,56,bæn,Icelandic,NOUN,110,yes,-1.1237,1.3876,0.5921,0.4514,0.6757,0.666,0.4159,-1.8409,-0.6071,1,1,1,1
45,57,setja,Icelandic,VERB,160,yes,0.0885,2.5641,-0.1755,0.4868,0.7244,0.6361,1.9602,-1.4059,0.4057,1,1,1,1
46,58,en,Icelandic,ADP,49,yes,-8.9971,3.0938,-3.829,0.2212,0.7463,0.4935,-3.6865,-8.196,4.3121,4,3,2,2
47,59,ég,Icelandic,PRON,6,yes,-8.7793,5.2338,-5.1496,0.2276,0.8349,0.442,-2.2233,-9.5133,6.2192,4,3,2,2
48,60,bjóða,Icelandic,VERB,173,yes,-0.5479,1.7143,0.6363,0.4682,0.6892,0.6678,0.9537,-1.4553,-0.4991,1,1,1,1
49,61,helgur,Icelandic,ADJ,64,yes,-1.7568,0.6106,1.373,0.4329,0.6435,0.6965,-0.7287,-1.6825,-1.1328,1,1,1,1
50,62,tíð,Icelandic,NOUN,136,yes,-1.8386,0.8002,1.6029,0.4305,0.6514,0.7055,-0.2173,-2.1521,-1.5887,1,1,1,1
51,63,að,Icelandic,ADP,33,yes,-8.2695,3.4105,-4.4,0.2425,0.7594,0.4712,-3.1784,-7.6866,4.7198,4,3,2,2
52,64,skulu,Icelandic,VERB,410,yes,-3.6,0.401,-4.3941,0.379,0.6348,0.4715,-2.5181,-2.1314,3.7652,4,3,2,2
53,66,miskunn,Icelandic,NOUN,92,yes,-1.5436,1.632,2.4456,0.4391,0.6858,0.7384,0.4785,-2.4717,-2.0882,1,1,1,1
54,67,hafa,Icelandic,VERB,115,yes,-8.2874,4.5647,-2.8807,0.242,0.8072,0.5305,-2.0932,-8.8685,3.8567,4,3,2,2
55,68,burður,Icelandic,NOUN,205,yes,-2.753,-1.556,-0.1039,0.4038,0.5538,0.6389,-3.0367,-1.0138,-0.1947,1,1,1,1
56,70,písl,Icelandic,NOUN,142,yes,0.2301,1.5267,1.3034,0.491,0.6814,0.6938,1.3189,-0.9654,-1.0336,1,1,1,1
57,71,upprisa,Icelandic,NOUN,162,yes,-2.1483,-0.346,1.3376,0.4215,0.6039,0.6951,-1.4635,-1.6244,-1.5112,1,1,1,1
58,72,af,Icelandic,ADP,16,yes,-7.3824,-0.8637,1.0859,0.2684,0.5825,0.6853,-5.2334,-4.9709,-1.0593,4,3,2,2
59,73,dauði,Icelandic,NOUN,113,yes,-1.2219,1.2402,2.0666,0.4485,0.6696,0.7236,0.1439,-1.8582,-1.7635,1,1,1,1
60,77,fylgja,Icelandic,VERB,116,yes,-3.0173,1.3535,-1.1079,0.396,0.6743,0.5997,-1.0083,-2.8458,1.2257,4,3,2,2
61,78,eiga,Icelandic,VERB,89,yes,-4.4973,2.6612,-0.8579,0.3528,0.7284,0.6095,-0.9405,-4.7839,1.0905,4,3,2,2
62,79,og,Icelandic,ADV,65,yes,-1.9,0.6416,-2.2388,0.4287,0.6448,0.5556,-1.0647,-1.2949,1.722,4,3,2,2
63,80,boðorð,Icelandic,NOUN,156,yes,0.7738,2.4249,2.023,0.5069,0.7186,0.7219,2.4542,-1.1276,-1.655,1,1,1,1
64,81,hve,Icelandic,ADV,141,yes,-1.8418,-0.664,3.318,0.4304,0.5907,0.7724,-1.2829,-1.245,-3.3072,1,1,1,1
65,86,mega,Icelandic,VERB,474,yes,-2.4655,1.6788,-3.3051,0.4122,0.6877,0.514,-0.76,-2.2783,2.9296,4,3,2,2
66,89,kristur,Icelandic,PROPN,57,yes,-2.6488,0.7967,1.2808,0.4068,0.6512,0.6929,-1.0209,-2.4827,-1.2229,4,3,2,2
67,90,sjálfur,Icelandic,PRON,66,yes,-2.2705,1.0655,-1.3399,0.4179,0.6624,0.5907,-0.888,-2.0422,1.1688,4,3,2,2
68,91,nú,Icelandic,ADV,43,yes,-1.9273,1.9782,-3.7258,0.4279,0.7001,0.4976,-0.3035,-1.986,3.2773,4,3,2,2
69,92,þó,Icelandic,ADP,183,yes,1.2655,-0.4604,-2.0212,0.5213,0.5992,0.5641,-0.0984,1.6793,1.5187,1,1,1,1
70,93,mjög,Icelandic,ADV,237,yes,-2.6178,-4.7038,-1.668,0.4077,0.4235,0.5778,-5.2964,1.3929,0.6885,5,4,3,2
71,96,fremja,Icelandic,VERB,368,yes,5.5666,1.8455,-1.731,0.647,0.6946,0.5754,4.7907,3.139,1.8447,2,2,1,1
72,98,það,Icelandic,DET,290,yes,-15.3279,9.2211,-7.6078,0.0362,1.0,0.3461,-3.4943,-17.7558,9.6514,4,3,2,2
73,100,þá,Icelandic,ADV,13,yes,-7.37,3.4153,-3.6251,0.2688,0.7596,0.5015,-2.5258,-7.0931,4.0108,4,3,2,2
74,101,þó,Icelandic,ADP,183,yes,-0.0055,-2.1162,-4.6331,0.4841,0.5306,0.4622,-2.1263,1.9996,3.6785,5,4,3,2
75,102,að,Icelandic,ADP,33,yes,-3.2491,1.6761,0.8688,0.3893,0.6876,0.6768,-0.7412,-3.3768,-0.6455,4,3,2,2
76,104,tunga,Icelandic,NOUN,500,yes,0.424,-3.2168,-1.9732,0.4967,0.4851,0.5659,-2.1046,2.4598,1.3171,5,4,3,2
77,108,skilja,Icelandic,VERB,128,yes,-2.7516,2.5818,-0.7679,0.4038,0.7251,0.613,0.2344,-3.5265,0.9758,4,3,2,2
78,109,um,Icelandic,ADP,154,yes,2.2923,0.2584,-0.442,0.5513,0.6289,0.6257,1.5194,1.7168,0.3677,1,1,1,1
79,110,mæla,Icelandic,VERB,55,yes,-5.3586,3.9556,-1.7148,0.3276,0.782,0.576,-0.5405,-6.3436,2.2997,4,3,2,2
80,111,þurfa,Icelandic,VERB,137,yes,-0.1453,1.8361,-2.4218,0.48,0.6943,0.5484,1.0294,-0.8763,2.226,1,1,1,1
81,112,of,Icelandic,ADP,46,yes,-2.3874,0.6633,2.4164,0.4145,0.6457,0.7372,-0.6258,-2.4696,-2.1717,1,1,1,1
82,113,hlutur,Icelandic,NOUN,62,yes,-5.753,1.4248,-0.1549,0.3161,0.6772,0.6369,-2.6349,-5.1356,0.3657,4,3,2,2
83,117,færa,Icelandic,VERB,119,yes,-2.2652,2.817,1.6504,0.418,0.7349,0.7073,0.9291,-3.5293,-1.3031,1,1,1,1
84,118,orð,Icelandic,NOUN,95,yes,-1.7427,1.502,0.0202,0.4333,0.6804,0.6437,-0.012,-2.2436,0.0434,1,1,1,1
85,120,vilja,Icelandic,VERB,408,yes,-1.25,2.4274,-2.7598,0.4477,0.7187,0.5352,0.7525,-1.9889,2.4911,1,1,1,1
86,122,finna,Icelandic,VERB,149,yes,-2.358,2.2071,0.0168,0.4153,0.7096,0.6436,0.1476,-2.9467,-0.0384,4,3,2,2
87,125,ekki,Icelandic,ADV,17,yes,-5.0379,3.6904,-1.885,0.337,0.771,0.5694,-0.7303,-5.6535,2.0403,4,3,2,2
88,126,mál,Icelandic,NOUN,159,yes,0.3677,1.949,1.2567,0.495,0.6989,0.692,1.7112,-1.0651,-1.036,1,1,1,1
89,128,fara,Icelandic,VERB,71,yes,-5.6872,3.6833,-0.562,0.318,0.7707,0.621,-0.7499,-6.5331,1.21,4,3,2,2
90,129,eða,Icelandic,CCONJ,47,yes,-2.5555,0.5823,-1.3977,0.4095,0.6423,0.5884,-1.2983,-2.0094,1.2015,4,3,2,2
91,131,vita,Icelandic,VERB,97,yes,-1.544,3.2832,-2.7174,0.4391,0.7542,0.5369,1.2088,-2.8204,2.7362,1,1,1,1
92,132,von,Icelandic,NOUN,338,yes,6.0326,2.1414,0.3096,0.6606,0.7069,0.655,5.503,3.0219,-0.001,2,2,1,1
93,133,ávallt,Icelandic,ADV,190,yes,-3.2865,-4.3667,-1.6658,0.3882,0.4375,0.5779,-5.5688,0.7475,0.6811,5,4,3,2
94,134,margur,Icelandic,DET,70,yes,-3.7231,1.149,2.2741,0.3754,0.6658,0.7317,-1.3815,-3.5496,-2.1009,4,3,2,2
95,135,munu,Icelandic,AUX,41,yes,-1.3619,1.8996,-4.2625,0.4444,0.6969,0.4766,-0.0283,-1.5039,3.9412,4,3,2,2
96,136,vor,Icelandic,NOUN,458,yes,-6.6999,-0.957,1.1168,0.2884,0.5786,0.6865,-4.9376,-4.3531,-1.1338,4,3,2,2
97,137,heyra,Icelandic,VERB,126,yes,-1.0587,2.6127,-1.684,0.4533,0.7264,0.5772,1.2005,-2.1461,1.6396,1,1,1,1
98,138,bæði,Icelandic,CCONJ,104,yes,-3.3684,0.9227,2.092,0.3858,0.6564,0.7246,-1.3981,-3.1041,-2.0086,4,3,2,2
99,139,vel,Icelandic,ADV,120,yes,2.0457,0.494,-1.0995,0.5441,0.6387,0.6,1.5305,1.4307,0.8701,1,1,1,1
100,140,búa,Icelandic,VERB,330,yes,1.6475,1.9444,0.9507,0.5324,0.6987,0.68,2.5082,0.0202,-0.6722,1,1,1,1
101,142,en,Icelandic,ADP,49,yes,-3.4639,-0.018,-1.8982,0.383,0.6175,0.5689,-2.4233,-2.1772,1.5496,4,3,2,2
102,143,ef,Icelandic,ADP,44,yes,-2.2594,0.4063,-3.6404,0.4182,0.6351,0.5009,-1.6,-1.2216,2.9852,4,3,2,2
103,145,taka,Icelandic,VERB,40,yes,-11.5615,6.6049,-3.4767,0.1463,0.8917,0.5073,-2.5698,-13.3128,4.3668,4,3,2,2
104,2194,líkn,Icelandic,NOUN,405,yes,-0.5805,-5.0508,-2.3776,0.4673,0.4091,0.5502,-4.2597,2.987,1.6097,5,4,3,2
105,146,kenning,Icelandic,NOUN,122,yes,0.5138,0.9151,-0.8706,0.4993,0.6561,0.609,0.81,-0.0998,0.8657,1,1,1,1
106,149,þótt,Icelandic,ADP,155,yes,-0.1844,-3.48,-4.8382,0.4789,0.4742,0.4541,-3.4024,2.8214,3.7888,5,4,3,2
107,152,drottinn,Icelandic,PROPN,39,yes,-2.6473,0.8334,-1.6101,0.4069,0.6527,0.5801,-1.1556,-2.2617,1.6252,4,3,2,2
108,154,virða,Icelandic,VERB,165,yes,-1.0626,2.5942,-0.9447,0.4532,0.7256,0.6061,1.1787,-2.2117,1.0834,1,1,1,1
109,2204,gráta,Icelandic,VERB,375,yes,7.9013,1.1031,-3.186,0.7153,0.6639,0.5186,5.4074,5.528,3.0803,2,2,1,1
110,157,mikill,Icelandic,ADV,456,yes,-0.1466,-0.7049,2.1112,0.48,0.5891,0.7253,-0.6561,0.2563,-1.887,1,1,1,1
111,158,fram,Icelandic,ADP,175,yes,0.2435,-5.5922,-3.6886,0.4914,0.3867,0.499,-4.3118,4.0153,2.6935,5,4,3,2
112,164,heilagur,Icelandic,ADJ,76,yes,-1.9745,-0.1592,2.868,0.4265,0.6116,0.7549,-1.3747,-1.5158,-2.6747,1,1,1,1
113,165,maría,Icelandic,PROPN,93,yes,-3.5698,-0.4861,0.2199,0.3799,0.5981,0.6515,-2.5399,-2.3685,-0.448,4,3,2,2
114,166,hinn,Icelandic,DET,35,yes,-8.6134,-1.9764,1.0207,0.2325,0.5364,0.6828,-6.8522,-5.1502,-1.3916,4,3,2,2
115,167,meyja,Icelandic,NOUN,320,yes,5.0477,1.6527,1.6769,0.6318,0.6867,0.7084,4.4345,2.4574,-1.0237,2,2,1,1
116,168,móðir,Icelandic,NOUN,152,yes,-1.3015,-1.3391,0.8345,0.4462,0.5628,0.6755,-1.8016,-0.1273,-0.9806,1,1,1,1
117,169,kyn,Icelandic,NOUN,362,yes,-1.4939,0.045,6.6362,0.4406,0.6201,0.9019,-0.2148,-2.0511,-6.095,1,1,1,1
118,170,koma,Icelandic,VERB,42,yes,-10.3005,5.7951,-1.615,0.1831,0.8582,0.5799,-2.2066,-11.7841,1.8829,4,3,2,2
119,171,frá,Icelandic,ADP,45,yes,-5.1223,-2.7024,0.8248,0.3345,0.5064,0.6751,-5.1386,-1.9725,-1.0976,4,3,2,2
120,172,abraham,Icelandic,PROPN,403,yes,-0.5995,-3.3118,0.6296,0.4667,0.4811,0.6675,-2.7347,1.4982,-0.9834,5,4,3,2
121,173,úr,Icelandic,ADP,105,yes,-8.6751,-7.3772,3.6717,0.2306,0.3128,0.7862,-10.6444,-2.0666,-4.5382,5,4,3,2
122,174,davíð,Icelandic,PROPN,341,yes,-4.8853,-6.8217,1.0664,0.3414,0.3358,0.6845,-7.8993,0.5592,-1.7828,5,4,3,2
123,175,konungur,Icelandic,NOUN,167,yes,-0.7874,1.286,5.2542,0.4612,0.6715,0.848,1.0311,-1.99,-4.788,1,1,1,1
124,177,frændi,Icelandic,NOUN,396,yes,2.2107,0.0826,1.6477,0.5489,0.6217,0.7072,1.3473,1.3813,-1.4264,1,1,1,1
125,178,hún,Icelandic,PRON,28,yes,-6.0419,-0.0254,-3.4678,0.3076,0.6172,0.5076,-4.1538,-3.9717,3.1219,4,3,2,2
126,179,réttlátur,Icelandic,ADJ,268,yes,7.0247,2.4228,1.3135,0.6896,0.7185,0.6942,6.5427,3.4072,-0.6436,2,2,1,1
127,180,hafa,Icelandic,VERB,115,yes,-3.8324,1.6264,-0.607,0.3722,0.6856,0.6193,-1.165,-3.6959,0.7313,4,3,2,2
128,182,lítill,Icelandic,ADJ,365,yes,8.8822,1.0827,-0.2533,0.7439,0.6631,0.6331,6.7958,5.7357,0.5479,2,2,1,1
129,185,kunna,Icelandic,VERB,282,yes,-0.7267,1.869,-0.3232,0.463,0.6956,0.6303,0.8767,-1.5374,0.2105,1,1,1,1
130,187,illur,Icelandic,ADJ,131,yes,2.8884,1.6067,-0.3749,0.5687,0.6848,0.6283,2.9243,1.2707,0.5113,1,1,1,1
131,188,leggja,Icelandic,VERB,172,yes,-0.2458,2.5605,0.1134,0.4771,0.7242,0.6474,1.8429,-1.7279,0.1079,1,1,1,1
132,189,þegar,Icelandic,ADV,270,yes,-0.5979,-4.1441,-3.5176,0.4668,0.4467,0.5057,-4.0006,2.7024,2.5311,5,4,3,2
133,190,ást,Icelandic,NOUN,178,yes,1.3106,1.2016,0.5511,0.5226,0.668,0.6644,1.641,0.1819,-0.307,1,1,1,1
134,191,svo,Icelandic,ADP,135,yes,-0.6749,-1.5595,-3.2154,0.4645,0.5537,0.5175,-2.1771,1.0402,2.3824,5,4,3,2
135,192,tveir,Icelandic,NUM,182,yes,-4.4309,-2.6175,3.6156,0.3547,0.5099,0.784,-4.6405,-1.8145,-3.7024,5,4,3,2
136,193,bær,Icelandic,NOUN,361,yes,1.208,-0.6173,-0.129,0.5196,0.5927,0.6379,0.1985,1.2686,0.0567,1,1,1,1
137,194,hyggja,Icelandic,VERB,207,yes,0.7681,2.2501,-1.8821,0.5067,0.7114,0.5695,1.9506,-0.5673,1.8269,1,1,1,1
138,196,nokkur,Icelandic,DET,121,yes,2.2392,1.7839,-0.0611,0.5497,0.6921,0.6406,2.6652,0.6347,0.1776,1,1,1,1
139,197,verk,Icelandic,NOUN,106,yes,-1.4575,1.6725,0.5217,0.4416,0.6875,0.6633,0.2999,-2.1911,-0.4336,1,1,1,1
140,199,kona,Icelandic,NOUN,179,yes,3.518,1.4005,-0.0736,0.5871,0.6762,0.6401,3.2011,1.7188,0.3675,1,1,1,1
141,200,heita,Icelandic,VERB,100,yes,-2.8536,1.9673,-0.2653,0.4008,0.6997,0.6326,-0.2749,-3.1791,0.2548,4,3,2,2
142,201,það,Icelandic,DET,290,yes,-7.2611,-8.7017,0.3007,0.272,0.258,0.6547,-10.7363,0.0941,-1.5439,5,4,3,2
143,203,hreinlífi,Icelandic,NOUN,219,yes,0.3198,0.476,2.6855,0.4936,0.6379,0.7477,0.7864,-0.3529,-2.5015,1,1,1,1
144,204,nema,Icelandic,VERB,285,yes,1.0179,1.5804,-1.7762,0.514,0.6837,0.5736,1.6398,0.0803,1.6556,1,1,1,1
145,205,dæmi,Icelandic,NOUN,201,yes,1.922,1.2611,-1.5262,0.5404,0.6705,0.5834,1.9968,0.772,1.5158,1,1,1,1
146,2253,græða,Icelandic,VERB,386,yes,5.7451,2.5053,-1.2448,0.6522,0.722,0.5944,5.6275,2.7469,1.3102,2,2,1,1
147,207,heldur,Icelandic,ADV,68,yes,-1.3534,1.2905,-2.4978,0.4447,0.6717,0.5455,-0.2341,-1.3467,2.153,4,3,2,2
148,208,glíkja,Icelandic,VERB,360,yes,2.2487,1.5051,-1.2974,0.55,0.6805,0.5923,2.3816,0.9446,1.3391,1,1,1,1
149,209,eftir,Icelandic,ADV,432,yes,-1.2094,0.2711,2.3159,0.4489,0.6295,0.7333,-0.5918,-1.1615,-2.0095,1,1,1,1
150,206,né,Icelandic,CCONJ,188,yes,-3.061,-2.6421,6.0572,0.3948,0.5089,0.8793,-3.6915,-1.174,-5.8503,5,4,3,2
151,211,krist,Icelandic,PROPN,248,yes,-1.2216,-4.735,-4.5678,0.4485,0.4222,0.4647,-4.8829,2.7634,3.5412,5,4,3,2
152,212,dýrlegur,Icelandic,ADJ,284,yes,1.3149,0.8604,3.6276,0.5227,0.6539,0.7845,1.6785,0.1127,-3.0771,1,1,1,1
153,213,vegur,Icelandic,NOUN,251,yes,1.6349,-1.417,-1.7193,0.5321,0.5596,0.5759,-0.1058,2.3116,1.3787,1,1,1,1
154,214,sýna,Icelandic,VERB,90,yes,-3.7384,2.9982,-1.3563,0.375,0.7424,0.59,-0.2573,-4.451,1.6121,4,3,2,2
155,215,eftir,Icelandic,ADV,432,yes,5.9959,-1.695,-0.3785,0.6595,0.5481,0.6282,3.0188,5.3233,0.3655,2,2,1,1
156,217,líf,Icelandic,NOUN,109,yes,-1.3873,1.3833,-0.4803,0.4437,0.6755,0.6242,0.1347,-1.8607,0.4362,1,1,1,1
157,219,segja,Icelandic,VERB,63,yes,-5.3653,3.8843,-2.3535,0.3274,0.7791,0.5511,-0.7154,-6.2194,2.9118,4,3,2,2
158,220,hönd,Icelandic,NOUN,117,yes,-0.2001,0.3253,-0.5081,0.4784,0.6317,0.6231,0.2181,-0.3767,0.2972,1,1,1,1
159,221,láta,Icelandic,VERB,58,yes,-6.1662,4.2549,-2.9208,0.304,0.7944,0.529,-0.9492,-7.0813,3.6698,4,3,2,2
160,222,framar,Icelandic,ADV,402,yes,5.907,0.4494,-1.8154,0.6569,0.6368,0.5721,3.4636,4.4371,1.92,2,2,1,1
161,223,ná,Icelandic,VERB,176,yes,-0.5978,2.1735,-1.7192,0.4668,0.7082,0.5759,1.0637,-1.5229,1.5993,1,1,1,1
162,225,gefa,Icelandic,VERB,94,yes,-4.0866,3.4325,-0.9018,0.3648,0.7603,0.6077,-0.0873,-5.0584,1.2945,4,3,2,2
163,227,fæðsla,Icelandic,NOUN,334,yes,2.9257,0.9944,-0.8265,0.5698,0.6594,0.6107,2.537,1.6509,0.7405,1,1,1,1
164,230,fæða,Icelandic,VERB,497,yes,1.0365,0.9092,1.8071,0.5146,0.6559,0.7135,1.449,0.0764,-1.4982,1,1,1,1
165,231,brjóst,Icelandic,NOUN,401,yes,-0.0671,-0.9074,4.6623,0.4823,0.5807,0.8249,-0.1431,-0.172,-4.3647,1,1,1,1
166,232,sig,Icelandic,PRON,37,yes,-4.2705,1.4836,-2.4089,0.3594,0.6797,0.5489,-1.7743,-3.7179,2.1875,4,3,2,2
167,233,erfiði,Icelandic,NOUN,440,yes,3.7846,0.7436,3.4447,0.5949,0.649,0.7774,3.1337,1.8539,-2.7345,1,1,1,1
168,236,sonur,Icelandic,NOUN,107,yes,-1.2015,1.2742,0.3121,0.4491,0.671,0.6551,0.1685,-1.629,-0.2646,1,1,1,1
169,237,hold,Icelandic,NOUN,177,yes,-0.5699,0.015,4.5556,0.4676,0.6189,0.8207,0.1304,-1.0521,-4.2154,1,1,1,1
170,244,vondur,Icelandic,ADJ,417,yes,6.3952,-1.8336,-3.5457,0.6712,0.5423,0.5046,2.6998,6.1351,3.0981,2,2,1,1
171,247,heródes,Icelandic,PROPN,377,yes,2.1127,-1.3508,4.134,0.546,0.5623,0.8043,0.7177,1.8773,-3.5688,1,1,1,1
172,249,meðan,Icelandic,ADP,223,yes,-0.705,-3.5699,-2.6974,0.4636,0.4704,0.5377,-3.6265,2.1304,1.6597,5,4,3,2
173,251,gæska,Icelandic,NOUN,415,yes,5.9949,-0.1818,-0.7517,0.6595,0.6107,0.6136,3.6045,4.4088,0.8995,2,2,1,1
174,254,mikill,Icelandic,ADV,456,yes,-3.9396,0.7216,0.5803,0.3691,0.6481,0.6656,-2.0807,-3.2593,-0.5428,4,3,2,2
175,255,dýrð,Icelandic,NOUN,79,yes,-4.5332,0.7379,-0.1579,0.3517,0.6488,0.6368,-2.1864,-3.7897,0.0559,4,3,2,2
