,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
350,925,ord,Norwegian,NOUN,141,yes,1.1522,1.9132,0.9358,0.6096,0.4487,0.5122,1.9648,-1.5341,-0.2798,4,4,3,2,word
118,309,frp.,Norwegian,PROPN,142,yes,3.1599,-0.4416,-0.4402,0.6855,0.3633,0.4426,2.7539,1.6657,0.4916,4,4,3,2,frp.
287,730,velge,Norwegian,VERB,143,yes,-1.1705,5.0968,0.2387,0.5218,0.564,0.4769,0.7769,-4.9093,0.841,5,4,3,2,select
434,1455,mål,Norwegian,NOUN,144,yes,2.1018,1.0332,0.667,0.6455,0.4168,0.4986,2.4733,-0.3496,-0.1654,4,4,3,2,goal
11,26,navn,Norwegian,NOUN,145,yes,1.0172,2.1467,5.2537,0.6045,0.4571,0.7308,2.4434,-2.8589,-4.024,4,4,3,2,name
305,765,eksempel,Norwegian,NOUN,146,yes,2.1688,0.6084,1.5395,0.6481,0.4014,0.5428,2.4171,-0.0731,-1.2498,4,4,3,2,Example
376,1096,i,Norwegian,SCONJ,147,yes,0.7151,-2.4777,3.0372,0.5931,0.2896,0.6186,0.084,1.489,-3.1971,4,4,3,2,in
21,75,i,Norwegian,SCONJ,147,yes,-7.8384,5.378,-0.2193,0.2698,0.5742,0.4538,-5.2547,-7.6308,1.9722,5,4,3,2,in
66,179,mellom,Norwegian,ADP,148,yes,-7.2109,-2.8501,0.7428,0.2935,0.2761,0.5025,-7.5288,-0.4943,-1.8604,1,1,1,1,between
335,862,gjennom,Norwegian,ADP,149,yes,-6.2102,-4.231,0.5413,0.3313,0.226,0.4923,-7.195,1.2322,-1.7413,1,1,1,1,through
34,120,regjering,Norwegian,NOUN,150,yes,0.8264,1.8072,2.3509,0.5973,0.4448,0.5839,1.826,-1.9317,-1.5696,4,4,3,2,government
178,481,klar,Norwegian,ADJ,151,yes,5.3466,0.008,-1.6869,0.7682,0.3796,0.3795,4.7411,2.4471,1.7003,2,2,2,2,clear
415,1331,problem,Norwegian,NOUN,152,yes,3.7967,1.2209,-0.0112,0.7096,0.4236,0.4643,4.0434,0.3594,0.4602,2,2,2,2,problem
258,642,forhold,Norwegian,NOUN,153,yes,-0.8244,1.5169,0.041,0.5349,0.4343,0.4669,-0.1264,-1.6247,0.2243,5,4,3,2,relationship
158,428,slik,Norwegian,ADV,154,yes,-9.0283,-4.0056,-2.0166,0.2248,0.2342,0.3628,-10.0003,0.6309,0.1995,1,1,1,1,such
494,1959,slik,Norwegian,ADV,154,yes,3.9195,-0.1921,-2.3016,0.7143,0.3724,0.3483,3.2781,2.3486,2.0056,2,2,2,2,such
24,102,sette,Norwegian,VERB,155,yes,-0.9466,3.7921,-1.0177,0.5303,0.5168,0.4133,0.3635,-3.385,1.5004,5,4,3,2,set
344,898,hver,Norwegian,DET,156,yes,2.9589,-2.522,-1.3416,0.6779,0.288,0.3969,1.6557,3.6129,0.877,2,2,2,2,each
488,1902,amerikansk,Norwegian,ADJ,157,yes,-1.0335,-2.5242,4.488,0.527,0.2879,0.6921,-1.3215,0.5151,-4.414,4,4,3,2,American
319,797,dette,Norwegian,DET,158,yes,0.5594,1.9602,-1.326,0.5872,0.4504,0.3977,1.1078,-1.133,1.555,5,4,3,2,this
122,327,dette,Norwegian,DET,158,yes,-8.631,-2.9311,-0.973,0.2398,0.2731,0.4156,-9.2099,-0.4305,-0.6618,1,1,1,1,this
109,297,leder,Norwegian,NOUN,159,yes,1.1816,0.4309,0.1541,0.6108,0.395,0.4727,1.2928,-0.0152,-0.1809,4,4,3,2,manager
157,423,etter,Norwegian,SCONJ,160,yes,2.3251,-0.5853,-2.4914,0.654,0.3581,0.3387,1.4868,2.0299,1.756,5,4,3,2,after
123,337,etter,Norwegian,SCONJ,160,yes,-6.9673,-0.6441,0.8244,0.3027,0.356,0.5066,-6.4898,-2.2149,-1.4805,1,1,1,1,after
76,216,gammel,Norwegian,ADJ,161,yes,2.1529,-0.9223,2.2825,0.6475,0.3459,0.5804,2.0119,0.9161,-2.0881,4,4,3,2,old
441,1478,noe,Norwegian,PRON,162,yes,3.522,1.3394,-0.7367,0.6992,0.4279,0.4276,3.6378,0.3536,0.996,2,2,2,2,something
477,1759,hvor,Norwegian,ADV,163,yes,0.6112,-1.1824,-2.302,0.5892,0.3365,0.3483,-0.1938,1.8469,1.6361,4,4,3,2,where
293,744,krig,Norwegian,NOUN,164,yes,3.2244,0.2976,-0.1678,0.688,0.3901,0.4564,3.1119,0.9645,0.2863,2,2,2,2,war
129,355,allerede,Norwegian,ADV,165,yes,1.9557,-0.6116,0.717,0.64,0.3572,0.5012,1.6117,1.0825,-0.9829,4,4,3,2,already
445,1508,mulig,Norwegian,ADJ,166,yes,1.0449,0.8988,-1.0895,0.6056,0.4119,0.4097,1.1558,-0.0738,0.9917,5,4,3,2,possible
336,865,blant,Norwegian,ADP,167,yes,-5.357,-3.7708,-1.0407,0.3636,0.2427,0.4122,-6.4122,1.5943,-0.2594,1,1,1,1,among
300,756,finnes,Norwegian,VERB,168,yes,-0.0568,3.7416,0.4878,0.5639,0.5149,0.4896,1.3635,-3.3884,0.2468,5,4,3,2,exists
252,632,vanskelig,Norwegian,ADJ,169,yes,4.4739,0.8592,0.4728,0.7352,0.4105,0.4888,4.4959,0.8146,-0.0616,2,2,2,2,difficult
332,854,samme,Norwegian,DET,170,yes,2.1379,-0.0192,-1.809,0.6469,0.3786,0.3733,1.7776,1.2755,1.5867,4,4,3,2,same
104,289,spørsmål,Norwegian,NOUN,171,yes,-1.8859,0.7588,2.1147,0.4948,0.4068,0.5719,-1.1636,-1.9437,-1.8654,4,4,3,2,questions
85,234,tre,Norwegian,NUM,172,yes,1.8363,-1.5109,1.0226,0.6355,0.3246,0.5166,1.2533,1.703,-1.2146,4,4,3,2,three
326,825,million,Norwegian,NOUN,173,yes,-2.7379,-0.8545,3.7087,0.4626,0.3484,0.6526,-2.1927,-1.0714,-3.4507,4,4,3,2,million
238,592,selv,Norwegian,DET,174,yes,-5.0072,-2.0707,1.7763,0.3768,0.3043,0.5548,-5.0855,-0.4635,-2.6084,1,1,1,1,self
172,464,selv,Norwegian,DET,174,yes,3.1319,0.1058,-0.5346,0.6845,0.3832,0.4378,2.7979,1.2301,0.2708,4,4,3,2,self
497,4042,latin,Norwegian,NOUN,175,yes,2.1112,0.4854,-1.103,0.6459,0.3969,0.409,1.987,0.6131,0.8669,4,4,3,2,Latin
306,768,vite,Norwegian,VERB,176,yes,-0.2258,3.8252,0.2569,0.5576,0.518,0.4779,1.2389,-3.4289,0.2623,5,4,3,2,know
218,560,hvordan,Norwegian,ADV,177,yes,7.7865,-2.92,-4.4576,0.8604,0.2735,0.2392,5.4556,6.6534,3.7781,2,2,2,2,how
249,627,av,Norwegian,SCONJ,178,yes,1.3841,-0.9041,-1.9651,0.6184,0.3466,0.3654,0.6202,1.8808,1.2677,5,4,3,2,of
20,72,av,Norwegian,SCONJ,178,yes,-7.5277,5.9997,-1.0933,0.2815,0.5967,0.4095,-4.87,-7.8361,3.0415,5,4,3,2,of
273,688,kamp,Norwegian,NOUN,179,yes,-1.3766,1.2868,0.7496,0.5141,0.426,0.5028,-0.6019,-1.8778,-0.3044,5,4,3,2,match
401,1221,leve,Norwegian,VERB,180,yes,1.1727,3.956,-1.7613,0.6104,0.5227,0.3757,2.3294,-2.4811,2.2801,5,4,3,2,live
47,136,høy,Norwegian,ADJ,181,yes,-11.4273,-4.3237,1.4013,0.1341,0.2227,0.5358,-11.7132,-0.8132,-2.9619,1,1,1,1,high
57,158,ved,Norwegian,SCONJ,182,yes,8.1239,-2.4748,-1.3447,0.8732,0.2897,0.3968,6.2487,5.5225,1.0666,2,2,2,2,by
52,145,ved,Norwegian,SCONJ,182,yes,-1.1853,-2.3702,1.6503,0.5213,0.2935,0.5484,-1.7537,1.0858,-2.2431,4,4,3,2,by
