,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
80,178,har,Swedish,VERB,23,no,5.2703,-0.3467,0.9829,0.5992,0.4935,0.4364,-5.1583,1.2446,0.6788,1,1,1,1,have
79,177,har,Swedish,VERB,23,no,-4.9285,14.6769,12.4491,0.1653,1.0,1.0,1.1051,-16.942,10.9612,2,2,2,2,have
103,239,vid,Swedish,ADP,24,no,2.8603,1.1472,-0.4776,0.4967,0.5439,0.3646,-2.9266,-0.5295,-0.7081,3,3,3,2,at
176,442,men,Swedish,CCONJ,26,no,-3.383,0.2336,2.4802,0.231,0.5131,0.51,2.9637,-1.0812,2.5959,5,4,3,2,but
63,143,från,Swedish,ADP,27,no,-1.2124,2.838,-0.1838,0.3234,0.6009,0.379,0.6972,-2.9657,-0.2823,3,3,3,2,from
151,380,också,Swedish,ADV,28,no,-1.5201,3.1433,3.3278,0.3103,0.6112,0.5516,0.6079,-3.7232,2.9804,5,4,3,2,also
68,149,år,Swedish,NOUN,29,no,-3.1912,8.3637,3.4471,0.2392,0.7872,0.5575,1.3872,-9.2865,2.3925,2,2,2,2,year
94,216,om,Swedish,SCONJ,30,no,-2.5906,3.0538,1.9439,0.2648,0.6081,0.4836,1.7491,-3.6815,1.5994,5,4,3,2,if
33,71,om,Swedish,SCONJ,30,no,-2.3202,1.4553,1.7858,0.2763,0.5543,0.4759,1.7739,-2.0121,1.6526,5,4,3,2,if
98,227,det,Swedish,DET,31,no,0.8695,2.4993,-1.3273,0.412,0.5895,0.3228,-1.193,-2.1142,-1.6228,3,3,3,2,the
3,12,det,Swedish,DET,31,no,-2.6478,5.9636,6.0846,0.2623,0.7062,0.6872,0.9563,-7.0557,5.4885,2,2,2,2,the
21,39,de,Swedish,PRON,32,no,4.8622,4.5598,0.0788,0.5819,0.6589,0.3919,-5.5394,-3.5175,-0.7343,1,1,1,1,the
75,170,de,Swedish,PRON,32,no,-2.5792,1.7425,1.5819,0.2652,0.5639,0.4658,2.0615,-2.3434,1.3729,5,4,3,2,the
12,26,den,Swedish,PRON,33,no,-3.7112,1.5599,3.4003,0.2171,0.5578,0.5552,3.0473,-2.6421,3.2779,5,4,3,2,the
34,72,den,Swedish,PRON,33,no,1.5458,3.9911,-1.2267,0.4408,0.6397,0.3278,-2.1002,-3.4101,-1.6986,3,3,3,2,the
159,406,så,Swedish,ADV,34,no,-2.5251,4.7646,0.8515,0.2675,0.6658,0.4299,1.6135,-5.2994,-0.1061,3,3,3,2,so
261,722,sig,Swedish,PRON,35,no,-4.653,0.6684,-1.6168,0.177,0.5277,0.3086,4.5061,-1.3163,-1.4777,5,4,3,2,one
64,144,finns,Swedish,VERB,36,no,-3.5712,8.793,6.2476,0.223,0.8016,0.6952,1.3682,-10.057,5.1217,2,2,2,2,exists
39,86,skall,Swedish,AUX,39,no,0.5668,-1.7879,3.0069,0.3991,0.4449,0.5359,-0.6468,1.7569,3.3748,5,4,3,2,shall
291,821,vi,Swedish,PRON,40,no,-2.5888,1.2889,2.0318,0.2648,0.5486,0.4879,2.0501,-1.9112,1.9223,5,4,3,2,we
222,588,få,Swedish,VERB,41,no,-3.0593,10.0301,7.4029,0.2448,0.8433,0.752,0.5524,-11.2907,5.9797,2,2,2,2,get
14,27,blir,Swedish,VERB,42,no,-3.7008,8.9072,6.869,0.2175,0.8055,0.7257,1.4137,-10.2881,5.774,2,2,2,2,becomes
112,269,del,Swedish,NOUN,45,no,-3.0395,6.1937,1.5639,0.2457,0.714,0.4649,1.8108,-6.8577,0.5123,3,3,3,2,part
100,234,varje,Swedish,DET,46,no,-1.1642,-2.353,0.6927,0.3255,0.4259,0.4221,1.4743,2.0694,1.1782,5,4,3,2,each
71,157,efter,Swedish,ADP,47,no,1.6293,0.2977,0.8702,0.4443,0.5152,0.4308,-1.7815,-0.0621,0.7058,3,3,3,2,after
89,197,måste,Swedish,AUX,48,no,0.816,0.6484,0.925,0.4097,0.5271,0.4335,-1.175,-0.4883,0.7574,3,3,3,2,must
127,315,hur,Swedish,ADV,49,no,0.1103,1.8338,1.1093,0.3797,0.567,0.4426,-0.5822,-1.8735,0.8372,3,3,3,2,how
236,659,olika,Swedish,ADJ,50,no,-0.106,-0.6993,-0.2064,0.3705,0.4816,0.3779,0.2646,0.7735,0.047,3,3,3,2,various
316,909,nu,Swedish,ADV,51,no,-3.7028,-0.0652,1.0717,0.2174,0.503,0.4407,3.508,-0.7176,1.2806,5,4,3,2,now
99,228,nya,Swedish,ADJ,52,no,-0.7513,0.6725,-2.5845,0.343,0.5279,0.261,0.81,-0.5084,-2.4559,3,3,3,2,new
209,559,ut,Swedish,ADV,53,no,-1.146,-1.5448,2.0921,0.3262,0.4531,0.4909,1.1194,1.1532,2.3873,5,4,3,2,out
255,711,procent,Swedish,NOUN,54,no,-1.2547,5.3145,0.4507,0.3216,0.6844,0.4102,0.3321,-5.5165,-0.1368,2,2,2,2,percent
65,146,barn,Swedish,NOUN,56,no,-3.9447,3.735,1.9068,0.2071,0.6311,0.4818,3.0042,-4.6466,1.6489,5,4,3,2,children
337,985,sverige,Swedish,PROPN,57,no,-5.3384,1.2183,1.6951,0.1478,0.5463,0.4714,4.8898,-2.4266,1.8088,5,4,3,2,Sweden
120,281,här,Swedish,ADV,58,no,-1.0037,0.5215,-1.2905,0.3323,0.5228,0.3246,0.9655,-0.6442,-1.479,3,3,3,2,here
1,5,genom,Swedish,ADP,60,no,8.4239,2.3057,-0.3515,0.7334,0.5829,0.3708,-8.6122,-0.4716,-1.0527,1,1,1,1,through
47,101,kr,Swedish,NOUN,61,no,-2.9647,3.4884,1.32,0.2488,0.6228,0.453,2.1774,-4.1781,0.9014,5,4,3,2,NOK
97,2274,ska,Swedish,AUX,62,no,0.876,-1.5019,3.0678,0.4123,0.4546,0.5389,-0.9993,1.484,3.305,5,4,3,2,will
168,428,där,Swedish,ADV,64,no,-2.3194,-0.3485,0.098,0.2763,0.4934,0.3929,2.2257,-0.0518,0.3185,5,4,3,2,where
195,513,då,Swedish,ADV,65,no,-4.1373,0.5766,1.0765,0.199,0.5246,0.441,3.7975,-1.4219,1.2142,5,4,3,2,then
221,586,inom,Swedish,ADP,66,no,1.1567,-0.249,-0.4907,0.4242,0.4968,0.3639,-1.1723,0.7089,-0.229,3,3,3,2,within
242,685,två,Swedish,NUM,68,no,-1.436,2.6969,-0.3941,0.3139,0.5961,0.3687,0.968,-2.8107,-0.3987,3,3,3,2,two
162,418,därför,Swedish,ADV,70,no,-3.0041,0.9609,-0.1175,0.2472,0.5376,0.3823,2.7126,-1.4671,-0.1779,5,4,3,2,therefore
19,34,även,Swedish,ADV,72,no,-0.9018,0.3979,0.2299,0.3366,0.5186,0.3994,0.7078,-0.5156,0.2429,3,3,3,2,also
18,33,gäller,Swedish,VERB,73,no,-3.944,3.8208,1.2659,0.2072,0.634,0.4503,3.0708,-4.6366,0.5216,3,3,3,2,applies
213,568,mycket,Swedish,ADV,74,no,0.3952,2.7652,-0.8066,0.3918,0.5984,0.3484,-0.7997,-2.5464,-1.1507,3,3,3,2,very
278,778,arbete,Swedish,NOUN,75,no,-4.3491,1.5392,1.7552,0.1899,0.5571,0.4743,3.8076,-2.5959,1.6974,5,4,3,2,work
125,305,bara,Swedish,ADV,76,no,-2.3366,-0.4858,1.7582,0.2756,0.4888,0.4745,2.19,-0.0963,1.8554,5,4,3,2,only
326,946,mellan,Swedish,ADP,77,no,5.8934,1.4734,0.142,0.6258,0.5549,0.395,-6.1294,-0.2275,-0.2237,1,1,1,1,between
140,351,dig,Swedish,PRON,78,no,-4.0799,-0.0443,0.2663,0.2014,0.5037,0.4012,3.942,-0.7163,0.5281,5,4,3,2,you
154,391,får,Swedish,AUX,80,no,-3.2358,8.1491,6.3369,0.2373,0.7799,0.6996,1.1024,-9.3244,5.5229,2,2,2,2,get
61,137,får,Swedish,AUX,80,no,2.9694,-1.0353,2.434,0.5013,0.4703,0.5077,-3.0445,1.5041,2.5573,5,4,3,2,get
200,539,stora,Swedish,ADJ,81,no,-1.3558,2.1307,-0.687,0.3173,0.577,0.3543,1.0212,-2.2792,-0.8485,5,4,3,2,large
279,787,in,Swedish,ADV,82,no,-0.9889,-2.4863,2.0727,0.3329,0.4214,0.49,1.1891,2.0347,2.4556,5,4,3,2,in
157,399,vissa,Swedish,ADJ,83,no,5.5442,-0.2853,2.7261,0.6109,0.4956,0.5221,-5.7173,1.1636,2.596,1,1,1,1,certain
194,508,stor,Swedish,ADJ,85,no,-1.7542,2.4926,-0.7766,0.3004,0.5892,0.3499,1.4232,-2.7075,-0.9755,5,4,3,2,Big
480,1943,upp,Swedish,ADV,86,no,-1.2308,-0.0688,0.239,0.3226,0.5029,0.3998,1.1987,-0.1996,0.2611,5,4,3,2,up
138,349,vill,Swedish,AUX,87,no,0.6152,-2.2056,1.4181,0.4012,0.4308,0.4578,-0.4767,2.2953,1.7754,5,4,3,2,wants
230,629,kommer,Swedish,VERB,88,no,-3.7217,4.773,2.7601,0.2166,0.6661,0.5237,2.6281,-5.7026,2.3689,5,4,3,2,comes
9,19,kommer,Swedish,VERB,88,no,0.3683,-3.5738,2.9357,0.3907,0.3847,0.5324,-0.1089,3.424,3.5736,5,4,3,2,comes
285,806,hos,Swedish,ADP,89,no,4.4077,1.3351,0.0636,0.5625,0.5502,0.3912,-4.7188,-0.3115,-0.2073,1,1,1,1,at
107,255,samma,Swedish,DET,90,no,5.9808,1.1791,0.1696,0.6295,0.5449,0.3964,-5.9373,-0.1119,-0.3943,1,1,1,1,same
141,353,vad,Swedish,PRON,92,no,-4.3519,-0.4464,1.464,0.1898,0.4901,0.46,4.2284,-0.525,1.7385,5,4,3,2,What
453,1705,skulle,Swedish,AUX,93,no,1.0307,-0.7694,1.1995,0.4188,0.4793,0.447,-1.0437,0.8668,1.2452,3,3,3,2,would
224,590,större,Swedish,ADJ,94,no,0.7836,1.575,-0.3844,0.4083,0.5583,0.3692,-1.0204,-1.3871,-0.7755,3,3,3,2,major
401,1296,går,Swedish,VERB,96,no,-3.2668,4.3936,3.3782,0.236,0.6533,0.5541,2.0614,-5.2534,2.8802,5,4,3,2,goes
315,906,han,Swedish,PRON,97,no,-1.1907,-0.0028,-1.584,0.3243,0.5051,0.3102,1.1606,0.0777,-1.4688,5,4,3,2,he
152,386,fram,Swedish,ADV,99,no,-2.1256,-1.9739,0.1267,0.2845,0.4386,0.3943,2.2843,1.5704,0.6351,5,4,3,2,forward
165,424,sin,Swedish,PRON,100,no,-0.2349,0.5794,-3.1676,0.365,0.5247,0.2324,0.3408,-0.1665,-2.9718,3,3,3,2,its
380,1170,tre,Swedish,NUM,101,no,2.3546,1.4289,-0.7425,0.4752,0.5534,0.3516,-2.4739,-0.8054,-0.646,3,3,3,2,three
240,675,är,Swedish,VERB,102,no,-3.8235,2.6586,2.71,0.2123,0.5948,0.5213,3.0033,-3.5954,2.5139,5,4,3,2,is
28,50,är,Swedish,VERB,102,no,0.8505,6.2538,3.2097,0.4112,0.716,0.5458,-2.2627,-6.3267,2.3928,2,2,2,2,is
117,276,se,Swedish,VERB,103,no,-2.3289,3.7318,2.6444,0.2759,0.631,0.5181,1.4107,-4.3187,2.1889,5,4,3,2,see
160,409,dem,Swedish,PRON,104,no,-4.2803,0.7558,1.3651,0.1929,0.5307,0.4552,3.9055,-1.6968,1.3785,5,4,3,2,them
191,499,mot,Swedish,ADP,105,no,2.1995,-0.8268,0.6882,0.4686,0.4773,0.4219,-2.1343,1.2647,0.8058,5,4,3,2,against
390,1239,bör,Swedish,AUX,106,no,0.3512,-3.1184,2.4729,0.3899,0.4001,0.5096,-0.1084,3.0065,3.0021,5,4,3,2,should
109,4353,eec,Swedish,PROPN,107,no,-5.3553,-1.8189,1.3961,0.1471,0.4439,0.4567,5.4478,0.612,1.8637,5,4,3,2,eec
433,1532,ca,Swedish,ADV,108,no,6.4626,4.0435,-1.9601,0.65,0.6415,0.2917,-6.8119,-2.3649,-2.7138,1,1,1,1,approx
105,244,kronor,Swedish,NOUN,109,no,-2.3999,2.7395,0.4151,0.2729,0.5976,0.4085,1.812,-3.1741,0.1745,5,4,3,2,crowns
57,127,göra,Swedish,VERB,110,no,-4.0253,2.9379,3.1252,0.2037,0.6042,0.5417,3.1505,-3.8849,2.9032,5,4,3,2,do
139,350,ge,Swedish,VERB,111,no,-2.5764,4.2549,3.8231,0.2654,0.6486,0.576,1.4099,-4.9935,3.3547,5,4,3,2,give
27,49,dessa,Swedish,DET,112,no,6.0012,1.2461,1.1306,0.6303,0.5472,0.4436,-6.3747,-0.0238,0.7979,1,1,1,1,these
450,1694,ger,Swedish,VERB,113,no,0.1378,3.9108,1.9601,0.3809,0.637,0.4844,-1.0693,-3.9502,1.4321,5,4,3,2,gives
452,1702,dag,Swedish,NOUN,114,no,-2.0056,1.2738,-1.4747,0.2897,0.5481,0.3156,1.924,-1.5005,-1.5412,5,4,3,2,day
55,120,1,Swedish,NUM,115,no,0.5668,0.6773,-1.447,0.3991,0.528,0.3169,-0.5922,-0.3173,-1.2708,3,3,3,2,1
129,320,kunna,Swedish,AUX,116,no,-0.78,-3.2052,0.3832,0.3418,0.3971,0.4069,1.113,3.0594,1.113,5,4,3,2,be able to
86,188,per,Swedish,ADP,117,no,1.4306,-2.7346,0.4816,0.4359,0.413,0.4117,-1.1025,2.9767,1.0529,3,3,3,2,per
189,495,första,Swedish,ADJ,118,no,-0.7699,-0.8494,-3.4679,0.3422,0.4766,0.2176,1.3301,1.0332,-3.0772,3,3,3,2,first
314,904,hela,Swedish,ADJ,119,no,3.4081,1.623,-0.6475,0.52,0.5599,0.3562,-3.5039,-0.8073,-0.9118,3,3,3,2,whole
40,88,tidigare,Swedish,ADV,120,no,3.5091,0.2374,0.8459,0.5243,0.5132,0.4296,-3.6044,0.4218,0.6146,1,1,1,1,earlier
329,965,miljoner,Swedish,NOUN,121,no,-2.8762,2.1809,0.4311,0.2526,0.5787,0.4093,2.3429,-2.7176,0.331,5,4,3,2,million
202,541,gör,Swedish,VERB,122,no,-2.7898,3.6129,1.8531,0.2563,0.627,0.4792,1.9194,-4.2869,1.0355,3,3,3,2,makes
182,474,redan,Swedish,ADV,123,no,-3.9054,-2.5373,0.1994,0.2088,0.4197,0.3979,4.2199,1.8409,0.9327,5,4,3,2,already
250,701,tid,Swedish,NOUN,124,no,-1.5432,2.5879,-1.2384,0.3093,0.5924,0.3272,1.2153,-2.739,-1.6148,5,4,3,2,time
282,797,flera,Swedish,ADJ,126,no,1.4449,-0.2051,1.1796,0.4365,0.4983,0.4461,-1.5621,0.4867,1.4305,3,3,3,2,several
49,105,alltså,Swedish,ADV,127,no,-1.6928,-2.0061,-0.3195,0.303,0.4376,0.3724,1.9765,1.8164,0.3021,5,4,3,2,in other words
366,1117,svenska,Swedish,ADJ,128,no,8.4405,2.8413,-2.044,0.7341,0.601,0.2876,-8.5074,-0.8974,-2.7431,1,1,1,1,Swedish
204,544,ta,Swedish,VERB,129,no,-2.9692,3.6266,2.6976,0.2487,0.6275,0.5207,2.0175,-4.3497,2.3222,5,4,3,2,take
253,707,mer,Swedish,ADV,130,no,-0.5517,0.3034,-1.302,0.3515,0.5154,0.3241,0.6733,-0.2691,-1.2533,3,3,3,2,more
248,699,tar,Swedish,VERB,131,no,-0.9996,3.5355,2.5447,0.3325,0.6244,0.5132,0.0309,-3.8818,1.9963,5,4,3,2,takes
25,44,sätt,Swedish,NOUN,132,no,0.0529,3.9467,-2.805,0.3772,0.6382,0.2502,-0.4018,-3.6601,-3.7389,3,3,3,2,way
193,506,människor,Swedish,NOUN,133,no,-2.6061,1.1154,1.8223,0.2641,0.5428,0.4776,2.1996,-1.7915,1.8088,5,4,3,2,people
241,681,före,Swedish,ADP,134,no,7.6512,-1.1035,1.0808,0.7006,0.468,0.4412,-7.4784,2.4379,0.8773,1,1,1,1,before
163,419,ofta,Swedish,ADV,135,no,1.4859,-0.4609,0.1728,0.4382,0.4897,0.3966,-1.457,0.7514,0.1849,3,3,3,2,Often
299,846,2,Swedish,NUM,136,no,-0.2321,1.7889,-1.6435,0.3651,0.5655,0.3073,0.0338,-1.6081,-1.7654,3,3,3,2,2
305,861,gå,Swedish,VERB,137,no,-3.4177,5.1121,1.1281,0.2296,0.6775,0.4435,2.3692,-5.7444,0.4449,5,4,3,2,go
373,1135,val,Swedish,NOUN,138,no,-3.3621,2.1637,-1.9064,0.2319,0.5781,0.2944,3.0823,-2.5374,-1.9894,5,4,3,2,choice
110,262,annan,Swedish,ADJ,139,no,3.5865,1.8684,-2.2315,0.5276,0.5682,0.2784,-3.5068,-0.886,-2.4177,3,3,3,2,Other
218,582,sina,Swedish,PRON,140,no,0.0038,-1.7497,-0.9824,0.3752,0.4462,0.3398,0.3542,1.8628,-0.5534,3,3,3,2,theirs
471,1894,helt,Swedish,ADV,141,no,8.645,6.5779,-6.2448,0.7428,0.727,0.0811,-8.7906,-4.0759,-8.1317,3,3,3,2,completely
404,1311,några,Swedish,DET,142,no,3.141,1.4166,-1.8681,0.5086,0.553,0.2962,-3.1352,-0.6183,-2.0542,3,3,3,2,a few
414,1385,20,Swedish,NUM,143,no,2.3745,2.045,-2.7892,0.476,0.5741,0.251,-2.4501,-1.223,-3.0919,3,3,3,2,20
181,467,denna,Swedish,DET,145,no,6.1065,-1.313,0.7713,0.6348,0.4609,0.426,-5.991,2.4937,0.8139,1,1,1,1,this one
48,102,dock,Swedish,ADV,146,no,-2.5044,-1.741,-0.7659,0.2684,0.4465,0.3504,2.7321,1.3369,-0.2967,5,4,3,2,though
307,865,kostar,Swedish,VERB,147,no,-3.2598,0.4012,2.2035,0.2363,0.5187,0.4964,2.8958,-1.2268,2.2751,5,4,3,2,costs
459,1734,gång,Swedish,NOUN,148,no,-1.3581,0.3762,-1.8424,0.3172,0.5179,0.2975,1.4289,-0.4196,-1.6226,3,3,3,2,walk
410,1349,stockholm,Swedish,PROPN,149,no,-0.9964,3.8058,-3.7546,0.3326,0.6335,0.2035,0.7389,-3.5207,-3.8424,3,3,3,2,Stockholm
126,308,någon,Swedish,DET,150,no,-0.113,0.0354,-2.089,0.3702,0.5064,0.2854,0.2048,0.3185,-1.6079,3,3,3,2,someone
353,3108,bilen,Swedish,NOUN,151,no,-4.2556,-1.003,-0.0277,0.1939,0.4714,0.3867,4.3523,0.1611,0.3375,5,4,3,2,the car
438,1594,ni,Swedish,PRON,152,no,-5.2426,-4.6215,-1.9499,0.1519,0.3494,0.2922,5.9923,3.5821,-1.1805,5,4,3,2,you
174,439,kanske,Swedish,ADV,154,no,0.0603,-0.4627,-0.5703,0.3776,0.4896,0.36,-0.0754,0.5336,-0.4996,3,3,3,2,perhaps
115,273,fall,Swedish,NOUN,155,no,-3.5197,1.7576,-2.3384,0.2252,0.5644,0.2731,3.3168,-2.1466,-2.4156,5,4,3,2,case
122,285,enligt,Swedish,ADP,156,no,12.3196,-1.6532,0.3435,0.8992,0.4495,0.405,-11.3167,3.7321,-0.5873,1,1,1,1,according to
275,775,när,Swedish,ADV,158,no,-2.8417,-0.2043,1.7139,0.2541,0.4983,0.4723,2.6199,-0.4455,1.8939,5,4,3,2,when
73,162,när,Swedish,ADV,158,no,0.3009,1.5356,-1.0882,0.3878,0.557,0.3346,-0.493,-1.2847,-1.2293,3,3,3,2,when
178,448,både,Swedish,CCONJ,159,no,7.3295,2.7703,-0.9596,0.6869,0.5986,0.3409,-7.6228,-1.0797,-1.5536,1,1,1,1,both
132,332,ett,Swedish,NUM,160,no,0.1238,4.0581,0.077,0.3803,0.642,0.3919,-0.8139,-3.876,-0.3236,3,3,3,2,one
389,1231,ett,Swedish,NUM,160,no,1.292,2.227,-1.4962,0.43,0.5803,0.3145,-1.6679,-1.6127,-1.5519,3,3,3,2,one
338,993,som,Swedish,CCONJ,161,no,2.5115,0.7093,-1.6846,0.4819,0.5291,0.3053,-2.4646,-0.077,-1.954,3,3,3,2,as
22,41,som,Swedish,CCONJ,161,no,-3.3767,4.8196,4.4502,0.2313,0.6677,0.6068,2.0775,-5.8672,3.9568,2,2,2,2,as
38,87,som,Swedish,CCONJ,161,no,-2.7605,-0.2583,-0.1125,0.2575,0.4965,0.3825,2.716,-0.2082,0.1642,5,4,3,2,as
313,892,som,Swedish,CCONJ,161,no,1.6736,-1.2209,-0.9428,0.4462,0.464,0.3417,-1.5111,1.6103,-0.6779,3,3,3,2,as
382,1191,etc,Swedish,ADV,162,no,5.6446,0.4689,0.3026,0.6152,0.521,0.4029,-5.7497,0.6875,0.0332,1,1,1,1,etc
188,493,själv,Swedish,ADJ,163,no,3.2302,-1.2236,0.8826,0.5124,0.4639,0.4315,-3.2872,2.009,1.1858,5,4,3,2,self
335,983,oss,Swedish,PRON,164,no,-3.517,0.996,-1.0073,0.2253,0.5388,0.3386,3.335,-1.5592,-0.9254,5,4,3,2,U.S
360,7233,hund,Swedish,NOUN,165,no,0.2915,0.4083,0.2441,0.3874,0.519,0.4001,-0.4,-0.3665,0.1666,3,3,3,2,dog
286,808,bättre,Swedish,ADJ,166,no,-2.0777,-1.1674,0.2264,0.2866,0.4658,0.3992,2.3257,0.6961,0.559,5,4,3,2,better
265,729,deras,Swedish,PRON,167,no,4.6919,0.8439,-0.4435,0.5746,0.5336,0.3663,-4.8712,0.1457,-0.6766,1,1,1,1,their
270,2813,visar,Swedish,VERB,168,no,-0.6434,1.2503,-0.8798,0.3476,0.5473,0.3448,0.4196,-1.2258,-1.1126,3,3,3,2,shows
32,2118,skolan,Swedish,NOUN,169,no,-3.761,-0.0453,-0.3742,0.215,0.5037,0.3697,3.702,-0.6684,-0.1201,5,4,3,2,school
180,456,särskilt,Swedish,ADV,170,no,5.373,1.7692,-0.5951,0.6036,0.5648,0.3588,-5.542,-0.6267,-1.1679,1,1,1,1,particularly
269,2805,säger,Swedish,VERB,172,no,-1.5672,1.0675,-1.3054,0.3083,0.5412,0.3239,1.3572,-1.1365,-1.3025,3,3,3,2,says
323,935,fått,Swedish,VERB,173,no,-1.1179,3.478,2.2961,0.3274,0.6224,0.5009,0.2381,-3.8338,1.7709,5,4,3,2,got
228,2667,än,Swedish,ADP,174,no,4.3952,0.305,-0.109,0.562,0.5155,0.3827,-4.287,0.532,-0.3324,1,1,1,1,than
111,264,än,Swedish,ADP,174,no,-1.9835,1.3662,-2.3801,0.2906,0.5513,0.2711,1.8458,-1.4211,-2.3265,5,4,3,2,than
4,13,innebär,Swedish,VERB,175,no,0.912,1.8623,0.0507,0.4138,0.568,0.3906,-1.2394,-1.6383,-0.394,3,3,3,2,implies
201,540,man,Swedish,NOUN,176,no,-1.9478,3.0328,2.8492,0.2921,0.6074,0.5281,1.0537,-3.604,2.487,5,4,3,2,MAN
264,728,man,Swedish,NOUN,176,no,-3.2618,1.8152,-3.0759,0.2362,0.5664,0.2369,3.1985,-2.0883,-3.1437,5,4,3,2,MAN
302,856,behöver,Swedish,VERB,177,no,3.0987,-2.668,2.2419,0.5068,0.4152,0.4983,-2.8793,3.1378,2.6031,5,4,3,2,requires
225,601,behöver,Swedish,VERB,177,no,-1.6425,2.5356,2.7106,0.3051,0.5907,0.5213,0.8356,-3.0234,2.4439,5,4,3,2,requires
106,247,exempel,Swedish,NOUN,178,no,1.2812,0.9783,-2.0614,0.4295,0.5382,0.2867,-1.236,-0.5338,-2.218,3,3,3,2,example
60,136,1970,Swedish,NUM,179,no,0.6689,-0.1214,-2.0245,0.4035,0.5011,0.2886,-0.5243,0.5204,-1.7727,3,3,3,2,1970
268,756,bl a,Swedish,ADV,180,no,1.7339,-1.1314,1.204,0.4488,0.467,0.4473,-1.756,1.4334,1.4628,5,4,3,2,e.g
53,2164,frågor,Swedish,NOUN,181,no,-4.2461,0.1435,-1.1575,0.1943,0.51,0.3312,4.2873,-0.7941,-0.9842,5,4,3,2,questions
295,835,viss,Swedish,ADJ,182,no,4.3934,-0.6083,-0.141,0.5619,0.4847,0.3811,-4.2285,1.4985,-0.142,1,1,1,1,certain
351,1055,över,Swedish,ADV,183,no,5.6404,0.6892,-1.1045,0.615,0.5284,0.3338,-5.4861,0.4821,-1.5826,1,1,1,1,over
262,725,över,Swedish,ADV,183,no,0.6568,-1.6321,-1.379,0.4029,0.4502,0.3203,-0.2372,1.7638,-1.1289,3,3,3,2,over
215,578,komma,Swedish,VERB,184,no,-3.7332,1.7232,1.0885,0.2161,0.5633,0.4416,3.2328,-2.4149,0.9829,5,4,3,2,come
386,1221,postnummer,Swedish,NOUN,185,no,-3.4046,0.872,-0.3921,0.2301,0.5346,0.3688,3.2511,-1.4755,-0.3423,5,4,3,2,ZIP code
177,445,egen,Swedish,ADJ,186,no,-1.279,-0.6508,-1.3541,0.3206,0.4833,0.3215,1.5393,0.5417,-1.1047,3,3,3,2,own
478,3966,arbetsförmedlingen,Swedish,NOUN,187,no,0.3137,0.0099,-1.7715,0.3883,0.5055,0.301,-0.1376,0.1807,-1.8734,3,3,3,2,the employment agency
169,430,står,Swedish,VERB,188,no,-2.3866,0.6048,1.1294,0.2734,0.5256,0.4436,2.0676,-1.1149,1.0511,5,4,3,2,stands
88,189,dessutom,Swedish,ADV,189,no,-5.4063,-5.3801,0.3109,0.145,0.3238,0.4034,6.1177,4.141,1.3139,5,4,3,2,in addition
216,579,åt,Swedish,ADP,190,no,3.9778,0.0646,1.2291,0.5443,0.5074,0.4485,-4.2294,0.7215,1.0339,1,1,1,1,at
256,4809,ännu,Swedish,ADV,191,no,2.4076,-0.1543,-0.4492,0.4774,0.5,0.366,-2.2664,0.6549,-0.5198,3,3,3,2,yet
