,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
133,4486,ня,Belarusian,PART,21,no,-0.0343,2.2133,-3.7931,0.4569,0.5561,0.3939,-1.1191,-2.4165,3.1622,4,3,2,2,no
85,282,я,Belarusian,PRON,22,no,-1.1259,-0.4221,-2.7426,0.3967,0.4648,0.4419,0.7764,-0.1778,2.3677,4,3,2,2,i
150,429,для,Belarusian,ADP,23,no,-0.7145,2.0909,-2.6867,0.4194,0.5518,0.4445,-0.1436,-2.3512,2.1033,4,3,2,2,for
117,350,калі,Belarusian,SCONJ,24,no,-0.5313,0.7496,-1.8953,0.4295,0.5054,0.4807,-0.0026,-0.9778,1.4361,4,3,2,2,when
18,44,як,Belarusian,ADV,26,no,-0.9445,2.629,-2.0975,0.4067,0.5705,0.4714,-0.0737,-2.9017,1.4227,4,3,2,2,how
122,362,як,Belarusian,ADV,26,no,-0.5185,2.14,-1.7764,0.4302,0.5535,0.4861,-0.2992,-2.2495,1.1444,4,3,2,2,how
77,260,толькі,Belarusian,PART,27,no,-3.6929,0.7356,-1.141,0.2554,0.5049,0.5151,3.1163,-1.8784,1.3141,3,2,1,1,only
114,345,яна,Belarusian,PRON,28,no,2.932,-2.148,-2.5174,0.6202,0.4051,0.4522,-2.5403,2.755,2.2769,4,3,2,2,she
64,217,яны,Belarusian,PRON,29,no,1.2647,2.1938,-0.1013,0.5284,0.5554,0.5627,-1.8273,-1.5806,-0.5921,4,3,2,2,they are
439,6032,фільм,Belarusian,NOUN,31,no,-4.7738,6.811,-3.7924,0.1959,0.7152,0.394,2.0642,-8.1804,3.4099,1,1,1,1,the movie
42,109,беларусь,Belarusian,PROPN,32,no,-6.0868,2.2349,0.1572,0.1236,0.5568,0.5745,5.1357,-3.9226,0.2124,1,1,1,1,Belarus
328,1127,яшчэ,Belarusian,ADV,33,no,-1.6903,1.9105,-1.1787,0.3657,0.5456,0.5134,1.0158,-2.3267,0.6602,4,3,2,2,yet
288,944,быў,Belarusian,AUX,34,no,1.6289,0.9273,-2.2627,0.5484,0.5115,0.4639,-1.9094,-0.561,1.569,4,3,2,2,was
56,204,якія,Belarusian,PRON,36,no,2.756,4.0042,6.0937,0.6105,0.6181,0.8458,-2.8752,-2.0671,-6.664,3,2,1,1,which
192,2597,зь,Belarusian,ADP,37,no,-0.4836,1.3837,-0.4208,0.4321,0.5273,0.5481,0.0354,-1.6656,0.215,4,3,2,2,with
98,309,мы,Belarusian,PRON,38,no,1.0264,1.4182,1.2724,0.5153,0.5285,0.6254,-1.1576,-0.7502,-1.8181,4,3,2,2,we
220,650,ж,Belarusian,PART,39,no,-1.3547,3.814,-2.3338,0.3842,0.6115,0.4606,-0.0444,-4.171,1.6557,4,3,2,2,w
171,495,каб,Belarusian,SCONJ,40,no,9.638,1.0684,2.0012,0.9894,0.5164,0.6588,-8.8344,1.8507,-3.0168,5,4,3,2,to
167,488,тут,Belarusian,ADV,41,no,-3.788,1.8678,-1.8351,0.2502,0.5441,0.4834,2.9187,-2.9633,1.7424,1,1,1,1,here
155,448,ўжо,Belarusian,ADV,42,no,-0.9856,2.2996,-2.5363,0.4045,0.559,0.4514,-0.088,-2.6827,1.9062,4,3,2,2,already
370,1392,больш,Belarusian,ADV,43,no,-3.1556,3.0415,-3.7727,0.285,0.5847,0.3949,1.7271,-4.1371,3.2291,1,1,1,1,more
365,7506,менску,Belarusian,PROPN,44,no,-7.7132,-0.891,1.2635,0.0341,0.4486,0.625,7.7145,-1.3219,-0.2986,3,2,1,1,Minsk
331,1157,так,Belarusian,ADV,45,no,-4.1745,0.7956,-1.3691,0.2289,0.507,0.5047,3.5441,-2.0372,1.5214,1,1,1,1,yes
420,1857,дзе,Belarusian,ADV,46,no,-3.0954,0.2517,-1.3096,0.2883,0.4882,0.5074,2.6618,-1.212,1.5151,3,2,1,1,where
325,1119,яго,Belarusian,DET,47,no,3.0932,2.6186,1.4498,0.6291,0.5701,0.6336,-3.3227,-1.3562,-2.1856,5,4,3,2,him
54,190,яго,Belarusian,DET,47,no,-5.1182,-0.4188,-1.7384,0.1769,0.4649,0.4878,4.7103,-1.327,2.1173,3,2,1,1,him
269,860,будзе,Belarusian,AUX,48,no,-0.9063,0.8582,-1.838,0.4088,0.5091,0.4833,0.4643,-1.2078,1.3343,4,3,2,2,will be
213,630,хто,Belarusian,PRON,50,no,-0.9285,2.3825,-2.1163,0.4076,0.5619,0.4706,-0.056,-2.6491,1.5473,4,3,2,2,who
110,340,вельмі,Belarusian,ADV,51,no,-4.8016,-2.8532,-0.9508,0.1944,0.3807,0.5238,5.2546,1.2466,1.8909,3,2,1,1,very
90,288,ужо,Belarusian,ADV,53,no,0.9596,2.3951,0.6019,0.5116,0.5624,0.5948,-1.4676,-1.8737,-1.1779,4,3,2,2,already
336,3238,б,Belarusian,AUX,54,no,2.9972,0.942,2.4358,0.6238,0.5121,0.6786,-2.878,0.2881,-2.7873,4,3,2,2,b
283,2980,максім,Belarusian,PROPN,55,no,2.8967,3.3065,1.191,0.6182,0.5939,0.6217,-3.5412,-2.3957,-1.9609,5,4,3,2,max
441,6043,кіно,Belarusian,NOUN,56,no,-5.1036,3.1719,1.5371,0.1777,0.5892,0.6375,4.24,-4.2726,-1.4036,3,2,1,1,cinema
107,331,тое,Belarusian,PRON,57,no,-6.1816,1.5926,-3.7571,0.1184,0.5346,0.3956,4.8851,-3.8403,3.9673,1,1,1,1,that
9,27,беларускай,Belarusian,ADJ,58,no,2.2765,0.787,-0.5189,0.5841,0.5067,0.5436,-2.3506,-0.0164,0.1792,4,3,2,2,Belarusian
194,6701,дзякуй,Belarusian,NOUN,60,no,-6.1324,-1.9658,2.2946,0.1211,0.4114,0.6722,6.2519,-0.0049,-0.9885,3,2,1,1,thank you
14,36,аб,Belarusian,ADP,61,no,1.6037,1.1046,-0.4198,0.547,0.5177,0.5481,-1.8963,-0.4984,-0.1591,4,3,2,2,about
172,497,нават,Belarusian,PART,62,no,1.7293,0.1043,-0.6859,0.554,0.483,0.5359,-1.7525,0.4947,0.1527,4,3,2,2,even
266,836,ім,Belarusian,PRON,63,no,-5.7018,2.865,0.8755,0.1448,0.5786,0.6073,4.789,-4.402,-0.7477,3,2,1,1,them
209,623,гадоў,Belarusian,NOUN,64,no,-4.5827,5.7994,-2.6579,0.2064,0.6802,0.4458,2.3258,-7.1129,2.3465,1,1,1,1,years
211,628,цяпер,Belarusian,ADV,65,no,-2.8154,0.3398,-0.5057,0.3037,0.4912,0.5442,2.5337,-1.1745,0.7113,3,2,1,1,now
406,3744,дзень,Belarusian,NOUN,66,no,-4.2848,3.163,-1.6602,0.2228,0.5889,0.4914,2.9195,-4.4341,1.6773,1,1,1,1,day
88,285,без,Belarusian,ADP,67,no,4.3708,2.0577,0.6037,0.6994,0.5507,0.5949,-4.4374,-0.5524,-1.478,5,4,3,2,without
391,7673,самае,Belarusian,DET,68,no,7.6312,1.5402,1.5478,0.8789,0.5328,0.638,-6.9308,1.6551,-1.4477,5,4,3,2,the most
415,1821,можна,Belarusian,VERB,69,no,-4.5025,3.1851,-2.8816,0.2108,0.5897,0.4356,3.0371,-4.5967,2.6577,1,1,1,1,it is possible
165,475,можа,Belarusian,VERB,70,no,-4.7884,3.1277,-3.0807,0.1951,0.5877,0.4265,3.2798,-4.6276,2.9472,1,1,1,1,maybe
264,2876,наш,Belarusian,DET,71,no,0.0692,0.6747,0.1594,0.4626,0.5028,0.5746,-0.0381,-0.4771,-0.6121,4,3,2,2,our
61,212,былі,Belarusian,AUX,72,no,1.1409,1.5926,1.1444,0.5216,0.5346,0.6196,-1.1866,-0.9864,-1.5838,4,3,2,2,were
4,4104,добры,Belarusian,ADJ,73,no,-1.2103,2.2684,0.8621,0.3921,0.558,0.6067,0.6591,-2.2739,-1.3522,3,2,1,1,good
141,404,таксама,Belarusian,ADV,74,no,2.6208,-6.7318,-3.9338,0.603,0.2464,0.3875,-1.3923,6.3851,4.3559,2,2,1,1,too
392,7679,дабранач,Belarusian,ADV,75,no,-7.4996,-5.3933,3.8965,0.0458,0.2927,0.7454,9.0995,3.5069,-1.5601,3,2,1,1,good morning
217,636,ды,Belarusian,CCONJ,76,no,6.4121,1.5238,1.7376,0.8118,0.5322,0.6467,-6.1319,0.6439,-2.7572,5,4,3,2,yes
97,306,сёння,Belarusian,ADV,77,no,-1.2127,0.1468,-2.4182,0.392,0.4845,0.4568,0.8384,-0.6359,2.1337,4,3,2,2,today
196,565,ёй,Belarusian,PRON,78,no,-4.463,1.3126,0.2473,0.213,0.5249,0.5786,3.9183,-2.7082,0.1567,3,2,1,1,to her
334,1179,там,Belarusian,ADV,79,no,1.3258,-1.0747,-2.174,0.5317,0.4422,0.4679,-1.3557,1.2399,1.9576,4,3,2,2,there
193,553,няма,Belarusian,VERB,80,no,-3.2091,6.4059,-3.8549,0.2821,0.7012,0.3911,0.6578,-7.3419,3.2134,1,1,1,1,no
464,6133,рэж.,Belarusian,NOUN,82,no,1.1986,2.2132,0.3185,0.5247,0.5561,0.5819,-1.641,-1.7046,-0.3272,4,3,2,2,dir.
118,354,людзей,Belarusian,NOUN,83,no,-6.7045,1.6536,-1.7217,0.0896,0.5367,0.4886,5.6636,-3.7685,2.0853,1,1,1,1,people
112,342,мне,Belarusian,PRON,84,no,-1.116,-2.5926,-2.2681,0.3973,0.3897,0.4636,1.718,2.2597,2.5321,4,3,2,2,to me
161,470,чалавек,Belarusian,NOUN,85,no,-3.3257,1.7718,-0.4191,0.2756,0.5408,0.5481,2.6295,-2.6362,0.4126,3,2,1,1,a person
158,455,трэба,Belarusian,VERB,86,no,-4.5649,4.3573,-3.8712,0.2074,0.6303,0.3904,2.6022,-5.9003,3.6513,1,1,1,1,need
49,172,шмат,Belarusian,ADV,87,no,-4.2934,1.8456,-1.683,0.2223,0.5433,0.4904,3.3284,-3.1471,1.6685,1,1,1,1,a lot
63,216,таму,Belarusian,ADV,88,no,-2.4603,-1.9037,-4.1934,0.3233,0.4135,0.3756,2.4846,0.6544,4.058,4,3,2,2,therefore
170,4587,пасьля,Belarusian,ADP,89,no,1.2952,-2.5444,-1.4153,0.5301,0.3914,0.5026,-0.7256,2.6981,1.5591,4,3,2,2,after
247,2770,яму,Belarusian,PRON,90,no,0.7319,-1.0284,-1.9022,0.499,0.4438,0.4804,-0.534,1.1882,1.6817,4,3,2,2,to him
462,2030,жыццё,Belarusian,NOUN,91,no,-3.6395,0.3115,2.9806,0.2584,0.4902,0.7035,3.7491,-1.0762,-2.4257,3,2,1,1,life
451,1996,вось,Belarusian,PART,92,no,0.5045,3.6896,-0.7759,0.4865,0.6072,0.5318,-1.591,-3.3488,-0.0737,3,2,1,1,here
321,1098,чалавека,Belarusian,NOUN,93,no,-0.3244,1.0489,-0.3038,0.4409,0.5158,0.5534,0.0858,-0.9971,-0.1019,4,3,2,2,a person
58,207,годзе,Belarusian,NOUN,94,no,-3.0644,2.7518,3.6524,0.29,0.5747,0.7342,2.5573,-3.0174,-3.3384,3,2,1,1,year
67,230,сказаў,Belarusian,VERB,96,no,-4.026,4.2568,-0.8207,0.2371,0.6268,0.5298,2.4933,-5.1466,0.6577,3,2,1,1,said
202,589,амаль,Belarusian,ADV,97,no,5.1094,4.8664,2.7531,0.7401,0.6479,0.6931,-5.6333,-2.7121,-3.7908,5,4,3,2,almost
272,885,каля,Belarusian,ADP,98,no,2.4895,0.8198,-0.1272,0.5958,0.5078,0.5615,-2.5321,-0.0171,-0.4238,4,3,2,2,approx
252,738,яе,Belarusian,DET,99,no,0.6472,1.9926,1.9058,0.4944,0.5484,0.6544,-0.8562,-1.4163,-2.4116,4,3,2,2,her
108,332,яе,Belarusian,DET,99,no,-4.773,1.9409,1.0971,0.1959,0.5466,0.6174,4.1103,-3.0434,-0.72,3,2,1,1,her
80,273,якая,Belarusian,PRON,100,no,4.3821,-2.1624,-2.4339,0.7,0.4046,0.4561,-3.9772,3.0861,2.0563,4,3,2,2,which
219,644,час,Belarusian,NOUN,101,no,-4.3214,3.0303,0.0866,0.2208,0.5843,0.5713,3.2521,-4.2249,0.0711,1,1,1,1,time
280,918,гэты,Belarusian,DET,102,no,-0.0589,-0.9918,-0.4397,0.4555,0.4451,0.5472,0.2442,0.9952,0.3422,4,3,2,2,this one
387,1510,людзі,Belarusian,NOUN,103,no,-3.4939,-1.136,0.9082,0.2664,0.4401,0.6088,3.6576,0.1143,-0.1395,3,2,1,1,people
385,1487,лукашэнка,Belarusian,PROPN,105,no,4.4618,0.8636,0.4643,0.7044,0.5093,0.5885,-4.4117,0.5222,-1.4443,5,4,3,2,Lukashenka
135,394,чаму,Belarusian,ADV,106,no,0.0156,1.4937,1.1658,0.4596,0.5312,0.6206,-0.3433,-1.1703,-1.4676,4,3,2,2,why
443,1963,вечар,Belarusian,NOUN,107,no,6.6026,-2.311,-1.9047,0.8223,0.3994,0.4802,-5.863,3.8441,1.6132,5,4,3,2,evening
136,395,вы,Belarusian,PRON,108,no,3.0311,-1.8462,-2.5369,0.6256,0.4155,0.4513,-2.8229,2.4963,2.273,4,3,2,2,you
268,854,беларускіх,Belarusian,ADJ,109,no,-7.2431,-1.66,9.4673,0.0599,0.422,1.0,8.2883,0.457,-7.7601,3,2,1,1,Belarusian
395,1582,над,Belarusian,ADP,111,no,2.8917,-2.8844,-2.4582,0.618,0.3796,0.4549,-2.2428,3.6803,2.7735,4,3,2,2,above
69,233,ва,Belarusian,ADP,112,no,6.5028,-2.1456,-1.7022,0.8168,0.4052,0.4895,-5.9117,3.4463,1.5851,5,4,3,2,in
363,7502,сёньня,Belarusian,ADV,113,no,-1.8241,-0.924,-2.1288,0.3583,0.4475,0.47,1.7024,0.1801,2.1448,4,3,2,2,today
105,329,мяне,Belarusian,PRON,114,no,-5.0508,-1.9142,-1.7657,0.1806,0.4132,0.4866,5.038,0.0944,2.4498,3,2,1,1,me
267,852,красавіка,Belarusian,NOUN,115,no,1.0008,-2.1942,0.3782,0.5138,0.4035,0.5846,-0.3901,2.5146,-0.2913,4,3,2,2,April
10,2075,год,Belarusian,NOUN,116,no,-4.3867,0.7341,-1.8445,0.2172,0.5049,0.483,3.6182,-2.2114,2.0161,1,1,1,1,year
262,2850,нічога,Belarusian,PRON,117,no,0.4489,-2.8501,-1.3905,0.4835,0.3808,0.5037,0.0082,2.7076,1.6391,4,3,2,2,nothing
339,1203,месца,Belarusian,NOUN,118,no,-4.6964,-1.1248,-0.4545,0.2002,0.4405,0.5465,4.6831,-0.3934,0.8812,3,2,1,1,place
22,6199,фільмы,Belarusian,NOUN,120,no,4.385,2.8828,-0.0443,0.7002,0.5792,0.5653,-4.7696,-1.3992,-0.9281,5,4,3,2,movies
337,1191,якім,Belarusian,PRON,121,no,-5.157,-1.6001,1.9364,0.1748,0.424,0.6558,5.4798,0.2366,-1.0529,3,2,1,1,which
201,588,тады,Belarusian,ADV,122,no,2.5354,1.877,-0.2889,0.5983,0.5444,0.5541,-2.9712,-1.0231,-0.5471,4,3,2,2,then
109,339,гэта,Belarusian,PART,123,no,-6.0889,2.335,-3.4553,0.1235,0.5603,0.4094,4.6702,-4.4354,3.5565,1,1,1,1,this
130,378,гэта,Belarusian,PART,123,no,-0.5594,0.1713,-1.658,0.4279,0.4854,0.4915,0.3663,-0.3219,1.2597,4,3,2,2,this
153,4529,сьвісту,Belarusian,NOUN,124,no,3.2351,1.6253,1.9567,0.6369,0.5357,0.6567,-3.1893,-0.3236,-2.5769,5,4,3,2,whistling
139,401,сваёй,Belarusian,DET,125,no,2.5123,0.4129,0.6408,0.5971,0.4937,0.5966,-2.4244,0.4319,-0.926,4,3,2,2,his own
357,7490,свабода,Belarusian,NOUN,126,no,0.1268,-0.6295,-1.0658,0.4657,0.4576,0.5186,0.082,0.715,0.843,4,3,2,2,freedom
249,2782,дзядзька,Belarusian,NOUN,127,no,1.2132,2.1551,4.4721,0.5255,0.554,0.7717,-1.0956,-0.9304,-4.7499,3,2,1,1,uncle
55,2242,стала,Belarusian,VERB,128,no,-3.2741,3.5965,0.7195,0.2785,0.6039,0.6002,2.2086,-4.281,-0.9039,1,1,1,1,became
0,2050,журы,Belarusian,NOUN,129,no,-3.337,-13.8493,-4.7253,0.275,0.0,0.3513,5.8665,10.3517,6.2255,2,2,1,1,the jury
65,220,сваіх,Belarusian,DET,130,no,0.9277,-0.6585,1.0559,0.5098,0.4566,0.6156,-0.685,1.0381,-1.327,4,3,2,2,their own
438,3981,міхась,Belarusian,PROPN,132,no,9.0323,0.3136,1.1118,0.9561,0.4903,0.6181,-8.209,2.278,-1.988,5,4,3,2,moved
144,417,краіны,Belarusian,NOUN,133,no,-5.6589,0.2785,-0.1594,0.1472,0.4891,0.56,5.2895,-2.0002,0.6745,1,1,1,1,countries
344,1236,пры,Belarusian,ADP,134,no,3.7939,-1.0551,-1.3381,0.6676,0.4429,0.5061,-3.7487,1.7635,1.51,4,3,2,2,at
177,508,раз,Belarusian,NOUN,135,no,-3.0481,2.8023,-1.9187,0.2909,0.5765,0.4796,1.8398,-3.7486,1.5969,1,1,1,1,times
307,1018,траўня,Belarusian,NOUN,136,no,4.7886,2.8838,4.1905,0.7224,0.5793,0.7588,-4.7007,-1.6653,-3.5549,3,2,1,1,in May
160,463,нас,Belarusian,PRON,137,no,-5.0164,1.2226,-0.9741,0.1825,0.5218,0.5228,4.2689,-2.7185,1.1553,1,1,1,1,us
101,321,вас,Belarusian,PRON,138,no,-2.8887,1.0477,1.8184,0.2997,0.5157,0.6504,2.4798,-1.9426,-1.4446,3,2,1,1,you
187,533,праз,Belarusian,ADP,139,no,1.3265,-4.0553,-2.1331,0.5318,0.3391,0.4698,-0.4503,4.0882,2.406,4,3,2,2,through
134,391,то,Belarusian,SCONJ,140,no,-1.7001,-2.1645,-1.9468,0.3651,0.4045,0.4783,2.0477,1.5079,2.2289,4,3,2,2,then
34,81,мае,Belarusian,VERB,142,no,-2.3594,2.111,-2.7766,0.3288,0.5525,0.4404,1.3737,-2.8942,2.1766,1,1,1,1,has
313,1054,10,Belarusian,NUM,143,no,-0.3488,-1.8737,0.4831,0.4395,0.4146,0.5894,0.7273,1.7271,-0.235,4,3,2,2,10
38,87,зша,Belarusian,PROPN,144,no,-6.2637,0.0656,-0.3099,0.1139,0.4817,0.5531,5.8844,-2.0305,1.0393,1,1,1,1,usa
286,938,тры,Belarusian,NUM,145,no,2.5327,2.1078,-1.1998,0.5982,0.5524,0.5125,-3.1271,-1.4313,0.3313,4,3,2,2,three
224,657,часу,Belarusian,NOUN,146,no,-5.7223,0.1309,-0.7909,0.1437,0.484,0.5311,5.1863,-1.8356,1.0831,3,2,1,1,time
227,6810,відэа,Belarusian,NOUN,147,no,-4.2507,0.6325,2.8982,0.2247,0.5013,0.6998,4.2957,-1.4757,-2.423,3,2,1,1,video
199,575,якіх,Belarusian,PRON,148,no,-4.6055,-1.6712,0.3599,0.2052,0.4216,0.5837,4.8457,0.2265,0.3214,3,2,1,1,which
226,665,зноў,Belarusian,ADV,149,no,3.5873,0.8549,1.0278,0.6563,0.509,0.6143,-3.484,0.413,-1.7014,5,4,3,2,again
103,324,мова,Belarusian,NOUN,150,no,5.2059,2.139,2.8784,0.7454,0.5535,0.6989,-4.9846,-0.0689,-3.6094,5,4,3,2,language
179,514,іх,Belarusian,DET,151,no,7.0666,-1.5426,-1.1444,0.8478,0.426,0.515,-6.6519,2.9733,0.9869,5,4,3,2,them
121,358,іх,Belarusian,DET,151,no,-4.5385,2.7274,-1.2715,0.2089,0.5739,0.5092,3.2716,-4.0738,1.2761,3,2,1,1,them
35,82,свае,Belarusian,DET,152,no,5.591,1.1767,0.197,0.7666,0.5202,0.5763,-5.3625,0.7145,-0.9919,5,4,3,2,own
233,678,ты,Belarusian,PRON,154,no,3.4019,2.3906,3.3941,0.6461,0.5622,0.7224,-3.3714,-0.7675,-4.1968,5,4,3,2,you
100,320,чым,Belarusian,PRON,155,no,-3.9302,1.8269,-1.7159,0.2423,0.5427,0.4889,3.0161,-3.0799,1.5079,1,1,1,1,than
183,520,чым,Belarusian,PRON,155,no,0.2974,0.3323,-1.3219,0.4751,0.4909,0.5069,-0.5091,-0.2494,0.8622,4,3,2,2,than
181,518,хутка,Belarusian,ADV,156,no,2.3963,0.1868,-0.6888,0.5907,0.4859,0.5358,-2.5255,0.4585,0.0929,4,3,2,2,soon
236,691,беларускія,Belarusian,ADJ,157,no,9.2241,0.4694,1.317,0.9666,0.4957,0.6275,-8.4592,2.126,-2.0931,5,4,3,2,Belarusian
148,425,году,Belarusian,NOUN,158,no,1.0233,1.0948,1.6582,0.5151,0.5173,0.6431,-1.0579,-0.512,-1.974,4,3,2,2,year
358,1347,даляраў,Belarusian,NOUN,159,no,-3.5761,-0.4554,1.1584,0.2618,0.4637,0.6202,3.7643,-0.4135,-0.6109,3,2,1,1,dollars
169,491,ну,Belarusian,PART,160,no,-4.6601,-3.6611,-1.286,0.2022,0.3527,0.5085,5.3733,2.1645,2.2788,3,2,1,1,well
380,1453,ўсе,Belarusian,DET,161,no,4.3555,1.148,-0.1477,0.6986,0.5192,0.5605,-4.3099,0.2218,-0.7477,5,4,3,2,everyone
260,2826,дык,Belarusian,PART,162,no,0.4541,0.1609,1.1303,0.4837,0.485,0.619,-0.164,0.3618,-1.4986,4,3,2,2,so
132,389,зусім,Belarusian,ADV,163,no,-1.3166,-4.8145,-1.0234,0.3863,0.3128,0.5205,2.8844,4.6808,2.1396,4,3,2,2,at all
154,445,па-беларуску,Belarusian,ADV,164,no,-1.7125,-0.0745,-1.9844,0.3644,0.4769,0.4766,1.4141,-0.5124,1.9027,4,3,2,2,in Belarusian
72,243,тым,Belarusian,PRON,166,no,-4.1676,-3.1926,2.1878,0.2293,0.3689,0.6673,4.7274,1.9087,-1.0424,3,2,1,1,those
382,1471,тым,Belarusian,PRON,166,no,-3.49,1.6006,-0.3684,0.2666,0.5348,0.5505,2.8401,-2.6144,0.1917,4,3,2,2,those
460,2012,бо,Belarusian,SCONJ,167,no,1.3709,-3.2074,-3.2392,0.5342,0.3684,0.4192,-0.6156,3.3935,3.4008,4,3,2,2,because
278,5000,трахім,Belarusian,PROPN,168,no,1.0124,0.7143,-2.4486,0.5145,0.5042,0.4554,-1.3254,-0.562,1.6961,4,3,2,2,trachym
13,32,сакавіка,Belarusian,NOUN,169,no,-1.6615,0.8053,4.3442,0.3673,0.5073,0.7658,2.1361,-1.1871,-3.2812,3,2,1,1,March
92,295,дня,Belarusian,NOUN,170,no,-0.1024,2.4412,0.792,0.4531,0.5639,0.6035,-0.3503,-2.1547,-1.2405,4,3,2,2,day
239,2741,той,Belarusian,DET,171,no,0.9956,0.7408,-0.4162,0.5136,0.5051,0.5483,-1.0145,-0.2758,-0.0873,4,3,2,2,that one
221,651,беларускі,Belarusian,ADJ,172,no,2.3192,-7.1592,-3.9714,0.5864,0.2316,0.3858,-0.9647,6.6913,4.4085,2,2,1,1,Belarusian
127,371,раней,Belarusian,ADV,173,no,0.3859,-3.1563,-2.1275,0.48,0.3702,0.4701,0.588,3.3773,2.5707,4,3,2,2,earlier
124,366,добра,Belarusian,ADV,174,no,-3.5933,-0.8318,0.3586,0.2609,0.4506,0.5837,3.7047,-0.0425,0.2184,3,2,1,1,good
290,7093,кажа,Belarusian,VERB,175,no,0.4761,1.6343,0.2588,0.485,0.536,0.5791,-0.8331,-1.2415,-0.852,4,3,2,2,says
76,257,таго,Belarusian,PRON,176,no,-1.2673,1.99,-0.0809,0.389,0.5483,0.5636,0.6876,-2.3506,-0.3385,4,3,2,2,that
146,420,сябе,Belarusian,PRON,177,no,-3.0042,-2.3959,-0.3799,0.2933,0.3965,0.5499,3.3733,1.3049,0.8994,3,2,1,1,myself
245,4813,гісторыя,Belarusian,NOUN,178,no,-0.4469,-0.3855,-1.5658,0.4341,0.4661,0.4957,0.2414,0.2435,1.2956,4,3,2,2,history
143,412,беларусаў,Belarusian,NOUN,179,no,-4.2552,-0.066,0.1015,0.2245,0.4772,0.5719,4.055,-1.2846,0.322,3,2,1,1,Belarusians
317,1081,беларускага,Belarusian,ADJ,180,no,0.9292,1.0307,0.3113,0.5099,0.5151,0.5815,-1.0324,-0.6736,-0.8867,4,3,2,2,Belarusian
333,1166,гэтыя,Belarusian,DET,181,no,5.9236,1.2529,0.6819,0.7849,0.5228,0.5985,-5.6595,0.6628,-1.5862,5,4,3,2,these
447,4034,сястра,Belarusian,NOUN,182,no,3.7005,-0.448,0.56,0.6625,0.4639,0.5929,-3.286,1.632,-1.0709,4,3,2,2,sister
432,6023,фільма,Belarusian,NOUN,183,no,3.5829,2.1319,-0.1225,0.656,0.5532,0.5617,-3.7781,-0.9329,-0.1707,5,4,3,2,movie
