,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
131,251,کر,Urdu,AUX,48,no,9.0042,-18.5053,-13.7811,0.9343,0.0,0.0,-0.8262,-21.725,12.0526,3,3,3,2,do
81,141,کر,Urdu,AUX,48,no,-0.1259,3.3566,-1.0823,0.5003,0.7634,0.5937,-1.646,2.8434,1.1665,1,1,1,1,do
164,309,ہی,Urdu,PART,49,no,3.8107,-1.0419,-0.1448,0.6874,0.6098,0.6375,-2.978,-2.505,0.0065,5,4,3,2,He
281,716,گئی,Urdu,AUX,50,no,-4.698,1.6677,-0.6906,0.283,0.7044,0.612,3.2709,3.3194,0.9532,2,2,2,2,went
32,56,تک,Urdu,ADP,51,no,7.5737,1.3546,0.3365,0.8663,0.6934,0.66,-7.0568,-1.7767,-0.7466,1,1,1,1,up to
84,147,جو,Urdu,PRON,52,no,-2.0353,-1.6892,0.0353,0.4095,0.5872,0.6459,2.4459,-0.6837,0.0896,4,4,3,2,Which
376,1155,عوام,Urdu,NOUN,53,no,-0.4667,-4.4564,-0.3469,0.4841,0.4905,0.6281,2.3994,-3.6807,0.3745,5,4,3,2,The people
232,514,گئے,Urdu,AUX,54,no,-7.0591,3.0324,-1.2716,0.1708,0.752,0.5848,4.7345,5.4464,1.5576,2,2,2,2,gone
109,210,بتایا,Urdu,VERB,55,no,1.9222,-4.9743,-1.4829,0.5977,0.4725,0.575,0.5321,-5.0332,1.5419,5,4,3,2,told
182,344,بی,Urdu,PROPN,56,no,2.9133,-1.4499,1.8802,0.6448,0.5955,0.7322,-1.6656,-2.1895,-1.7393,5,4,3,2,B
26,46,خلاف,Urdu,ADP,58,no,3.1909,0.7489,-0.5802,0.658,0.6723,0.6172,-3.1714,-0.6191,0.5065,5,4,3,2,against
236,529,یہ,Urdu,PRON,59,no,6.1179,1.5611,-1.3694,0.7971,0.7007,0.5803,-6.2276,-1.3108,1.0094,1,1,1,1,This
212,442,یہ,Urdu,PRON,59,no,-1.1505,-2.4517,-1.2121,0.4516,0.5605,0.5876,1.9966,-1.6455,1.3894,5,4,3,2,This
145,277,کانگریس,Urdu,PROPN,60,no,-0.366,-3.0218,-0.0615,0.4889,0.5406,0.6414,1.6287,-2.4908,0.1514,5,4,3,2,Congress
143,275,ایس,Urdu,PROPN,63,no,1.4062,-1.4648,0.3846,0.5731,0.595,0.6623,-0.6521,-1.911,-0.3735,5,4,3,2,S
178,337,جانب,Urdu,ADP,64,no,4.4341,1.6819,-1.9292,0.717,0.7049,0.5541,-4.7275,-0.3892,1.7819,1,1,1,1,to the side
329,911,بات,Urdu,NOUN,65,no,0.2454,-3.3179,0.6966,0.518,0.5303,0.6769,1.2301,-3.0778,-0.6762,5,4,3,2,thing
183,345,سی,Urdu,PROPN,66,no,3.613,-2.3197,2.4822,0.678,0.5652,0.7603,-2.0268,-3.4183,-2.5903,5,4,3,2,C
9,17,اجلاس,Urdu,NOUN,67,no,0.8791,-4.4405,-0.782,0.5481,0.4911,0.6077,1.0654,-4.4109,0.6971,5,4,3,2,The meeting
134,257,آج,Urdu,NOUN,68,no,-3.1791,-1.5126,-0.2316,0.3552,0.5933,0.6335,3.4322,-0.0259,0.4175,4,4,3,2,today
217,458,والے,Urdu,ADP,70,no,-0.8926,1.6397,-0.0593,0.4639,0.7034,0.6415,-0.0929,1.7298,0.1876,5,4,3,2,The ones
230,507,ہونے,Urdu,VERB,71,no,3.7886,-6.536,-1.5193,0.6864,0.4179,0.5733,-0.4771,-7.3974,1.3061,5,4,3,2,to be
231,511,دیا,Urdu,VERB,72,no,4.156,-6.5915,-1.6918,0.7038,0.416,0.5652,-0.7622,-7.5482,1.4488,5,4,3,2,gave
209,434,دیا,Urdu,VERB,72,no,-6.32,3.0971,-1.2568,0.2059,0.7543,0.5855,4.0817,5.3127,1.6018,2,2,2,2,gave
158,302,اپنی,Urdu,PRON,73,no,1.3859,-0.6178,2.245,0.5722,0.6246,0.7492,-0.7924,-0.965,-2.2447,5,4,3,2,own
31,55,اب,Urdu,PRON,74,no,-2.2988,-1.3073,-1.374,0.397,0.6005,0.5801,2.4223,-0.2302,1.6052,4,4,3,2,now
200,387,رہی,Urdu,AUX,75,no,-5.9478,2.3077,-0.9536,0.2236,0.7267,0.5997,4.0789,4.3858,1.2475,2,2,2,2,stayed
318,861,جبکہ,Urdu,CCONJ,76,no,-2.5079,-0.8494,-0.7195,0.3871,0.6165,0.6107,2.4408,0.2448,0.9274,4,4,3,2,While
392,1238,نہ,Urdu,PART,77,no,-2.459,-0.1639,-0.6084,0.3894,0.6404,0.6158,2.0166,0.7356,0.7474,4,4,3,2,No
184,346,آئی,Urdu,PROPN,79,no,0.0291,-2.5052,-0.3595,0.5077,0.5587,0.6275,1.033,-2.1902,0.4941,5,4,3,2,came
461,1675,افراد,Urdu,NOUN,81,no,0.1716,-4.834,2.1672,0.5144,0.4774,0.7456,2.1639,-4.2457,-2.1906,5,4,3,2,Individuals
155,297,ساتھ,Urdu,ADP,82,no,5.6674,2.1764,-0.9275,0.7757,0.7221,0.6009,-6.0027,-0.4566,0.6881,1,1,1,1,With
96,179,شامل,Urdu,ADJ,83,no,-1.2847,-1.4152,-1.0368,0.4452,0.5967,0.5958,1.6041,-0.7278,1.1799,5,4,3,2,involved in
213,446,جائے,Urdu,AUX,84,no,-7.5582,2.4468,-2.8599,0.147,0.7316,0.5106,5.4538,5.1739,3.138,2,2,2,2,go
54,96,لیکن,Urdu,CCONJ,85,no,-3.2176,-1.2027,-1.0211,0.3533,0.6042,0.5965,3.2326,0.2147,1.1644,4,4,3,2,But
88,157,ریڈی,Urdu,PROPN,86,no,2.722,-5.7861,0.9365,0.6357,0.4441,0.6881,0.0898,-6.5329,-1.7273,5,4,3,2,Ready
167,316,تو,Urdu,SCONJ,87,no,-3.965,-0.0405,-0.6101,0.3178,0.6447,0.6158,3.4543,1.6145,0.9309,2,2,2,2,So
128,247,انتخابات,Urdu,NOUN,89,no,-0.8454,-3.6034,0.1963,0.4661,0.5203,0.6535,2.3227,-2.8686,-0.1871,5,4,3,2,Elections
34,63,محمد,Urdu,PROPN,90,no,-0.747,1.3439,2.9168,0.4708,0.6931,0.7807,0.156,1.4526,-2.9896,4,4,3,2,Muhammad
255,621,ملک,Urdu,NOUN,91,no,-0.5921,-2.9635,0.077,0.4781,0.5427,0.6479,1.7586,-2.394,-0.0076,5,4,3,2,Country
48,84,قانون,Urdu,NOUN,92,no,-0.4535,-3.7748,1.292,0.4847,0.5143,0.7047,2.1163,-3.1592,-1.3086,5,4,3,2,Law
63,113,ان,Urdu,DET,93,no,0.4271,-3.6496,-1.0012,0.5266,0.5187,0.5975,1.1435,-3.4512,1.0147,5,4,3,2,In
137,265,ان,Urdu,DET,93,no,4.9016,2.6521,-0.6116,0.7393,0.7388,0.6157,-5.5168,0.2396,0.4474,1,1,1,1,In
120,228,ٹی,Urdu,PROPN,94,no,-2.2719,-0.9407,1.7979,0.3983,0.6133,0.7283,2.5589,0.3116,-1.5337,4,4,3,2,T
65,120,کیے,Urdu,VERB,95,no,4.5367,-7.3595,-1.918,0.7219,0.3892,0.5546,-0.6972,-8.3323,1.6939,5,4,3,2,done
356,1097,انہیں,Urdu,PRON,96,no,-2.325,-0.376,-1.4689,0.3958,0.633,0.5756,2.007,0.564,1.6303,4,4,3,2,them
202,395,جاری,Urdu,ADJ,97,no,-3.9832,-0.0606,-1.7549,0.317,0.644,0.5622,3.3801,1.5836,2.0739,2,2,2,2,Continued
412,1367,سنگھ,Urdu,PROPN,98,no,0.2093,-4.2995,1.0256,0.5162,0.496,0.6922,1.7732,-3.8322,-1.0862,5,4,3,2,Singh
185,347,کرنا,Urdu,VERB,99,no,3.3386,-4.7595,-2.3967,0.665,0.48,0.5322,-0.8715,-5.5109,2.3354,5,4,3,2,to do
51,90,عمل,Urdu,NOUN,101,no,-1.2272,-2.8404,1.5715,0.448,0.547,0.7178,2.3666,-2.0327,-1.561,4,4,3,2,the process
201,393,تاہم,Urdu,CCONJ,103,no,-3.6916,-0.8004,0.0141,0.3308,0.6182,0.6449,3.5597,0.7963,0.1464,4,4,3,2,However
124,240,عہدیداروں,Urdu,NOUN,104,no,-0.6409,-4.3275,0.8906,0.4758,0.495,0.6859,2.5567,-3.4901,-0.9014,5,4,3,2,Officials
438,1513,وقت,Urdu,NOUN,105,no,-0.7365,-3.9032,1.171,0.4713,0.5099,0.699,2.4008,-3.1382,-1.2093,5,4,3,2,Time
144,276,آر,Urdu,PROPN,106,no,1.5833,-1.8934,1.2553,0.5815,0.58,0.703,-0.4219,-2.1732,-1.1724,5,4,3,2,R
196,371,ہندوستان,Urdu,PROPN,107,no,-1.7504,-2.3351,-1.3246,0.4231,0.5646,0.5824,2.4579,-1.3533,1.505,4,4,3,2,India
282,717,ضلع,Urdu,NOUN,108,no,1.5351,0.6424,0.6318,0.5793,0.6686,0.6738,-1.5963,-0.0286,-0.6168,5,4,3,2,District
55,97,طرح,Urdu,NOUN,109,no,-1.6291,-4.1761,1.7592,0.4289,0.5003,0.7265,3.2938,-3.2251,-2.3011,5,4,3,2,like
373,1150,جے,Urdu,PROPN,110,no,4.9774,4.8962,-0.8943,0.7429,0.8171,0.6025,-6.5582,2.1153,0.6046,1,1,1,1,J
247,590,دوران,Urdu,ADP,111,no,5.8647,3.5668,-0.6648,0.7851,0.7707,0.6132,-6.7275,0.7242,0.4243,1,1,1,1,During
149,285,ڈی,Urdu,PROPN,112,no,0.8858,-2.1034,1.57,0.5484,0.5727,0.7177,0.3083,-2.0241,-1.3997,5,4,3,2,D
75,132,ارکان,Urdu,NOUN,113,no,0.7687,-4.2367,0.0077,0.5428,0.4982,0.6446,1.1286,-4.1629,-0.0817,5,4,3,2,Members
397,1284,تلگودیشم,Urdu,PROPN,114,no,-0.2246,-1.0236,0.6127,0.4956,0.6104,0.6729,0.6977,-0.7003,-0.4536,5,4,3,2,Telugu Desam
138,266,دو,Urdu,NUM,115,no,5.5873,1.9721,1.2023,0.7719,0.715,0.7005,-5.8227,-0.7182,-1.6781,1,1,1,1,give
154,296,پاکستان,Urdu,PROPN,116,no,-0.1989,-2.0168,-0.4374,0.4968,0.5757,0.6238,1.0126,-1.6711,0.5559,5,4,3,2,Pakistan
189,363,طور,Urdu,NOUN,117,no,-1.986,-3.0457,1.4397,0.4119,0.5398,0.7116,3.1995,-1.7834,-1.2982,4,4,3,2,as
101,190,اسمبلی,Urdu,NOUN,118,no,-2.2356,-1.2356,-0.8845,0.4,0.603,0.6029,2.4201,-0.1861,1.1126,4,4,3,2,Assembly
44,78,علاوہ,Urdu,ADP,119,no,5.109,3.8879,-0.0994,0.7491,0.7819,0.6396,-6.3119,1.233,-0.1305,1,1,1,1,except
219,465,کام,Urdu,NOUN,120,no,-0.5628,-3.0512,1.3254,0.4795,0.5396,0.7063,1.8648,-2.4513,-1.2777,4,4,3,2,the work
179,338,صرف,Urdu,PART,121,no,5.6923,1.541,1.9644,0.7769,0.7,0.7361,-5.6498,-1.0219,-2.215,1,1,1,1,Only
305,806,ہوئی,Urdu,VERB,122,no,2.9232,-4.4664,-1.7384,0.6452,0.4902,0.563,-0.695,-5.2028,1.5908,5,4,3,2,happened
327,900,کسی,Urdu,PRON,123,no,1.7517,-0.2384,-0.7075,0.5896,0.6378,0.6112,-1.5776,-0.9512,0.6899,5,4,3,2,someone
401,1303,ریاست,Urdu,NOUN,125,no,-1.5144,-2.6454,-0.0607,0.4343,0.5538,0.6414,2.4696,-1.7029,0.2011,4,4,3,2,State
70,127,پیش,Urdu,ADV,126,no,-5.621,0.3159,0.2547,0.2391,0.6572,0.6562,4.7667,2.5032,-0.0824,2,2,2,2,present
86,149,سال,Urdu,NOUN,127,no,0.0099,-4.5232,2.4649,0.5068,0.4882,0.7595,2.1073,-3.9751,-2.5851,5,4,3,2,The year
173,330,یہاں,Urdu,PRON,128,no,-4.1258,-0.9977,-0.8578,0.3102,0.6113,0.6042,3.9722,0.7625,1.0636,4,4,3,2,Here
146,278,پارٹی,Urdu,PROPN,129,no,0.7557,-3.5303,-0.9904,0.5422,0.5229,0.598,0.759,-3.5259,0.9801,5,4,3,2,Party
436,1495,پارٹی,Urdu,PROPN,129,no,-0.493,-2.9328,-0.0765,0.4829,0.5437,0.6407,1.6707,-2.3835,0.1576,5,4,3,2,Party
103,195,مسائل,Urdu,NOUN,130,no,0.4183,-3.4675,0.9295,0.5262,0.5251,0.6877,1.2344,-3.1693,-0.9067,5,4,3,2,problems
284,734,انھوں,Urdu,PRON,132,no,-6.6357,2.0985,-2.2411,0.1909,0.7194,0.5395,4.778,4.5152,2.5552,2,2,2,2,They
123,232,گے,Urdu,AUX,133,no,-8.425,3.8262,-2.5701,0.1058,0.7797,0.5241,5.7043,6.7782,2.8591,2,2,2,2,will
191,365,ہوا,Urdu,VERB,134,no,3.011,-4.3778,-1.5908,0.6494,0.4933,0.5699,-0.7327,-5.0361,1.5402,5,4,3,2,the wind
377,1164,احتجاج,Urdu,NOUN,135,no,-1.5113,-2.2037,-0.2064,0.4345,0.5692,0.6346,2.2345,-1.3424,0.3268,4,4,3,2,protest
114,216,این,Urdu,PROPN,136,no,0.1791,1.0107,0.3124,0.5148,0.6814,0.6589,-0.6865,0.7902,-0.2075,5,4,3,2,N
476,1853,کم,Urdu,ADJ,137,no,2.103,-1.4255,2.6357,0.6062,0.5964,0.7675,-1.0976,-2.0628,-2.7384,5,4,3,2,less
272,669,مقام,Urdu,NOUN,138,no,-1.0504,-1.4916,-0.4405,0.4564,0.5941,0.6237,1.4397,-0.9626,0.4852,4,4,3,2,location
121,231,کریں,Urdu,VERB,139,no,3.1652,-3.9783,-0.5201,0.6567,0.5072,0.62,-0.8685,-4.561,0.5869,5,4,3,2,do it
322,875,سکتا,Urdu,AUX,140,no,-7.9779,2.5886,-1.9711,0.1271,0.7365,0.5521,5.7549,5.4737,2.3154,2,2,2,2,can
98,183,قائدین,Urdu,NOUN,141,no,-0.378,-4.5192,0.6774,0.4883,0.4883,0.676,2.3953,-3.7824,-0.6368,5,4,3,2,Leaders
268,660,وجہ,Urdu,ADP,142,no,4.8919,2.804,-0.2375,0.7388,0.7441,0.6332,-5.4499,0.5752,0.1523,1,1,1,1,Reason
119,226,ہوگا,Urdu,VERB,143,no,2.6802,-3.0244,-1.5828,0.6337,0.5405,0.5703,-1.1194,-3.7521,1.5288,5,4,3,2,Will be
252,611,موقع,Urdu,NOUN,144,no,-1.1819,-2.0985,-1.2123,0.4501,0.5729,0.5876,1.7714,-1.4145,1.3512,5,4,3,2,Opportunity
216,451,گا,Urdu,AUX,145,no,-8.3103,2.559,-1.4028,0.1113,0.7355,0.5787,6.1271,5.6367,1.7795,2,2,2,2,will
286,739,علاقہ,Urdu,NOUN,146,no,-2.2277,-2.4225,0.1126,0.4004,0.5616,0.6496,2.9825,-1.2815,-0.0248,4,4,3,2,area
250,597,چاہیے,Urdu,AUX,147,no,-7.5775,2.2421,-2.2542,0.1461,0.7244,0.5389,5.616,5.0951,2.6469,2,2,2,2,Should
261,643,یا,Urdu,CCONJ,148,no,-4.5556,1.615,-1.0457,0.2897,0.7025,0.5954,3.1832,3.3074,1.3795,2,2,2,2,or
152,291,ایم,Urdu,PROPN,149,no,1.84,-0.4877,0.6145,0.5938,0.6291,0.673,-1.4386,-1.2013,-0.6336,5,4,3,2,M
242,555,کئی,Urdu,DET,150,no,4.0025,5.1781,-2.3435,0.6965,0.827,0.5347,-6.0573,2.7437,2.2105,1,1,1,1,Many
126,243,لوک,Urdu,PROPN,151,no,8.1684,2.3264,4.0903,0.8946,0.7274,0.8355,-7.9521,-1.3771,-4.5909,1,1,1,1,folk
276,685,والی,Urdu,ADP,152,no,-0.532,1.3765,0.5828,0.481,0.6942,0.6715,-0.1851,1.455,-0.4122,5,4,3,2,Wally
78,135,کمیٹی,Urdu,NOUN,153,no,1.1883,-2.8931,1.5913,0.5628,0.5451,0.7187,0.2757,-3.0469,-1.5853,5,4,3,2,Committee
66,121,جانے,Urdu,AUX,154,no,-8.3385,4.8211,-4.3284,0.1099,0.8145,0.4419,5.114,7.5583,4.5033,2,2,2,2,to go
344,1011,تحت,Urdu,ADP,155,no,0.1971,2.1584,-0.0584,0.5157,0.7215,0.6416,-1.1394,1.9729,0.3192,5,4,3,2,Under
280,714,قبل,Urdu,ADP,156,no,4.765,4.0744,-0.926,0.7328,0.7884,0.601,-6.0617,1.5948,0.7189,1,1,1,1,before
97,180,ہیں,Urdu,VERB,157,no,2.4498,-3.234,-1.2476,0.6227,0.5332,0.586,-0.7389,-3.7469,1.2495,5,4,3,2,are
133,253,ہیں,Urdu,VERB,157,no,-0.8655,-0.4979,0.3701,0.4651,0.6288,0.6616,0.8454,-0.1443,-0.2368,4,4,3,2,are
315,850,اسے,Urdu,PRON,158,no,-4.6147,0.7101,-2.3292,0.2869,0.6709,0.5354,3.4654,2.381,2.5701,2,2,2,2,It
309,826,ٹیم,Urdu,NOUN,159,no,-0.0007,-2.0012,0.7517,0.5063,0.5763,0.6794,0.855,-1.7985,-0.7078,4,4,3,2,The team
162,307,اگر,Urdu,SCONJ,160,no,-6.8951,1.8886,-2.3017,0.1786,0.7121,0.5367,5.1849,4.4659,2.5938,2,2,2,2,If
99,185,رکن,Urdu,NOUN,161,no,2.2965,-0.0834,-0.7365,0.6154,0.6432,0.6099,-2.167,-1.0959,0.7229,5,4,3,2,member
116,220,مئی,Urdu,PROPN,162,no,-2.8204,0.0678,-0.4827,0.3722,0.6485,0.6217,2.3533,1.1865,0.6933,2,2,2,2,May
382,1179,مطابق,Urdu,ADP,163,no,5.7523,3.1947,-0.0761,0.7797,0.7577,0.6407,-6.4658,0.4513,-0.1657,1,1,1,1,in accordance
278,692,موجود,Urdu,ADJ,164,no,3.7786,0.8111,-2.0043,0.6859,0.6745,0.5506,-3.8088,-0.7817,1.9971,1,1,1,1,Available
17,25,منعقد,Urdu,ADJ,165,no,-4.435,2.4343,-2.4429,0.2955,0.7311,0.5301,2.6341,3.9147,2.715,2,2,2,2,Held
251,607,کوشش,Urdu,NOUN,166,no,-3.7228,0.1786,-1.5658,0.3293,0.6524,0.5711,3.0009,1.6222,1.8233,2,2,2,2,the effort
311,832,اے,Urdu,PROPN,167,no,0.2887,-0.9197,1.1226,0.52,0.614,0.6968,0.1757,-0.9052,-1.0412,5,4,3,2,Oh
50,89,ء,Urdu,NOUN,168,no,-2.3162,-0.8478,-0.6079,0.3962,0.6165,0.6159,2.3209,0.1504,0.7561,4,4,3,2,A
161,306,احمد,Urdu,PROPN,169,no,1.6978,-0.2953,3.0073,0.587,0.6358,0.7849,-1.2295,-0.9115,-3.1009,5,4,3,2,Ahmad
463,1700,ڈاکٹر,Urdu,NOUN,170,no,0.0509,4.6406,-2.4367,0.5087,0.8082,0.5304,-2.3996,3.9459,2.5538,1,1,1,1,Dr
362,1116,جب,Urdu,PRON,171,no,-3.5334,-0.6214,0.4239,0.3383,0.6245,0.6641,3.3246,0.9069,-0.1987,4,4,3,2,when
334,933,آپ,Urdu,PRON,172,no,-2.0472,-1.3823,1.2295,0.409,0.5979,0.7018,2.4434,-0.3682,-1.0751,4,4,3,2,you
363,1118,گی,Urdu,AUX,173,no,-4.1889,2.1881,-1.447,0.3072,0.7226,0.5766,2.5274,3.6068,1.7631,2,2,2,2,will
226,495,ہوئے,Urdu,VERB,174,no,3.3747,-2.4692,0.187,0.6667,0.5599,0.653,-1.7183,-3.325,-0.1584,5,4,3,2,happened
176,335,ہوئے,Urdu,VERB,174,no,0.9499,4.0431,-0.92,0.5514,0.7873,0.6013,-2.7841,3.1641,1.021,1,1,1,1,happened
307,816,ذریعہ,Urdu,ADP,175,no,5.9521,1.9773,0.7768,0.7892,0.7152,0.6806,-5.9372,-0.5622,-1.0516,1,1,1,1,Source
15,23,اپریل,Urdu,PROPN,176,no,-3.2933,-1.8379,0.5371,0.3498,0.582,0.6694,3.8972,-0.093,-0.2181,4,4,3,2,April
312,847,تین,Urdu,NUM,178,no,-0.3027,-0.9815,2.9279,0.4919,0.6119,0.7812,0.8025,-0.7094,-2.9123,4,4,3,2,Three
372,1149,استعمال,Urdu,NOUN,179,no,-5.1012,-1.2403,1.4411,0.2638,0.6028,0.7117,5.1991,0.9949,-1.375,4,4,3,2,Usage
415,1388,مطالبہ,Urdu,NOUN,180,no,-3.3683,-0.4383,0.7764,0.3462,0.6308,0.6806,3.1688,1.0545,-0.5213,4,4,3,2,demand
324,885,سابق,Urdu,ADJ,181,no,6.5551,3.1664,0.7212,0.8179,0.7567,0.678,-7.2421,-0.035,-1.1753,1,1,1,1,Former
122,2280,ہلاک,Urdu,ADJ,182,no,-8.6616,2.7509,-1.927,0.0946,0.7422,0.5542,6.382,5.9336,2.2396,2,2,2,2,killed
479,1925,دیگر,Urdu,ADJ,183,no,-2.8614,0.7993,0.9718,0.3703,0.6741,0.6897,2.1873,1.962,-0.7319,4,4,3,2,Other
221,473,زیادہ,Urdu,ADJ,185,no,4.9427,-0.9772,4.2614,0.7412,0.612,0.8435,-3.6923,-2.7847,-4.509,1,1,1,1,more
25,45,فیصلہ,Urdu,NOUN,186,no,-0.1226,-2.2256,0.6588,0.5005,0.5684,0.6751,1.1169,-1.8144,-0.5023,5,4,3,2,Decision
355,3144,امریکہ,Urdu,PROPN,187,no,-1.5605,-1.3078,-1.0677,0.4321,0.6005,0.5944,1.8634,-0.5267,1.2647,4,4,3,2,United States
