,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
15,24,चार,Hindi,NUM,189,no,6.8901,3.2205,-1.0272,0.7607,0.7002,0.3513,-7.3424,0.4202,-1.7396,1,1,1,1
16,26,हैं,Hindi,VERB,277,no,2.45,-3.0391,0.3881,0.5515,0.4652,0.4367,-1.2094,-3.7658,0.2502,5,4,3,2
17,27,और,Hindi,DET,365,no,2.9098,-8.6823,4.3823,0.5731,0.2534,0.6777,0.06,-9.4019,3.312,5,4,3,2
18,28,मुख्य,Hindi,ADJ,186,no,8.8176,4.8849,-1.471,0.8515,0.7627,0.3245,-9.6239,1.2836,-2.5238,1,1,1,1
19,2078,दौरान,Hindi,ADV,369,no,-5.5738,0.3221,-1.5148,0.1734,0.5914,0.3219,5.2476,2.3887,-0.9493,3,2,2,2
20,31,जाने,Hindi,VERB,147,no,0.4171,-3.2559,1.653,0.4557,0.4571,0.513,0.5881,-3.2098,1.7578,5,4,3,2
21,32,के,Hindi,ADP,1,no,7.2551,-12.4192,9.5743,0.7779,0.1131,0.9909,-3.094,-14.7636,8.2739,4,3,3,2
22,33,लिए,Hindi,ADP,16,no,3.0922,-2.9905,0.7652,0.5817,0.4671,0.4594,-1.7326,-3.7517,0.4662,5,4,3,2
23,2082,सरकारी,Hindi,ADJ,344,no,5.6734,7.445,4.3232,0.7034,0.8588,0.6741,-8.4802,4.4833,3.4568,1,1,1,1
24,35,हैं,Hindi,VERB,277,no,1.4697,-1.0329,-0.926,0.5053,0.5406,0.3574,-0.9537,-1.4822,-1.2193,5,4,3,2
25,36,पूरी,Hindi,ADJ,196,no,-6.0481,2.5346,0.6868,0.151,0.6745,0.4547,4.5545,4.6153,1.147,3,2,2,2
26,38,बेहद,Hindi,ADV,366,no,11.9685,3.4804,-6.1389,1.0,0.71,0.0429,-11.7077,-1.1787,-7.7479,1,1,1,1
27,39,खूबसूरत,Hindi,ADJ,102,no,3.9929,-0.8223,-4.3218,0.6242,0.5485,0.1525,-2.7329,-2.1197,-4.7028,1,1,1,1
28,40,यहाँ,Hindi,PRON,25,no,0.6485,-3.0822,1.0744,0.4666,0.4636,0.4781,0.336,-3.2183,1.2257,5,4,3,2
29,42,वाला,Hindi,ADP,385,no,-0.3593,4.4233,-0.0694,0.4191,0.7454,0.4091,-1.3365,4.0506,-0.1844,3,2,2,2
30,43,तीन,Hindi,NUM,157,no,4.3152,1.3648,-1.1538,0.6394,0.6306,0.3437,-4.2706,-0.2862,-1.4124,1,1,1,1
31,44,दिन,Hindi,NOUN,92,no,-0.1606,-4.507,-1.7796,0.4285,0.4101,0.3059,2.0458,-3.9583,-1.532,5,4,3,2
32,45,का,Hindi,ADP,8,no,5.7554,-6.6318,4.9788,0.7072,0.3304,0.7136,-3.3021,-8.4529,4.4844,5,4,3,2
33,47,पूरे,Hindi,ADJ,152,no,5.0768,-0.4535,-4.0695,0.6752,0.5623,0.1678,-3.8611,-2.182,-4.4895,1,1,1,1
34,2096,आलू,Hindi,NOUN,411,no,-4.7315,1.3119,-1.4837,0.2131,0.6286,0.3238,4.1343,2.8795,-0.8168,3,2,2,2
35,48,देश,Hindi,NOUN,77,no,-0.4115,-4.2192,-1.9407,0.4166,0.4209,0.2962,2.2821,-3.5829,-1.6431,5,4,3,2
36,50,को,Hindi,ADP,5,no,5.9792,-6.0755,4.8863,0.7178,0.3513,0.7081,-3.7662,-8.0199,4.3025,5,4,3,2
37,49,लोगों,Hindi,NOUN,55,no,-1.0873,-3.7753,-0.3645,0.3848,0.4376,0.3913,2.3611,-3.1313,-0.0465,5,4,3,2
38,4148,सेना,Hindi,NOUN,237,no,-3.7813,0.6534,-1.7602,0.2578,0.6039,0.3071,3.4778,2.0043,-1.1308,3,2,2,2
39,54,महल,Hindi,NOUN,392,no,-2.3864,-0.5515,-2.0607,0.3236,0.5586,0.289,2.6055,0.3086,-1.6868,5,4,3,2
40,55,सामने,Hindi,ADP,481,no,5.284,5.1261,1.7848,0.685,0.7717,0.521,-6.9756,2.6063,0.7655,1,1,1,1
41,58,स्थित,Hindi,ADJ,83,no,4.5992,0.5667,0.3561,0.6527,0.6006,0.4348,-4.4246,-1.1395,-0.1252,1,1,1,1
42,2113,मई,Hindi,PROPN,439,no,-5.7448,0.5028,-0.9498,0.1653,0.5982,0.356,5.1636,2.4082,-0.3856,3,2,2,2
43,66,भी,Hindi,PART,14,no,3.9481,-4.6623,3.6542,0.6221,0.4043,0.6337,-2.3348,-5.9807,3.2686,5,4,3,2
44,67,कहा,Hindi,VERB,15,no,4.4149,-12.9019,9.5988,0.6441,0.095,0.9924,-0.2946,-14.0743,8.6161,4,3,3,2
45,68,जाता,Hindi,AUX,69,no,-7.9171,2.1883,1.1201,0.0629,0.6615,0.4808,6.2355,4.8582,1.8681,2,2,2,2
46,69,यह,Hindi,PRON,32,no,-0.6148,-3.0711,2.0229,0.407,0.464,0.5353,1.3663,-2.7163,2.1662,5,4,3,2
47,72,कला,Hindi,NOUN,315,no,-4.6518,3.6962,1.7272,0.2168,0.7181,0.5175,2.6316,4.9543,2.2787,3,2,2,2
48,75,भारत,Hindi,PROPN,36,no,-0.6235,-4.8817,1.2323,0.4066,0.3961,0.4876,2.257,-4.2994,1.5125,5,4,3,2
49,77,राष्ट्रीय,Hindi,ADJ,447,no,10.1259,3.2118,-0.857,0.9132,0.6999,0.3616,-10.0826,-0.2326,-2.4455,1,1,1,1
50,79,रूप,Hindi,ADP,193,no,-0.3575,-1.5172,-2.0597,0.4192,0.5224,0.289,1.1705,-1.2955,-1.8663,5,4,3,2
51,86,किया,Hindi,VERB,21,no,5.4552,-14.4882,9.2957,0.6931,0.0355,0.9741,-0.5341,-15.7734,8.1669,4,3,3,2
52,88,क्षेत्र,Hindi,NOUN,100,no,-0.4273,-3.7806,-1.9207,0.4159,0.4374,0.2974,2.0375,-3.2133,-1.5709,5,4,3,2
53,90,इस,Hindi,PRON,294,no,5.7349,-0.66,3.0317,0.7063,0.5546,0.5962,-5.3242,-2.8558,2.3682,1,1,1,1
54,4186,भूकंप,Hindi,NOUN,274,no,-2.1108,1.8333,-1.1721,0.3366,0.6481,0.3426,1.514,2.4918,-0.5524,3,2,2,2
55,94,पास,Hindi,ADP,108,no,6.0654,3.1004,0.8224,0.7218,0.6957,0.4629,-6.7164,0.5798,0.0258,1,1,1,1
56,4191,मारे,Hindi,VERB,176,no,5.3359,-0.0792,-2.9917,0.6875,0.5764,0.2328,-4.3473,-1.5646,-3.4528,1,1,1,1
57,97,और,Hindi,DET,365,no,3.6025,3.5274,-0.1726,0.6058,0.7117,0.4029,-4.6579,1.8457,-0.6235,1,1,1,1
58,101,पर,Hindi,ADP,11,no,3.4922,-3.2286,2.5627,0.6006,0.4581,0.5679,-2.3209,-4.3893,2.1691,5,4,3,2
59,102,संग्रहालय,Hindi,NOUN,281,no,0.3527,-1.1934,0.033,0.4526,0.5345,0.4153,0.1575,-1.1421,0.2309,5,4,3,2
60,114,भारतीय,Hindi,PROPN,350,no,7.0329,1.9822,-0.4741,0.7674,0.6537,0.3847,-6.9385,-0.6204,-1.2575,1,1,1,1
61,120,सोमवार,Hindi,PROPN,230,no,-4.0411,-0.4136,-0.2502,0.2456,0.5638,0.3982,3.8877,1.1104,0.2596,3,2,2,2
62,121,अलावा,Hindi,ADP,203,no,-0.2802,2.6653,0.8626,0.4228,0.6794,0.4653,-0.9152,2.4986,0.7045,3,2,2,2
63,2169,अगले,Hindi,ADJ,269,no,5.1833,3.6924,-0.0986,0.6803,0.7179,0.4073,-6.143,1.2574,-0.6199,1,1,1,1
64,122,सप्ताह,Hindi,NOUN,395,no,-0.1157,-2.5455,-5.018,0.4306,0.4838,0.1105,1.6425,-2.0705,-4.9322,5,4,3,2
65,125,बजे,Hindi,NOUN,225,no,0.8605,-2.2405,-2.3365,0.4766,0.4952,0.2723,0.318,-2.2364,-2.1269,5,4,3,2
66,126,रात,Hindi,NOUN,290,no,-2.4144,-2.1865,-2.4908,0.3222,0.4973,0.263,3.3565,-1.0547,-2.094,5,4,3,2
67,128,तक,Hindi,ADP,31,no,5.1566,0.1624,1.22,0.679,0.5854,0.4869,-4.8789,-1.6517,0.6255,1,1,1,1
68,4227,चीन,Hindi,PROPN,318,no,-3.052,0.3589,0.2847,0.2922,0.5928,0.4304,2.5324,1.4333,0.8067,3,2,2,2
69,132,जो,Hindi,DET,326,no,0.1346,1.7998,0.0286,0.4424,0.6469,0.415,-0.9816,1.5029,0.0323,3,2,2,2
70,141,अपनी,Hindi,PRON,63,no,6.6427,1.8674,0.1233,0.749,0.6494,0.4207,-6.7081,-0.6153,-0.8334,1,1,1,1
71,142,तरह,Hindi,NOUN,107,no,-1.7505,-3.6478,-2.2248,0.3535,0.4424,0.2791,3.2266,-2.5587,-1.8239,5,4,3,2
72,143,ही,Hindi,PART,20,no,5.9011,-2.9496,0.2859,0.7141,0.4686,0.4305,-4.248,-4.8412,-0.2361,5,4,3,2
73,2196,शुरू,Hindi,NOUN,168,no,-3.2344,-0.2909,-0.7564,0.2836,0.5684,0.3676,3.1164,0.7832,-0.3261,3,2,2,2
74,2197,हुई,Hindi,VERB,57,no,3.0416,-4.9097,2.9147,0.5793,0.395,0.5891,-1.3106,-5.7379,2.6316,5,4,3,2
75,152,हुआ,Hindi,AUX,282,no,5.7259,6.9259,2.7323,0.7058,0.8393,0.5781,-8.1309,4.0265,2.008,1,1,1,1
76,160,गए,Hindi,AUX,30,no,-0.7215,1.8532,-1.8944,0.402,0.6489,0.299,0.0798,1.8609,-1.8473,5,4,3,2
77,4261,पासवान,Hindi,PROPN,452,no,-4.1434,0.4897,0.3314,0.2408,0.5977,0.4333,3.5437,1.9985,0.7642,3,2,2,2
78,165,व,Hindi,CCONJ,58,no,-0.2578,1.305,-0.7685,0.4239,0.6283,0.3669,-0.1694,1.2403,-0.922,3,2,2,2
79,168,देखा,Hindi,VERB,355,no,2.7432,-2.758,-0.0284,0.5653,0.4758,0.4116,-1.3136,-3.0861,-0.4175,5,4,3,2
80,170,प्रदेश,Hindi,PROPN,153,no,1.9307,-2.2099,-2.7543,0.527,0.4964,0.2471,-0.4759,-2.4758,-2.8015,5,4,3,2
81,2219,अंतिम,Hindi,ADJ,292,no,6.1505,4.4504,1.0073,0.7258,0.7464,0.474,-7.4268,1.6075,0.1745,1,1,1,1
82,176,बंद,Hindi,ADJ,273,no,-8.3695,4.5997,2.0901,0.0416,0.752,0.5394,5.6646,7.2046,2.9337,2,2,2,2
83,179,इससे,Hindi,PRON,197,no,-5.752,-0.2509,-1.4331,0.165,0.5699,0.3268,5.3983,1.8191,-0.9189,3,2,2,2
84,180,लगा,Hindi,VERB,243,no,1.4896,-3.509,-0.7582,0.5062,0.4476,0.3675,0.1108,-3.7044,-0.9653,5,4,3,2
85,181,जहाँ,Hindi,PRON,303,no,-3.3971,0.7968,-0.5439,0.2759,0.6092,0.3805,2.6906,1.8651,-0.0871,3,2,2,2
86,188,रखा,Hindi,VERB,313,no,3.0383,-4.1815,0.3404,0.5792,0.4224,0.4338,-1.1011,-4.61,-0.0198,5,4,3,2
87,189,गया,Hindi,AUX,22,no,-3.5486,0.0243,1.0971,0.2688,0.5802,0.4795,2.9012,1.1854,1.5027,3,2,2,2
88,4288,राज,Hindi,PROPN,358,no,-2.6376,0.5607,-1.1712,0.3117,0.6004,0.3426,2.268,1.4832,-0.9574,3,2,2,2
89,2244,महिलाओं,Hindi,NOUN,473,no,-1.2864,-0.0508,-1.1176,0.3754,0.5774,0.3459,1.3595,0.4641,-0.758,3,2,2,2
90,199,बीच,Hindi,ADP,86,no,4.9533,2.3686,2.1279,0.6694,0.6682,0.5416,-5.5959,0.3252,1.4575,1,1,1,1
91,200,आप,Hindi,PRON,91,no,-2.0646,1.8595,1.1762,0.3387,0.6491,0.4842,0.9077,2.2663,1.4138,3,2,2,2
92,205,देखने,Hindi,VERB,240,no,0.2517,-0.7465,-0.424,0.4479,0.5513,0.3877,0.1909,-0.5869,-0.2046,3,2,2,2
93,4303,लाभ,Hindi,NOUN,478,no,4.2133,0.0183,-2.5489,0.6346,0.58,0.2595,-3.3253,-1.317,-2.77,1,1,1,1
94,208,सकते,Hindi,AUX,84,no,-4.7784,2.6979,1.0609,0.2108,0.6806,0.4773,3.0614,4.0546,1.5226,3,2,2,2
95,209,मंगलवार,Hindi,PROPN,261,no,-4.8558,1.7158,1.737,0.2072,0.6437,0.5181,3.4652,3.1557,2.2085,3,2,2,2
96,210,हर,Hindi,DET,201,no,5.3385,4.0006,1.9228,0.6876,0.7295,0.5293,-6.574,1.5565,1.2556,1,1,1,1
97,211,सुबह,Hindi,NOUN,216,no,-2.3548,-1.7409,-0.4124,0.3251,0.514,0.3884,2.8883,-0.5639,0.0252,3,2,2,2
98,215,शाम,Hindi,NOUN,380,no,-0.579,0.1482,-0.7678,0.4087,0.5849,0.367,0.4682,0.4255,-0.6756,3,2,2,2
99,218,खूबसूरती,Hindi,NOUN,351,no,-1.5047,-1.3984,-2.4447,0.3651,0.5268,0.2658,2.2311,-0.6616,-1.9319,5,4,3,2
100,4314,योजना,Hindi,NOUN,423,no,-3.1019,-2.6077,-1.3401,0.2898,0.4814,0.3324,3.9505,-1.265,-0.9127,5,4,3,2
101,224,नाम,Hindi,NOUN,111,no,-1.7339,-2.5366,-1.4547,0.3543,0.4841,0.3255,2.6785,-1.6858,-1.1048,5,4,3,2
102,228,शहर,Hindi,NOUN,98,no,0.3776,-4.1387,-1.7403,0.4538,0.424,0.3083,1.4117,-3.816,-1.5606,5,4,3,2
103,243,हुए,Hindi,VERB,151,no,4.9721,2.7393,-0.6758,0.6703,0.6822,0.3725,-5.5702,0.5442,-1.1702,1,1,1,1
104,248,काम,Hindi,NOUN,154,no,-3.9564,-1.2613,0.1689,0.2496,0.532,0.4235,3.9534,0.1925,0.6545,3,2,2,2
105,257,अलग,Hindi,ADJ,331,no,-0.6287,0.636,-0.2379,0.4064,0.6032,0.3989,0.2342,0.8056,-0.2196,3,2,2,2
106,2306,कराने,Hindi,VERB,477,no,-1.113,-0.922,-0.9635,0.3836,0.5447,0.3552,1.4029,-0.395,-0.7165,3,2,2,2
107,4355,शिकायत,Hindi,NOUN,427,no,-3.714,-1.79,-1.3444,0.261,0.5121,0.3322,4.4145,0.0909,-0.8776,3,2,2,2
108,258,होती,Hindi,VERB,262,no,0.2892,-1.7546,0.1509,0.4496,0.5135,0.4224,0.3729,-1.7002,0.0475,5,4,3,2
109,271,दिल्ली,Hindi,PROPN,73,no,-0.6535,-2.4023,0.7092,0.4052,0.4892,0.4561,1.3243,-2.0651,0.9463,5,4,3,2
110,274,मुंबई,Hindi,PROPN,293,no,-3.3991,0.047,-0.6091,0.2758,0.5811,0.3765,3.094,1.2116,-0.1293,3,2,2,2
111,275,भोपाल,Hindi,PROPN,493,no,-0.5636,0.3379,-1.3634,0.4095,0.592,0.331,0.5379,0.6692,-1.1079,3,2,2,2
112,277,विमान,Hindi,NOUN,492,no,-1.8668,0.4181,-4.5218,0.348,0.595,0.1405,2.0512,1.0859,-4.1537,5,4,3,2
113,2329,दबाव,Hindi,NOUN,479,no,-2.2042,-0.7884,-2.3176,0.3322,0.5497,0.2735,2.5226,0.1932,-1.9762,5,4,3,2
114,285,वाली,Hindi,ADP,155,no,-0.4591,2.0653,0.2435,0.4144,0.6569,0.428,-0.5145,1.9061,0.0957,3,2,2,2
115,287,होकर,Hindi,VERB,430,no,-0.3426,1.6484,0.3153,0.4199,0.6412,0.4323,-0.446,1.5764,0.3311,3,2,2,2
116,289,तथा,Hindi,CCONJ,139,no,6.7512,5.0431,1.9618,0.7541,0.7686,0.5316,-8.2433,2.1655,1.0664,1,1,1,1
117,294,साँची,Hindi,PROPN,258,no,-2.7866,0.0355,-0.9728,0.3047,0.5807,0.3546,2.5742,1.0354,-0.4696,3,2,2,2
118,297,बस,Hindi,NOUN,394,no,2.8943,3.1468,-0.8652,0.5724,0.6974,0.3611,-3.6825,2.0736,-0.9387,1,1,1,1
119,306,वर्ष,Hindi,NOUN,169,no,2.3763,-2.9833,-3.9863,0.548,0.4673,0.1728,-0.5343,-3.3038,-4.024,5,4,3,2
120,308,जा,Hindi,VERB,487,no,2.3635,-1.749,-0.5582,0.5474,0.5137,0.3796,-1.5013,-2.3818,-0.9062,5,4,3,2
121,314,हो,Hindi,VERB,27,no,5.4111,-14.3183,8.7616,0.691,0.0419,0.9418,-0.5234,-15.6337,7.6577,4,3,3,2
122,315,समय,Hindi,ADP,312,no,-1.8796,-4.3603,-0.7994,0.3474,0.4157,0.3651,3.417,-3.3308,-0.4641,5,4,3,2
123,317,लगता,Hindi,VERB,484,no,-0.5729,-0.8142,0.6349,0.409,0.5488,0.4516,0.6906,-0.4988,0.726,5,4,3,2
124,318,हम,Hindi,PRON,200,no,-2.5544,1.2846,-0.2865,0.3156,0.6275,0.396,1.6998,2.0563,-0.0473,3,2,2,2
125,331,नहीं,Hindi,PART,18,no,-1.8152,-2.5598,2.1797,0.3505,0.4832,0.5448,2.2338,-1.8223,2.423,5,4,3,2
126,2379,अन्य,Hindi,ADJ,204,no,7.6705,4.0338,1.2215,0.7975,0.7307,0.487,-8.6699,0.8937,0.1843,1,1,1,1
127,335,शताब्दी,Hindi,PROPN,482,no,-4.4596,2.2581,0.2115,0.2259,0.6641,0.426,3.1363,3.6237,0.671,3,2,2,2
128,338,द्वारा,Hindi,ADP,60,no,4.9371,1.9692,0.762,0.6687,0.6532,0.4592,-5.3274,-0.16,0.017,1,1,1,1
129,340,गई,Hindi,AUX,34,no,-7.7099,4.0676,2.5555,0.0727,0.732,0.5674,5.1329,6.3346,3.2144,2,2,2,2
130,341,ये,Hindi,DET,364,no,6.0009,4.8397,1.1106,0.7188,0.761,0.4803,-7.3071,2.1635,0.4045,1,1,1,1
131,345,करती,Hindi,VERB,480,no,2.6941,-1.0844,-0.8509,0.563,0.5386,0.3619,-1.9399,-1.733,-1.2514,5,4,3,2
132,351,उनके,Hindi,PRON,76,no,-0.1322,-2.6419,-1.5754,0.4298,0.4802,0.3182,1.1875,-2.3675,-1.451,5,4,3,2
133,356,इसकी,Hindi,PRON,156,no,6.2527,3.7051,0.5015,0.7307,0.7184,0.4435,-7.1847,1.1049,-0.5308,1,1,1,1
134,2409,सूचना,Hindi,NOUN,426,no,1.4214,-0.9808,-2.8206,0.503,0.5425,0.2431,-0.5614,-1.3459,-2.9167,5,4,3,2
135,362,सिंह,Hindi,PROPN,37,no,-0.5277,-7.3792,-0.4668,0.4111,0.3023,0.3851,3.5139,-6.439,-1.0979,5,4,3,2
136,366,देखते,Hindi,VERB,441,no,1.5908,-0.0872,-1.3607,0.511,0.5761,0.3312,-1.2736,-0.5457,-1.5303,5,4,3,2
137,377,महल,Hindi,NOUN,392,no,1.5343,-1.1947,-1.497,0.5083,0.5345,0.323,-0.8139,-1.5652,-1.402,5,4,3,2
138,379,आने,Hindi,VERB,195,no,1.3433,-1.9825,0.3415,0.4993,0.5049,0.4339,-0.5746,-2.2958,0.3336,5,4,3,2
139,380,पहले,Hindi,ADV,184,no,-0.848,-0.1028,-0.7808,0.3961,0.5755,0.3662,0.9006,0.0885,-0.5463,3,2,2,2
140,383,साथ,Hindi,ADP,35,no,5.2847,0.8754,1.7325,0.685,0.6122,0.5178,-5.3521,-1.2027,0.958,1,1,1,1
141,385,बनी,Hindi,VERB,446,no,1.5221,0.5043,0.6957,0.5077,0.5983,0.4552,-1.7137,-0.1506,0.4746,1,1,1,1
142,4494,मंत्रालय,Hindi,PROPN,252,no,-0.0325,-3.0868,-3.6192,0.4345,0.4635,0.1949,1.7717,-2.4617,-3.3877,5,4,3,2
143,2446,एक्सप्रेस,Hindi,PROPN,234,no,-2.2125,0.6929,-1.4206,0.3318,0.6053,0.3276,2.0001,1.5775,-0.9487,3,2,2,2
144,410,बना,Hindi,VERB,301,no,2.527,-3.1131,-2.6842,0.5551,0.4625,0.2513,-0.759,-3.6129,-3.0046,5,4,3,2
145,415,बड़े,Hindi,ADJ,306,no,1.493,2.9753,-1.1456,0.5064,0.691,0.3442,-2.3846,2.0578,-1.3931,1,1,1,1
146,417,रूप,Hindi,ADP,193,no,5.6774,5.1047,2.6377,0.7036,0.7709,0.5724,-7.353,2.4993,1.7682,1,1,1,1
147,418,इसके,Hindi,PRON,43,no,-0.5153,-4.6564,-2.0858,0.4117,0.4045,0.2874,2.4311,-4.0281,-1.9087,5,4,3,2
148,2469,स्थानीय,Hindi,ADJ,489,no,5.142,6.353,3.8033,0.6783,0.8178,0.6427,-7.4907,3.6958,2.969,1,1,1,1
149,428,करते,Hindi,VERB,53,no,1.7953,-6.2389,1.2815,0.5206,0.3451,0.4906,0.5891,-6.3311,1.1031,5,4,3,2
150,429,समय,Hindi,ADP,312,no,4.6077,4.0827,1.8928,0.6531,0.7326,0.5275,-5.9648,2.0019,1.2962,1,1,1,1
151,432,बहुत,Hindi,ADV,409,no,7.5358,2.3002,-2.555,0.7911,0.6657,0.2591,-7.3984,-0.5133,-3.3584,1,1,1,1
152,434,है,Hindi,VERB,42,no,2.0766,-6.9704,3.1347,0.5339,0.3177,0.6024,0.4225,-7.1282,2.9858,5,4,3,2
153,436,बैठक,Hindi,NOUN,113,no,-2.6889,-2.0135,1.2576,0.3093,0.5037,0.4891,2.9338,-0.9874,1.6254,3,2,2,2
154,437,व्यवस्था,Hindi,NOUN,471,no,-1.8817,-1.4579,-1.2713,0.3473,0.5246,0.3366,2.4975,-0.5018,-0.9117,5,4,3,2
155,438,बनाया,Hindi,VERB,339,no,2.5225,-1.8872,0.7459,0.5549,0.5085,0.4583,-1.7156,-2.6232,0.4,5,4,3,2
156,439,कुछ,Hindi,PRON,187,no,6.0796,1.0577,0.3461,0.7225,0.619,0.4342,-5.9403,-1.2763,-0.2581,1,1,1,1
157,443,कारण,Hindi,ADP,110,no,2.6512,2.2145,-1.045,0.5609,0.6625,0.3502,-3.101,0.9511,-1.3889,1,1,1,1
158,4541,कृषि,Hindi,NOUN,259,no,-2.3789,2.5145,0.6019,0.3239,0.6737,0.4496,1.2415,3.3872,1.1908,3,2,2,2
159,453,इसी,Hindi,DET,192,no,5.0121,2.8744,0.2738,0.6722,0.6872,0.4298,-5.4555,0.9448,-0.3299,1,1,1,1
160,454,कई,Hindi,DET,67,no,5.2771,3.9669,1.7136,0.6847,0.7282,0.5167,-6.5342,1.4922,0.8839,1,1,1,1
161,456,अपने,Hindi,PRON,41,no,-0.0191,-1.2107,-0.8258,0.4351,0.5339,0.3635,0.4451,-1.0647,-0.8018,5,4,3,2
162,4555,टीम,Hindi,NOUN,455,no,-4.4033,-1.0346,-2.812,0.2285,0.5405,0.2436,4.7063,0.6688,-2.2139,3,2,2,2
163,2510,विशेष,Hindi,ADJ,302,no,9.0985,3.7608,-1.1572,0.8648,0.7205,0.3435,-9.568,0.2521,-2.4011,1,1,1,1
164,465,बनाने,Hindi,VERB,181,no,-0.7274,-2.8015,0.5908,0.4017,0.4742,0.4489,1.5829,-2.308,0.7895,5,4,3,2
165,468,भेजा,Hindi,VERB,410,no,-0.7621,-2.7623,-0.2757,0.4001,0.4756,0.3966,1.8159,-2.1117,-0.2123,5,4,3,2
166,474,पानी,Hindi,NOUN,353,no,0.8195,1.4246,-3.7278,0.4746,0.6328,0.1884,-0.4052,1.3533,-3.2952,5,4,3,2
167,2522,स्वीकार,Hindi,NOUN,433,no,-8.5235,3.0713,1.1704,0.0344,0.6946,0.4839,6.5296,5.7853,1.9548,2,2,2,2
168,476,अब,Hindi,PRON,80,no,-2.1825,-0.7912,-1.2103,0.3332,0.5496,0.3403,2.3032,0.0356,-0.9099,3,2,2,2
169,2528,बृहस्पतिवार,Hindi,PROPN,345,no,-8.3962,1.9092,2.4804,0.0404,0.651,0.5629,6.7005,4.6705,3.1682,2,2,2,2
170,481,जा,Hindi,VERB,487,no,-4.0103,1.0731,1.2682,0.247,0.6196,0.4898,2.9311,2.3549,1.633,3,2,2,2
171,482,सकता,Hindi,AUX,105,no,-7.8791,2.3567,0.9814,0.0647,0.6678,0.4725,6.1008,5.009,1.7084,2,2,2,2
172,485,रखने,Hindi,VERB,413,no,-2.1268,-0.8791,0.4281,0.3358,0.5463,0.4391,2.1284,0.0412,0.7583,3,2,2,2
173,2536,वहां,Hindi,PRON,136,no,-2.8075,0.923,1.7585,0.3037,0.614,0.5194,1.8537,1.7136,2.2211,3,2,2,2
174,491,रही,Hindi,AUX,65,no,-3.4979,0.9335,-0.7355,0.2712,0.6144,0.3689,2.7159,2.0421,-0.3821,3,2,2,2
175,493,नदी,Hindi,NOUN,467,no,-2.2903,0.2343,-0.7578,0.3281,0.5881,0.3676,2.0427,1.0462,-0.3597,3,2,2,2
176,495,किए,Hindi,VERB,112,no,1.9994,-5.785,0.3909,0.5302,0.3622,0.4369,0.3647,-5.8434,0.2707,5,4,3,2
177,496,कि,Hindi,SCONJ,9,no,1.5748,-4.9446,3.0058,0.5102,0.3937,0.5946,-0.0186,-5.3771,2.9561,5,4,3,2
178,2544,यहां,Hindi,PRON,133,no,-3.7415,-0.5387,0.9344,0.2597,0.5591,0.4696,3.3199,0.6606,1.3678,3,2,2,2
