,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
75,123,n't,English,PART,44,no,0.6114,-0.539,-3.9607,0.5385,0.6645,0.2362,0.8815,-0.1817,3.4503,5,4,3,2,n't
96,176,their,English,PRON,45,no,-4.2807,0.0311,0.6694,0.3166,0.6842,0.5041,-4.15,0.0878,-0.8583,2,1,1,1,their
208,484,which,English,PRON,47,no,0.1027,-2.2976,-1.7004,0.5154,0.6037,0.367,0.2361,-2.1406,1.4976,5,4,3,2,which
61,98,if,English,SCONJ,48,no,0.5676,-0.583,-3.9279,0.5365,0.663,0.2381,0.8412,-0.2373,3.3899,5,4,3,2,if
175,390,all,English,DET,52,no,0.6922,-2.8943,-2.0673,0.5422,0.5831,0.3458,0.8277,-2.6789,1.8632,5,4,3,2,all
51,73,this,English,PRON,54,no,2.1576,-1.0982,-2.9067,0.6086,0.6452,0.2972,2.243,-0.9604,2.5761,5,4,3,2,this
14,25,this,English,PRON,54,no,-3.3473,-1.0416,-2.5684,0.359,0.6471,0.3168,-3.0618,-0.7584,2.1463,2,1,1,1,this
121,270,some,English,DET,55,no,0.4014,-1.7904,-1.1774,0.529,0.6213,0.3973,0.4756,-1.7054,0.9933,5,4,3,2,some
108,227,also,English,ADV,56,no,-0.3369,-1.5521,-3.4386,0.4955,0.6295,0.2664,-0.1567,-1.2848,3.0375,5,4,3,2,also
202,467,when,English,SCONJ,58,no,-0.4504,0.4699,-0.3154,0.4903,0.6994,0.4471,-0.4342,0.4539,-0.0843,5,4,3,2,when
50,72,so,English,ADV,59,no,1.6417,-3.0663,-1.1534,0.5852,0.5771,0.3986,1.7369,-2.9309,1.0317,5,4,3,2,so
46,67,is,English,VERB,60,no,-0.9596,-7.9301,-3.6574,0.4672,0.409,0.2538,-0.9796,-7.6208,4.6104,5,4,3,2,is
210,486,is,English,VERB,60,no,1.7524,-6.3822,-1.8636,0.5902,0.4625,0.3575,1.6727,-6.2284,2.4637,5,4,3,2,is
45,66,iraq,English,PROPN,62,no,1.9712,-4.7618,-0.9483,0.6001,0.5185,0.4105,1.9526,-4.668,1.229,5,4,3,2,iraq
159,366,now,English,ADV,63,no,0.7372,-1.0001,-0.8757,0.5442,0.6486,0.4147,0.8268,-0.9396,0.5159,5,4,3,2,now
39,55,them,English,PRON,64,no,0.4796,-0.6637,-2.453,0.5325,0.6602,0.3234,0.622,-0.519,2.0879,5,4,3,2,them
260,675,qaeda,English,PROPN,65,no,1.3413,-2.0831,-0.1357,0.5716,0.6111,0.4575,1.3631,-2.0586,0.2546,5,4,3,2,qaeda
153,355,new,English,ADJ,67,no,-1.9386,0.1714,1.1936,0.4229,0.6891,0.5344,-1.8844,0.1855,-1.4895,2,1,1,1,new
135,312,no,English,DET,68,no,-4.5076,-0.6753,-0.1791,0.3064,0.6598,0.455,-4.3335,-0.5683,0.0151,2,1,1,1,no
229,537,what,English,PRON,69,no,1.6636,-5.4284,-1.1029,0.5862,0.4955,0.4016,1.5939,-5.4388,1.2962,5,4,3,2,what
290,776,any,English,DET,70,no,-1.9696,0.2979,-3.0125,0.4214,0.6935,0.2911,-1.7719,0.5372,2.5549,2,1,1,1,any
161,369,people,English,NOUN,71,no,2.1419,-5.4271,-2.3741,0.6079,0.4955,0.328,2.1005,-5.2617,2.9388,5,4,3,2,people
387,1194,its,English,PRON,72,no,-6.7944,1.833,0.1663,0.2027,0.7465,0.475,-6.7601,1.8089,-0.1153,2,1,1,1,its
82,134,me,English,PRON,73,no,2.5217,1.3388,-4.1958,0.6251,0.7294,0.2226,2.7273,1.5737,3.5465,3,2,2,2,me
377,1160,india,English,PROPN,74,no,3.84,-1.7207,0.3384,0.6849,0.6237,0.485,3.8046,-1.7776,-0.3333,5,4,3,2,india
174,389,should,English,AUX,75,no,1.0024,0.2905,-2.9055,0.5562,0.6932,0.2973,1.2489,0.5418,2.3251,5,4,3,2,should
140,322,my,English,PRON,76,no,-5.5342,1.9545,-0.9675,0.2598,0.7507,0.4094,-5.3713,2.0845,0.7499,2,1,1,1,my
187,431,know,English,VERB,77,no,1.3146,-8.7765,-3.6977,0.5704,0.3797,0.2514,1.3028,-8.4322,4.8178,5,4,3,2,know
132,310,said,English,VERB,78,no,1.5403,-6.316,-0.7591,0.5806,0.4648,0.4215,1.4685,-6.1904,1.3543,5,4,3,2,said
240,597,just,English,ADV,79,no,-0.3456,0.0888,-2.1991,0.4951,0.6862,0.3381,-0.1922,0.2211,1.591,5,4,3,2,just
235,561,time,English,NOUN,80,no,1.5689,-5.7745,-3.3807,0.5819,0.4835,0.2698,1.6046,-5.5247,3.9359,5,4,3,2,time
90,152,him,English,PRON,81,no,-2.9804,-2.2309,1.5015,0.3756,0.606,0.5523,-2.9379,-2.2099,-1.5771,2,1,1,1,him
142,332,many,English,ADJ,82,no,2.7685,-0.9371,1.4251,0.6363,0.6508,0.5478,2.6855,-1.0822,-1.4032,3,2,2,2,many
219,499,even,English,ADV,83,no,-1.9928,-0.9294,-1.6392,0.4204,0.651,0.3705,-1.8326,-0.7725,1.3359,2,1,1,1,even
143,334,into,English,ADP,84,no,-2.4252,0.3719,-1.1416,0.4008,0.696,0.3993,-2.2506,0.534,0.7213,2,1,1,1,into
344,1043,pakistan,English,PROPN,85,no,1.6745,-1.2754,-0.7748,0.5867,0.6391,0.4205,1.6777,-1.2617,0.6985,5,4,3,2,pakistan
267,711,world,English,NOUN,87,no,1.2255,-3.5891,-0.5232,0.5663,0.5591,0.4351,1.2643,-3.5088,0.8625,5,4,3,2,world
87,142,other,English,ADJ,88,no,4.0344,2.2324,-1.2163,0.6937,0.7603,0.395,4.0338,2.1785,0.9562,3,2,2,2,other
34,48,up,English,ADP,89,no,-2.6246,3.4006,-2.076,0.3917,0.8007,0.3453,-2.5503,3.5493,1.8351,2,1,1,1,up
168,380,against,English,ADP,90,no,-3.2442,-0.8563,-0.6987,0.3636,0.6536,0.425,-3.1564,-0.8085,0.4667,2,1,1,1,against
327,920,these,English,DET,93,no,-3.5218,0.4766,0.5979,0.3511,0.6996,0.5,-3.4942,0.4236,-0.6575,2,1,1,1,these
74,122,do,English,VERB,94,no,1.0964,0.8681,-4.6788,0.5605,0.7132,0.1947,1.4127,1.2617,3.991,5,4,3,2,do
214,490,do,English,VERB,94,no,-0.2129,-8.0425,-2.1736,0.5011,0.4051,0.3396,-0.2794,-7.9383,2.782,5,4,3,2,do
113,245,that,English,DET,95,no,0.5071,-4.3401,-3.6689,0.5338,0.5331,0.2531,0.6614,-4.0471,3.6698,5,4,3,2,that
30,44,that,English,DET,95,no,0.1249,-5.7803,-4.926,0.5164,0.4833,0.1803,0.2843,-5.3517,5.2913,5,4,3,2,that
266,706,that,English,DET,95,no,0.2681,-1.0398,-1.8957,0.5229,0.6472,0.3557,0.3488,-0.9424,1.5693,5,4,3,2,that
133,311,had,English,VERB,97,no,0.1424,-5.7239,-2.0518,0.5172,0.4853,0.3467,0.1731,-5.4992,2.3966,5,4,3,2,had
32,46,had,English,VERB,97,no,-3.8279,1.8324,-1.9567,0.3372,0.7465,0.3522,-3.5939,2.0613,1.5885,2,1,1,1,had
242,601,'s,English,AUX,98,no,-2.2369,-0.1015,-0.2546,0.4093,0.6796,0.4506,-2.1724,-0.0766,0.0787,2,1,1,1,'s
272,723,'s,English,AUX,98,no,-4.0535,-4.2853,0.9178,0.3269,0.535,0.5185,-4.1105,-4.2143,-0.4541,5,4,3,2,'s
342,1036,zawahiri,English,PROPN,99,no,2.9327,0.1145,0.2309,0.6437,0.6871,0.4787,2.8916,0.038,-0.3689,3,2,2,2,zawahiri
38,54,two,English,NUM,100,no,2.7751,1.7164,0.1981,0.6366,0.7425,0.4768,2.791,1.6673,-0.4394,3,2,2,2,two
145,336,has,English,VERB,101,no,-3.2185,0.4359,-2.6564,0.3648,0.6982,0.3117,-2.946,0.7154,2.1945,2,1,1,1,has
101,189,has,English,VERB,101,no,0.3986,-4.2918,-1.404,0.5288,0.5348,0.3841,0.4271,-4.136,1.5999,5,4,3,2,has
445,5713,anthrax,English,NOUN,102,no,1.6802,0.0625,1.3788,0.5869,0.6853,0.5452,1.6421,-0.0881,-1.4226,5,4,3,2,anthrax
104,203,as,English,ADV,103,no,1.1781,-1.4623,-0.0033,0.5642,0.6326,0.4652,1.2876,-1.4242,-0.3895,5,4,3,2,as
177,393,as,English,ADV,103,no,-0.6557,-1.7417,0.7313,0.481,0.6229,0.5077,-0.6415,-1.7978,-0.7838,5,4,3,2,as
358,1088,as,English,ADV,103,no,-6.4757,-1.3277,2.6194,0.2171,0.6373,0.6169,-6.493,-1.3952,-2.3109,2,1,1,1,as
379,1168,indian,English,ADJ,104,no,-5.8456,0.452,0.45,0.2457,0.6988,0.4914,-5.7564,0.4755,-0.4761,2,1,1,1,indian
41,57,being,English,AUX,105,no,-3.8246,2.601,-0.5654,0.3373,0.7731,0.4327,-3.6493,2.6774,0.2516,2,1,1,1,being
141,329,national,English,ADJ,107,no,-7.7521,1.6824,0.2619,0.1592,0.7413,0.4805,-7.7388,1.7186,-0.033,2,1,1,1,national
79,129,government,English,NOUN,108,no,3.2076,-2.3946,0.3555,0.6562,0.6004,0.4859,3.1895,-2.4557,-0.0998,5,4,3,2,government
365,1111,afghanistan,English,PROPN,109,no,2.9469,-1.6837,-0.0002,0.6444,0.6249,0.4654,2.9674,-1.6877,-0.1272,5,4,3,2,afghanistan
282,749,your,English,PRON,110,no,-4.742,-0.7866,2.7409,0.2957,0.656,0.624,-4.6955,-0.8215,-2.6711,2,1,1,1,your
195,447,our,English,PRON,111,no,-4.5219,0.2942,-1.0879,0.3057,0.6933,0.4024,-4.3699,0.3404,0.7619,2,1,1,1,our
209,482,last,English,ADJ,112,no,2.0525,0.6955,-1.1729,0.6038,0.7072,0.3975,2.128,0.7392,0.8259,5,4,3,2,last
231,544,another,English,DET,113,no,-2.4067,0.3535,-1.6017,0.4016,0.6954,0.3727,-2.2175,0.5003,1.1897,2,1,1,1,another
320,899,well,English,ADV,115,no,-0.7399,0.7774,2.5619,0.4772,0.71,0.6136,-0.7481,0.6588,-2.7358,2,1,1,1,well
170,385,she,English,PRON,116,no,1.9263,4.0303,-4.413,0.5981,0.8225,0.21,2.2157,4.3257,3.8275,3,2,2,2,she
207,483,year,English,NOUN,117,no,1.2152,-2.702,-0.1318,0.5659,0.5897,0.4578,1.2667,-2.6699,0.1412,5,4,3,2,year
205,481,war,English,NOUN,118,no,3.5837,-2.4562,-1.2369,0.6733,0.5982,0.3938,3.6195,-2.3603,1.2031,5,4,3,2,war
385,1178,israel,English,PROPN,119,no,3.6274,-2.1953,2.2793,0.6753,0.6073,0.5973,3.5977,-2.4118,-1.8535,3,2,2,2,israel
431,1489,under,English,ADP,120,no,-6.4634,0.9476,2.1696,0.2177,0.7159,0.5909,-6.5706,0.8185,-1.8744,2,1,1,1,under
23,36,years,English,NOUN,121,no,-0.5983,-4.4962,2.5026,0.4836,0.5277,0.6102,-0.7725,-4.6168,-1.8675,5,4,3,2,years
100,185,could,English,AUX,122,no,2.4176,3.3895,-1.8183,0.6204,0.8003,0.3602,2.5065,3.4692,1.3457,3,2,2,2,could
122,274,of,English,SCONJ,124,no,-4.4114,2.5076,-0.5852,0.3107,0.7699,0.4315,-4.2298,2.6361,0.2419,2,1,1,1,of
11,18,of,English,SCONJ,124,no,-1.0114,-13.9221,-4.999,0.4649,0.2018,0.1761,-1.3691,-13.7564,7.5119,4,3,3,2,of
97,177,way,English,NOUN,125,no,1.3976,-4.479,0.4286,0.5741,0.5283,0.4902,1.3317,-4.4649,-0.3011,5,4,3,2,way
352,1072,taliban,English,PROPN,126,no,2.7211,0.3246,-1.8537,0.6342,0.6944,0.3581,2.785,0.3519,1.4794,3,2,2,2,taliban
375,1155,not,English,ADV,127,no,-2.432,-0.1146,3.0356,0.4005,0.6792,0.641,-2.5497,-0.241,-2.8937,2,1,1,1,not
172,387,not,English,ADV,127,no,-0.3551,-4.6797,-1.8749,0.4947,0.5214,0.3569,-0.2457,-4.453,2.137,5,4,3,2,not
198,455,than,English,ADP,128,no,-3.6195,0.621,-0.8624,0.3466,0.7046,0.4155,-3.4723,0.7606,0.6273,2,1,1,1,than
173,388,then,English,ADV,129,no,1.2988,0.3969,0.1968,0.5697,0.6969,0.4768,1.3564,0.3947,-0.4734,5,4,3,2,then
268,712,see,English,VERB,130,no,1.4915,-3.0043,-1.8154,0.5784,0.5793,0.3603,1.5804,-2.8241,1.7852,5,4,3,2,see
80,130,very,English,ADV,131,no,-9.1296,-1.9456,6.9123,0.0968,0.6159,0.8653,-9.515,-2.2966,-5.717,2,1,1,1,very
27,41,iraqi,English,ADJ,132,no,-5.4121,-1.4439,3.2703,0.2653,0.6332,0.6546,-5.3511,-1.5285,-2.4525,2,1,1,1,iraqi
165,375,get,English,VERB,133,no,1.502,-6.2679,-2.0319,0.5789,0.4665,0.3478,1.5402,-5.9824,2.4213,5,4,3,2,get
245,611,sent,English,VERB,135,no,0.1908,-4.6329,-0.447,0.5194,0.523,0.4395,0.1808,-4.546,0.6617,5,4,3,2,sent
221,516,does,English,AUX,136,no,3.7937,4.1153,-2.4635,0.6828,0.8254,0.3228,3.952,4.2836,1.971,3,2,2,2,does
22,35,for,English,SCONJ,137,no,-2.0669,-5.985,-1.9024,0.417,0.4762,0.3553,-2.0673,-5.7791,2.4766,5,4,3,2,for
126,282,for,English,SCONJ,137,no,-1.8981,3.8529,-2.8121,0.4247,0.8164,0.3027,-1.7672,4.0214,2.4704,2,1,1,1,for
336,1004,good,English,ADJ,138,no,-1.5376,-1.3301,-1.5688,0.441,0.6372,0.3746,-1.3213,-1.1187,1.2201,5,4,3,2,good
381,1173,more,English,ADV,139,no,-0.4267,-2.0748,-2.1002,0.4914,0.6114,0.3439,-0.2932,-1.8901,1.9117,5,4,3,2,more
123,278,more,English,ADV,139,no,7.552,3.0317,2.366,0.8532,0.788,0.6023,7.2478,2.6495,-2.3272,3,2,2,2,more
70,114,made,English,VERB,140,no,0.0849,-5.7449,-0.8502,0.5146,0.4845,0.4162,0.0702,-5.6001,1.2236,5,4,3,2,made
127,286,elections,English,NOUN,142,no,0.9895,-4.2671,3.5916,0.5556,0.5356,0.6732,0.863,-4.4447,-2.7527,3,2,2,2,elections
421,1397,think,English,VERB,143,no,2.8306,-3.0015,-2.13,0.6391,0.5794,0.3421,3.0279,-2.7685,1.9793,5,4,3,2,think
288,774,was,English,VERB,144,no,2.1876,-4.3032,0.5034,0.61,0.5344,0.4945,2.1799,-4.2398,-0.223,5,4,3,2,was
57,91,was,English,VERB,144,no,-1.9574,-3.3431,-1.9389,0.422,0.5676,0.3532,-1.7863,-3.107,1.9739,5,4,3,2,was
238,581,between,English,ADP,145,no,-6.1401,-0.1601,0.5302,0.2323,0.6776,0.4961,-6.0484,-0.0803,-0.2344,2,1,1,1,between
305,832,former,English,ADJ,146,no,-6.2527,0.8049,2.669,0.2272,0.711,0.6198,-6.2996,0.6558,-2.4506,2,1,1,1,former
347,1064,musharraf,English,PROPN,147,no,-2.3428,-1.2354,1.8981,0.4045,0.6404,0.5752,-2.2572,-1.2189,-2.07,2,1,1,1,musharraf
176,391,same,English,ADJ,148,no,2.4444,1.5641,-3.2413,0.6216,0.7372,0.2778,2.6398,1.7214,2.7359,3,2,2,2,same
183,417,still,English,ADV,150,no,-3.0702,1.2671,-3.2336,0.3715,0.727,0.2783,-2.778,1.6671,2.8342,2,1,1,1,still
306,842,international,English,ADJ,151,no,-4.2452,2.019,1.496,0.3183,0.753,0.5519,-4.2606,1.9558,-1.4705,2,1,1,1,international
94,175,while,English,SCONJ,152,no,-2.3286,3.5581,-0.696,0.4052,0.8062,0.4251,-2.3893,3.4514,0.3653,2,1,1,1,while
484,3968,her,English,PRON,153,no,-3.4423,1.3885,-0.1233,0.3547,0.7312,0.4582,-3.4209,1.4333,-0.0967,2,1,1,1,her
457,1666,iran,English,PROPN,154,no,2.4411,-1.1119,-0.715,0.6215,0.6447,0.424,2.4582,-1.0869,0.6637,5,4,3,2,iran
164,374,going,English,VERB,155,no,1.9552,-4.9048,-0.7398,0.5994,0.5136,0.4226,2.0018,-4.7437,0.8333,5,4,3,2,going
109,237,leaders,English,NOUN,156,no,1.4332,-4.6708,0.9929,0.5758,0.5217,0.5228,1.3322,-4.7012,-0.4473,5,4,3,2,leaders
17,2077,used,English,VERB,158,no,-0.0131,-5.0764,0.4387,0.5102,0.5077,0.4908,-0.0856,-5.0329,-0.1392,5,4,3,2,used
312,4951,egyptian,English,ADJ,159,no,-5.9825,-0.2814,2.1967,0.2395,0.6734,0.5925,-6.0382,-0.3751,-1.6444,2,1,1,1,egyptian
249,626,children,English,NOUN,160,no,3.0561,-1.8176,1.3366,0.6493,0.6203,0.5427,2.9828,-1.9593,-1.3325,5,4,3,2,children
284,750,own,English,ADJ,161,no,-3.1199,2.8622,0.8178,0.3693,0.7821,0.5127,-3.1689,2.7691,-0.9007,2,1,1,1,own
151,350,united,English,ADJ,162,no,-2.8369,3.0191,-1.1812,0.3821,0.7875,0.397,-2.8002,2.9865,0.7799,2,1,1,1,united
429,1479,security,English,NOUN,163,no,3.9921,-1.2749,2.5532,0.6918,0.6391,0.6131,3.8721,-1.4702,-2.305,3,2,2,2,security
160,2415,thanks,English,NOUN,165,no,-10.2558,0.4845,5.1856,0.0457,0.6999,0.7654,-10.7586,0.1865,-3.8815,2,1,1,1,thanks
248,2664,cia,English,PROPN,166,no,3.1341,0.4961,0.0434,0.6529,0.7003,0.4679,3.0453,0.3731,-0.2116,3,2,2,2,cia
425,1442,part,English,NOUN,167,no,1.1938,-2.5475,-2.44,0.5649,0.5951,0.3242,1.3254,-2.3512,2.3829,5,4,3,2,part
349,1066,military,English,ADJ,168,no,2.8023,2.204,2.3451,0.6378,0.7594,0.6011,2.6087,1.8385,-2.1941,3,2,2,2,military
483,3949,mr.,English,PROPN,169,no,1.4897,0.1426,1.2369,0.5783,0.6881,0.5369,1.4977,0.0343,-1.5165,5,4,3,2,mr.
244,610,there,English,ADV,170,no,-0.0818,-1.6212,0.5468,0.5071,0.6271,0.497,-0.0403,-1.6412,-0.8116,5,4,3,2,there
91,163,there,English,ADV,170,no,2.8052,4.6114,-3.2831,0.638,0.8426,0.2754,2.8991,4.7421,2.8496,3,2,2,2,there
437,1566,suicide,English,NOUN,171,no,4.9121,3.7084,0.3171,0.7335,0.8114,0.4837,4.7394,3.4661,-0.2834,3,2,2,2,suicide
233,554,already,English,ADV,172,no,3.6982,3.4097,-1.0363,0.6785,0.801,0.4054,3.7322,3.4315,0.4768,3,2,2,2,already
102,193,are,English,VERB,173,no,-2.097,-3.9756,-0.9002,0.4157,0.5457,0.4133,-2.0007,-3.7984,1.0285,5,4,3,2,are
230,539,are,English,VERB,173,no,-0.9953,-2.021,-2.477,0.4656,0.6133,0.3221,-0.7778,-1.7396,2.0931,5,4,3,2,are
416,1353,says,English,VERB,174,no,1.4167,-0.8838,0.0486,0.575,0.6526,0.4682,1.5394,-0.8568,-0.4163,5,4,3,2,says
120,269,arab,English,ADJ,175,no,-2.2406,-1.9961,5.584,0.4092,0.6141,0.7885,-2.3407,-2.1863,-4.9362,2,1,1,1,arab
200,4557,metal,English,NOUN,177,no,6.1327,2.9722,1.2584,0.7889,0.7859,0.5382,5.9062,2.7077,-1.4,3,2,2,2,metal
105,207,country,English,NOUN,178,no,1.9446,0.0964,-0.7082,0.5989,0.6865,0.4244,1.9853,0.0724,0.4742,5,4,3,2,country
355,1079,intelligence,English,NOUN,179,no,-3.7904,-0.8101,1.1989,0.3389,0.6551,0.5347,-3.7495,-0.8606,-1.1194,2,1,1,1,intelligence
261,679,islamic,English,ADJ,180,no,-8.141,2.8832,-0.9502,0.1416,0.7828,0.4104,-7.6075,3.6284,2.211,2,1,1,1,islamic
263,687,case,English,NOUN,181,no,3.1193,-0.8252,-1.0942,0.6522,0.6546,0.4021,3.152,-0.7986,0.7539,5,4,3,2,case
274,727,region,English,NOUN,182,no,0.7823,-1.9189,1.5827,0.5462,0.6168,0.557,0.7259,-2.0451,-1.2955,5,4,3,2,region
95,4271,letter,English,NOUN,183,no,5.8819,1.8138,-0.2881,0.7775,0.7459,0.4487,5.8221,1.7003,0.0846,3,2,2,2,letter
314,861,here,English,ADV,185,no,0.2073,-0.8198,1.6367,0.5202,0.6548,0.5601,0.1606,-0.9207,-1.7899,5,4,3,2,here
147,340,however,English,ADV,186,no,-3.6243,1.6981,-1.888,0.3464,0.7419,0.3561,-3.4219,1.9296,1.4933,2,1,1,1,however
477,1869,told,English,VERB,187,no,-0.132,-3.5004,-0.8141,0.5048,0.5621,0.4183,-0.0621,-3.3892,0.8252,5,4,3,2,told
396,1246,actually,English,ADV,188,no,-2.2981,2.0982,-1.6109,0.4065,0.7557,0.3722,-2.1467,2.1887,1.1628,2,1,1,1,actually
254,645,called,English,VERB,189,no,2.3942,-2.8898,0.3732,0.6193,0.5833,0.487,2.4211,-2.8996,-0.5118,5,4,3,2,called
89,150,after,English,SCONJ,190,no,-5.5605,2.0513,-0.6241,0.2586,0.7541,0.4293,-5.4614,2.1268,0.4647,2,1,1,1,after
311,854,after,English,SCONJ,190,no,-3.9669,-0.3031,-1.4794,0.3309,0.6727,0.3798,-3.7636,-0.1211,1.1363,2,1,1,1,after
467,1798,ltte,English,PROPN,191,no,5.7982,2.7905,-1.102,0.7737,0.7796,0.4016,5.7858,2.7256,0.9652,3,2,2,2,ltte
433,1518,campaign,English,NOUN,192,no,1.9525,0.7835,-2.187,0.5993,0.7102,0.3388,2.0618,0.8206,1.7485,3,2,2,2,campaign
92,167,number,English,NOUN,193,no,4.7631,0.1283,-2.0082,0.7268,0.6876,0.3492,4.8246,0.176,1.7411,3,2,2,2,number
117,252,one,English,NOUN,194,no,2.4743,-3.9751,-1.9367,0.623,0.5457,0.3533,2.4142,-3.8694,2.2644,5,4,3,2,one
138,318,one,English,NOUN,194,no,4.5979,-0.2173,0.0631,0.7193,0.6756,0.469,4.5081,-0.3153,-0.4941,3,2,2,2,one
181,410,take,English,VERB,195,no,1.9447,-4.9386,-0.3008,0.5989,0.5124,0.448,1.8171,-5.0325,0.1823,5,4,3,2,take
1,4097,death,English,NOUN,196,no,3.3284,1.2529,-0.0591,0.6617,0.7265,0.462,3.3532,1.1903,-0.0591,3,2,2,2,death
8,2061,media,English,NOUN,197,no,3.3592,-1.0021,1.6695,0.6631,0.6485,0.562,3.288,-1.1617,-1.7502,3,2,2,2,media
424,1414,weapons,English,NOUN,198,no,3.0522,-1.8354,3.6467,0.6492,0.6197,0.6764,2.803,-2.1008,-3.5982,3,2,2,2,weapons
162,2420,’s,English,PART,199,no,-5.2946,-0.0003,1.005,0.2707,0.6831,0.5235,-5.19,0.0444,-0.8372,2,1,1,1,’s
348,1065,pakistani,English,ADJ,200,no,-6.5924,1.5729,0.8026,0.2118,0.7375,0.5118,-6.5127,1.5498,-0.5712,2,1,1,1,pakistani
485,1923,fact,English,NOUN,201,no,5.6747,1.9788,-2.5482,0.7681,0.7516,0.3179,5.7226,2.0109,1.9968,3,2,2,2,fact
390,1205,peace,English,NOUN,202,no,1.5298,1.766,3.052,0.5801,0.7442,0.642,1.3149,1.4936,-2.8523,3,2,2,2,peace
373,3199,andaman,English,PROPN,203,no,-4.5131,1.3298,0.5162,0.3061,0.7291,0.4952,-4.3137,1.4273,-0.1562,2,1,1,1,andaman
392,3280,western,English,ADJ,204,no,4.0025,2.6228,1.9453,0.6923,0.7738,0.5779,3.8083,2.3922,-1.6157,3,2,2,2,western
351,1071,states,English,PROPN,205,no,2.6929,0.5227,-0.8375,0.6329,0.7012,0.4169,2.7161,0.4908,0.4823,3,2,2,2,states
286,770,report,English,NOUN,206,no,3.4498,-2.1159,0.8285,0.6672,0.61,0.5133,3.3322,-2.2483,-0.8643,5,4,3,2,report
