,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
108,253,中國,Chinese,PROPN,28,no,1.0213,-3.6656,-1.7444,0.7117,0.5119,0.7636,0.7877,-3.8064,1.4638,5,4,3,2,no trans
156,386,之,Chinese,PART,29,no,2.7616,-0.6996,-1.02,0.7801,0.6083,0.7873,-1.9199,-2.0752,0.6327,5,4,3,2,no trans
57,104,人,Chinese,PART,31,no,2.7056,-7.1649,-2.3757,0.7779,0.3982,0.7429,0.9087,-7.7952,1.0313,5,4,3,2,no trans
38,64,人,Chinese,PART,31,no,3.239,-5.8246,-4.3707,0.7988,0.4418,0.6776,-0.1966,-7.4601,2.9983,5,4,3,2,no trans
102,232,時,Chinese,ADP,32,no,-4.4064,1.6761,-1.6261,0.4984,0.6855,0.7675,3.1403,3.171,2.4438,5,4,3,2,no trans
383,1210,及,Chinese,CCONJ,34,no,3.3181,0.9838,-1.3746,0.802,0.663,0.7757,-3.149,-1.0163,1.2012,1,1,1,1,no trans
215,604,後,Chinese,ADP,35,no,-1.3515,3.3265,-0.7143,0.6185,0.7391,0.7974,-0.5107,3.38,1.6981,5,4,3,2,no trans
74,146,三,Chinese,NUM,36,no,1.9644,-1.0608,-0.1074,0.7488,0.5966,0.8172,-1.0717,-1.9227,-0.4596,5,4,3,2,no trans
107,245,與,Chinese,CCONJ,37,no,3.0635,-0.521,0.6272,0.792,0.6141,0.8413,-2.3253,-1.8535,-1.1146,5,4,3,2,no trans
49,91,與,Chinese,CCONJ,37,no,-0.4481,-2.3492,0.2149,0.654,0.5547,0.8278,1.397,-1.6961,-0.3309,5,4,3,2,no trans
7,11,但,Chinese,ADV,38,no,-0.6539,0.5345,-2.033,0.6459,0.6484,0.7542,0.3802,0.4183,2.4523,5,4,3,2,no trans
23,32,其,Chinese,PRON,39,no,1.756,-0.8996,0.2636,0.7406,0.6018,0.8294,-1.0324,-1.6172,-0.6972,5,4,3,2,no trans
99,217,對,Chinese,ADP,40,no,2.4177,-2.776,1.0268,0.7666,0.5408,0.8544,-0.9518,-3.2501,-1.6434,5,4,3,2,no trans
299,866,種,Chinese,NOUN,41,no,4.0935,-2.6539,-1.4235,0.8324,0.5448,0.7741,-2.382,-4.4562,0.6186,5,4,3,2,no trans
183,508,到,Chinese,VERB,44,no,0.7606,-5.0759,0.0028,0.7015,0.4661,0.8209,1.7102,-4.647,-0.9604,5,4,3,2,no trans
187,522,成,Chinese,VERB,45,no,3.2042,-5.7637,-4.1854,0.7975,0.4438,0.6836,0.023,-7.2518,2.9736,5,4,3,2,no trans
134,330,該,Chinese,DET,47,no,4.6884,1.9914,-0.0428,0.8558,0.6958,0.8194,-4.8402,-0.5704,-0.2118,1,1,1,1,no trans
113,271,所,Chinese,ADV,48,no,-1.3961,0.915,-1.5995,0.6167,0.6608,0.7684,0.8243,1.244,2.3114,5,4,3,2,no trans
51,94,不,Chinese,ADV,50,no,2.9699,1.6411,-0.9708,0.7883,0.6844,0.789,-3.0921,-0.1725,1.0132,1,1,1,1,no trans
202,563,美國,Chinese,PROPN,51,no,-2.7036,-1.3697,0.4091,0.5653,0.5865,0.8342,2.9557,0.2542,0.0025,5,4,3,2,no trans
309,921,可以,Chinese,AUX,52,no,1.6163,2.5572,-2.4115,0.7351,0.7141,0.7417,-2.3181,1.0088,2.8484,1,1,1,1,no trans
34,56,次,Chinese,NOUN,53,no,1.5759,-4.8076,2.6851,0.7335,0.4748,0.9088,0.9251,-4.087,-3.4255,5,4,3,2,no trans
237,667,日本,Chinese,PROPN,54,no,0.7925,-3.376,-0.8395,0.7027,0.5213,0.7933,0.9721,-3.4418,0.2362,5,4,3,2,no trans
245,691,開始,Chinese,VERB,55,no,2.259,-5.66,-5.1526,0.7603,0.4471,0.6519,0.6224,-6.9571,3.9887,5,4,3,2,no trans
334,1045,從,Chinese,ADP,56,no,1.8825,0.4247,-0.2529,0.7455,0.6449,0.8125,-1.7729,-0.6551,0.0353,1,1,1,1,no trans
80,158,者,Chinese,PART,57,no,0.9745,-4.4044,-1.2998,0.7099,0.4879,0.7782,1.294,-4.4878,0.5322,5,4,3,2,no trans
355,1107,省,Chinese,PART,58,no,-1.55,-1.4333,-1.8432,0.6107,0.5845,0.7604,2.1194,-0.6921,2.327,5,4,3,2,no trans
50,92,她,Chinese,PRON,59,no,-2.2158,-2.0093,-1.0647,0.5845,0.5658,0.7859,2.9644,-0.8117,1.2173,5,4,3,2,no trans
118,280,或,Chinese,CCONJ,60,no,-0.3813,0.2775,-0.7295,0.6566,0.6401,0.7969,0.2994,0.1736,0.6151,5,4,3,2,no trans
131,320,都,Chinese,ADV,61,no,-1.7557,1.0918,-2.3118,0.6026,0.6665,0.745,1.1308,1.2969,2.9007,5,4,3,2,no trans
225,627,區,Chinese,PART,63,no,1.8672,-4.6114,-1.8954,0.7449,0.4812,0.7587,0.5584,-5.191,1.0086,5,4,3,2,no trans
15,22,著,Chinese,AUX,64,no,-8.5963,2.2277,0.9527,0.3338,0.7034,0.852,6.006,6.1315,0.4848,3,2,2,2,no trans
486,1911,會,Chinese,PART,65,no,3.0499,-4.5436,-0.3753,0.7914,0.4834,0.8085,-0.549,-5.4504,-0.8232,5,4,3,2,no trans
48,90,會,Chinese,PART,65,no,-0.5799,1.2734,-1.334,0.6488,0.6724,0.7771,-0.0273,1.2381,2.1022,5,4,3,2,no trans
58,105,因,Chinese,ADP,66,no,2.1317,3.6724,0.0341,0.7553,0.7504,0.8219,-3.3952,1.9899,0.1169,1,1,1,1,no trans
116,276,用,Chinese,VERB,67,no,1.5346,-4.4603,-1.0002,0.7319,0.4861,0.788,0.7112,-4.6066,0.3485,5,4,3,2,no trans
188,523,名,Chinese,NOUN,69,no,4.8828,-2.9187,-0.715,0.8634,0.5362,0.7973,-2.6611,-4.8347,-0.1959,5,4,3,2,no trans
166,425,軍,Chinese,PART,70,no,0.8755,-4.5536,0.0851,0.706,0.4831,0.8236,1.4075,-4.1727,-0.667,5,4,3,2,no trans
348,1082,人口,Chinese,NOUN,71,no,-8.2551,-2.3448,2.3805,0.3472,0.5549,0.8988,8.2231,2.3023,-2.0738,3,2,2,2,no trans
369,1136,小,Chinese,PART,73,no,4.8844,4.3538,0.1282,0.8635,0.7725,0.825,-6.2386,1.5073,0.2841,1,1,1,1,no trans
61,113,為,Chinese,ADP,74,no,2.5223,-0.5409,-0.0739,0.7707,0.6135,0.8183,-1.7581,-1.637,-0.3368,5,4,3,2,no trans
46,87,為,Chinese,ADP,74,no,3.1544,-0.4052,1.5168,0.7955,0.6179,0.8705,-2.4924,-1.5713,-2.0982,5,4,3,2,no trans
41,76,為,Chinese,ADP,74,no,3.044,-0.162,-3.4825,0.7912,0.6258,0.7067,-2.3838,-2.2901,3.0858,5,4,3,2,no trans
179,493,大學,Chinese,NOUN,75,no,-0.4941,-3.7999,-1.1826,0.6522,0.5076,0.782,2.3089,-3.1844,0.7102,5,4,3,2,no trans
263,2781,李,Chinese,PROPN,76,no,-4.1888,-0.9779,-0.4118,0.507,0.5993,0.8073,4.0668,1.0971,0.9281,5,4,3,2,no trans
400,1265,1,Chinese,NUM,77,no,1.5076,0.3724,0.9395,0.7308,0.6432,0.8516,-1.1646,-0.0958,-0.7017,5,4,3,2,no trans
386,1220,第一,Chinese,NUM,78,no,0.8376,0.0489,1.542,0.7045,0.6326,0.8713,-0.5997,0.0829,-1.3476,5,4,3,2,no trans
28,50,則,Chinese,ADV,79,no,-0.5464,2.0979,-2.8903,0.6501,0.6992,0.7261,-0.4478,1.5261,3.5579,5,4,3,2,no trans
209,2631,行星,Chinese,NOUN,80,no,0.8225,-4.1222,2.315,0.7039,0.4971,0.8966,1.3019,-3.4622,-3.3703,5,4,3,2,no trans
326,1006,其中,Chinese,NOUN,81,no,-3.649,-2.335,-0.3286,0.5282,0.5552,0.81,4.4063,-0.2595,0.6114,5,4,3,2,no trans
44,82,向,Chinese,ADP,82,no,6.0943,-0.8698,3.1753,0.911,0.6028,0.9248,-4.7996,-3.021,-4.3516,1,1,1,1,no trans
358,3159,站,Chinese,PART,84,no,1.5159,-3.7837,-1.6727,0.7311,0.5081,0.766,0.517,-4.2632,1.0815,5,4,3,2,no trans
301,871,因為,Chinese,ADP,85,no,-1.9749,-0.9185,-0.045,0.594,0.6012,0.8193,2.279,0.1298,0.1504,5,4,3,2,no trans
81,161,當時,Chinese,NOUN,87,no,-3.7667,-0.874,-0.2262,0.5236,0.6026,0.8134,3.654,1.0794,0.8651,5,4,3,2,no trans
122,2348,曾,Chinese,ADV,88,no,-2.4823,1.8574,-0.451,0.574,0.6914,0.806,1.2404,2.734,1.4323,5,4,3,2,no trans
97,209,就,Chinese,ADV,89,no,-2.8803,2.2708,-1.7356,0.5584,0.7048,0.7639,1.5487,3.0347,2.8152,5,4,3,2,no trans
488,1954,香港,Chinese,PROPN,90,no,0.2148,-1.9986,0.2545,0.68,0.5661,0.8291,0.7111,-1.7808,-0.5535,5,4,3,2,no trans
249,703,包括,Chinese,VERB,91,no,0.1553,-3.4588,-1.9233,0.6777,0.5187,0.7577,1.4914,-3.4276,1.3997,5,4,3,2,no trans
184,514,沒有,Chinese,VERB,93,no,0.7396,-5.5076,-2.2637,0.7006,0.4521,0.7466,1.9363,-5.3444,1.5703,5,4,3,2,no trans
217,614,由於,Chinese,ADP,94,no,-3.4836,1.3138,-0.6648,0.5347,0.6737,0.799,2.5341,2.5827,1.311,5,4,3,2,no trans
17,24,不同,Chinese,ADJ,95,no,-1.7162,-3.6312,1.9447,0.6041,0.5131,0.8845,3.2142,-1.8778,-2.5876,5,4,3,2,no trans
266,738,還,Chinese,ADV,96,no,-0.9977,1.333,-1.51,0.6324,0.6744,0.7713,0.2966,1.3478,2.1052,5,4,3,2,no trans
264,736,地區,Chinese,NOUN,97,no,-0.5122,-3.6171,-1.7567,0.6515,0.5135,0.7632,2.24,-3.2399,1.24,5,4,3,2,no trans
153,365,12,Chinese,NUM,98,no,4.9779,0.552,2.2402,0.8672,0.649,0.8942,-4.4397,-1.0167,-1.9716,1,1,1,1,no trans
115,275,可,Chinese,AUX,99,no,0.1147,0.5406,0.3825,0.6761,0.6486,0.8333,-0.2569,0.4482,-0.3173,5,4,3,2,no trans
147,358,進行,Chinese,VERB,100,no,2.469,-5.8066,-2.3782,0.7686,0.4424,0.7428,0.542,-6.5793,1.0434,5,4,3,2,no trans
265,737,它,Chinese,PRON,101,no,-3.647,-2.5576,0.577,0.5283,0.5479,0.8397,4.5112,-0.4659,-0.8836,5,4,3,2,no trans
216,613,州,Chinese,PART,102,no,-0.6312,-2.9724,1.18,0.6468,0.5345,0.8594,1.9694,-1.9161,-1.4296,5,4,3,2,no trans
314,936,以及,Chinese,CCONJ,103,no,4.9957,1.279,1.4421,0.8679,0.6726,0.868,-4.7663,-1.0453,-1.9511,1,1,1,1,no trans
435,1512,10,Chinese,NUM,104,no,1.6112,5.2425,-1.1049,0.7349,0.8014,0.7846,-3.4895,3.6503,2.2161,1,1,1,1,no trans
338,1055,世界,Chinese,NOUN,105,no,1.7848,-0.6141,-0.6613,0.7417,0.6111,0.7991,-1.0569,-1.5889,0.2369,5,4,3,2,no trans
377,1166,公司,Chinese,NOUN,106,no,0.1592,-4.0167,-0.2732,0.6778,0.5005,0.8118,1.7327,-3.5946,-0.4512,5,4,3,2,no trans
287,829,新,Chinese,PART,107,no,4.0844,3.6172,-0.4726,0.8321,0.7486,0.8053,-5.1031,1.0391,0.6211,1,1,1,1,no trans
389,1235,市,Chinese,PART,108,no,1.0388,-3.6964,-0.356,0.7124,0.5109,0.8091,0.8463,-3.5258,0.0911,5,4,3,2,no trans
336,1051,四,Chinese,NUM,109,no,0.2647,0.3577,0.4238,0.682,0.6427,0.8347,-0.1399,0.2612,-0.3613,5,4,3,2,no trans
315,940,使用,Chinese,VERB,110,no,0.6462,-4.2498,0.0083,0.697,0.493,0.821,1.5593,-3.804,-0.7904,5,4,3,2,no trans
21,30,自己,Chinese,PRON,111,no,-2.9189,-1.1664,0.4877,0.5569,0.5931,0.8367,2.9294,0.6092,0.0517,5,4,3,2,no trans
453,1668,3,Chinese,NUM,112,no,-3.1808,-1.7398,1.6719,0.5466,0.5745,0.8756,3.6484,0.338,-1.4619,5,4,3,2,no trans
177,486,總,Chinese,PART,113,no,4.8852,1.0781,2.538,0.8635,0.6661,0.9039,-4.7201,-0.8749,-2.715,1,1,1,1,no trans
240,672,國家,Chinese,NOUN,114,no,0.7956,-3.5249,-0.8583,0.7028,0.5165,0.7926,0.9649,-3.6366,0.0419,5,4,3,2,no trans
298,865,2,Chinese,NUM,115,no,0.3084,0.5367,-0.4416,0.6837,0.6485,0.8063,-0.2989,0.3173,0.8807,5,4,3,2,no trans
137,333,5,Chinese,NUM,116,no,1.1734,3.1822,-0.8043,0.7177,0.7345,0.7944,-2.2884,1.8921,1.1471,5,4,3,2,no trans
244,685,米,Chinese,NOUN,117,no,1.1091,-3.9162,2.4969,0.7152,0.5038,0.9026,0.688,-3.0823,-2.7112,5,4,3,2,no trans
405,1294,地,Chinese,PART,118,no,-3.3968,-0.5766,-1.2762,0.5381,0.6123,0.7789,3.2605,0.8662,1.7267,5,4,3,2,no trans
356,1109,縣,Chinese,PART,119,no,-0.7625,-2.7006,-0.7262,0.6416,0.5433,0.797,1.9712,-1.857,1.0183,5,4,3,2,no trans
357,1111,政府,Chinese,NOUN,120,no,1.2313,-2.5419,-0.8191,0.72,0.5485,0.7939,0.1242,-2.8518,0.4776,5,4,3,2,no trans
465,1729,性,Chinese,PART,121,no,0.3844,-2.5375,-0.0308,0.6867,0.5486,0.8198,0.7351,-2.2958,-0.1892,5,4,3,2,no trans
360,1115,文化,Chinese,NOUN,122,no,2.6396,-1.9591,0.1978,0.7753,0.5674,0.8272,-1.2932,-2.9686,-1.0683,5,4,3,2,no trans
160,401,發現,Chinese,VERB,123,no,-1.2383,-5.1058,-1.1802,0.6229,0.4651,0.7821,3.6657,-3.8499,0.8226,5,4,3,2,no trans
409,1311,局,Chinese,PART,124,no,1.6563,-3.8736,-0.2358,0.7367,0.5052,0.813,0.4049,-4.182,-0.6971,5,4,3,2,no trans
93,186,部分,Chinese,NOUN,125,no,-0.6127,-3.1532,-1.317,0.6475,0.5286,0.7776,2.0767,-2.6683,0.9517,5,4,3,2,no trans
191,530,上,Chinese,NOUN,126,no,6.1333,2.1551,0.992,0.9126,0.7011,0.8533,-6.4168,-0.5698,-0.699,1,1,1,1,no trans
88,173,上,Chinese,NOUN,126,no,5.5476,2.0383,-0.2645,0.8896,0.6973,0.8121,-5.7017,-0.8919,0.1336,1,1,1,1,no trans
9,13,他們,Chinese,PRON,127,no,-4.0236,-0.8516,0.7663,0.5135,0.6034,0.8459,3.8182,1.2763,-0.39,5,4,3,2,no trans
197,549,面積,Chinese,NOUN,128,no,6.3901,1.0913,2.6617,0.9227,0.6665,0.908,-6.1732,-1.5748,-3.3068,1,1,1,1,no trans
327,1011,條,Chinese,NOUN,129,no,5.538,0.5853,1.6659,0.8892,0.6501,0.8754,-5.0453,-1.2982,-1.3264,1,1,1,1,no trans
388,1231,第二,Chinese,NUM,130,no,0.2419,0.7642,0.3827,0.6811,0.6559,0.8333,-0.4651,0.5998,-0.2736,5,4,3,2,no trans
143,348,音樂,Chinese,NOUN,131,no,-5.4645,-1.0641,-0.6479,0.4569,0.5965,0.7995,5.3105,1.5807,1.366,5,4,3,2,no trans
382,1209,和,Chinese,ADP,132,no,-1.2441,-2.1846,2.3842,0.6227,0.5601,0.8989,2.0688,-0.8527,-2.582,5,4,3,2,no trans
142,345,和,Chinese,ADP,132,no,5.2981,-4.4815,-3.7913,0.8798,0.4854,0.6965,-2.5823,-7.1612,2.4268,5,4,3,2,no trans
319,968,稱,Chinese,VERB,133,no,-0.6391,-4.3476,-0.2789,0.6465,0.4898,0.8116,2.6504,-3.3887,-0.299,5,4,3,2,no trans
204,565,學,Chinese,PART,135,no,1.9901,-4.3954,1.6898,0.7498,0.4882,0.8761,0.3188,-4.3672,-2.6095,5,4,3,2,no trans
438,1544,美,Chinese,PROPN,136,no,4.5742,2.0925,1.147,0.8513,0.699,0.8584,-5.0228,-0.2392,-1.4123,1,1,1,1,no trans
461,1707,公里,Chinese,NOUN,137,no,5.232,-2.0895,0.9988,0.8772,0.5632,0.8535,-3.3751,-3.9003,-1.8024,5,4,3,2,no trans
144,349,作,Chinese,VERB,138,no,-0.4381,-3.7863,-1.6079,0.6544,0.508,0.7681,2.1961,-3.2616,1.1921,5,4,3,2,no trans
253,710,村,Chinese,PART,139,no,-2.8792,-3.3093,-0.0417,0.5584,0.5235,0.8194,4.2129,-1.363,0.0549,5,4,3,2,no trans
270,759,最,Chinese,ADV,140,no,-3.6653,-0.0881,3.0054,0.5276,0.6282,0.9192,2.9189,2.1195,-2.8507,5,4,3,2,no trans
496,2005,4,Chinese,NUM,141,no,-1.6089,1.2049,-0.6345,0.6084,0.6702,0.8,1.1193,1.708,1.2458,5,4,3,2,no trans
289,833,同時,Chinese,NOUN,142,no,-2.1162,1.7105,-1.658,0.5884,0.6866,0.7664,1.1842,2.0483,2.1791,5,4,3,2,no trans
329,1016,已,Chinese,ADV,143,no,-3.5719,2.316,-0.5085,0.5312,0.7063,0.8041,1.8832,3.6071,1.6669,5,4,3,2,no trans
210,588,11,Chinese,NUM,144,no,0.9537,4.4562,-1.0745,0.7091,0.7759,0.7856,-2.5873,3.1209,1.7893,1,1,1,1,no trans
345,1078,平方公里,Chinese,NOUN,145,no,0.7591,-1.1944,2.6349,0.7014,0.5922,0.9071,0.0466,-0.8645,-2.914,5,4,3,2,no trans
96,204,五,Chinese,NUM,146,no,1.857,0.698,1.5824,0.7445,0.6537,0.8726,-1.7818,-0.1409,-1.9674,5,4,3,2,no trans
387,1229,學院,Chinese,NOUN,147,no,-1.4656,-2.6786,-0.9086,0.614,0.544,0.791,2.5813,-1.7632,0.7125,5,4,3,2,no trans
440,1586,元,Chinese,NOUN,148,no,-2.8399,-1.7976,3.144,0.56,0.5726,0.9238,3.1229,0.3615,-3.1672,5,4,3,2,no trans
476,1834,張,Chinese,PROPN,150,no,-0.7717,-3.0652,3.5781,0.6413,0.5314,0.938,2.0771,-1.6307,-4.4452,5,4,3,2,no trans
90,178,一些,Chinese,ADJ,151,no,1.7434,2.9657,-0.5105,0.7401,0.7274,0.804,-2.6216,1.5876,0.8382,1,1,1,1,no trans
317,964,線,Chinese,PART,152,no,-0.5413,-2.5374,-0.074,0.6503,0.5486,0.8183,1.7741,-1.8336,-0.0168,5,4,3,2,no trans
185,2562,也是,Chinese,AUX,153,no,0.7791,3.3744,-1.2924,0.7022,0.7407,0.7784,-2.0744,2.1334,1.6197,1,1,1,1,no trans
71,138,下,Chinese,ADP,154,no,5.7924,6.4706,0.0372,0.8992,0.8413,0.822,-8.414,2.7221,0.1026,1,1,1,1,no trans
275,793,8,Chinese,NUM,155,no,-2.1366,3.021,-1.7138,0.5876,0.7292,0.7646,0.7352,3.2527,2.6189,5,4,3,2,no trans
281,813,世紀,Chinese,NOUN,156,no,1.6625,-4.2119,1.9012,0.7369,0.4942,0.8831,0.5571,-3.9094,-2.8173,5,4,3,2,no trans
94,188,能,Chinese,AUX,158,no,3.314,4.8315,-1.4936,0.8018,0.788,0.7718,-5.0186,2.4076,2.2565,1,1,1,1,no trans
234,652,其他,Chinese,DET,159,no,-2.5481,-2.4331,3.2452,0.5715,0.552,0.9271,3.3391,-0.2453,-3.3731,5,4,3,2,no trans
446,3669,多,Chinese,NUM,160,no,0.5076,0.5241,1.1265,0.6915,0.6481,0.8577,-0.6176,0.3429,-1.163,5,4,3,2,no trans
33,55,這,Chinese,PRON,161,no,2.882,-1.9657,0.3617,0.7848,0.5672,0.8326,-1.4149,-2.8827,-0.8297,5,4,3,2,no trans
112,270,這,Chinese,PRON,161,no,0.7975,2.8625,-1.0323,0.7029,0.7241,0.7869,-2.1093,1.943,1.7952,5,4,3,2,no trans
310,922,說,Chinese,VERB,162,no,1.4884,-4.6035,0.369,0.7301,0.4815,0.8329,0.8311,-4.3659,-1.0764,5,4,3,2,no trans
492,1981,表示,Chinese,VERB,163,no,1.1608,-3.5176,-2.3341,0.7172,0.5167,0.7443,0.6956,-3.8949,1.7768,5,4,3,2,no trans
262,730,社會,Chinese,NOUN,164,no,-1.0498,-2.111,2.3189,0.6303,0.5625,0.8968,1.9439,-0.8717,-2.6716,5,4,3,2,no trans
408,1310,鐵路,Chinese,NOUN,165,no,-1.0834,-3.2993,3.317,0.629,0.5238,0.9295,2.4884,-1.5989,-3.7004,5,4,3,2,no trans
258,720,使,Chinese,VERB,166,no,1.5529,-5.5758,-1.9701,0.7326,0.4499,0.7562,1.4428,-5.803,-1.2868,4,3,3,2,no trans
432,3544,車站,Chinese,NOUN,167,no,2.0168,-1.6615,-1.0103,0.7508,0.5771,0.7877,-0.7685,-2.5823,0.4443,5,4,3,2,no trans
205,573,為了,Chinese,ADP,169,no,-0.8835,2.5737,0.515,0.6369,0.7147,0.8376,-0.628,2.6756,-0.0004,5,4,3,2,no trans
422,1444,成立,Chinese,VERB,170,no,-1.4262,-2.8881,-1.1143,0.6155,0.5372,0.7843,2.7069,-1.9327,0.9405,5,4,3,2,no trans
437,1528,城市,Chinese,NOUN,171,no,1.3144,-2.0038,0.1707,0.7232,0.5659,0.8264,-0.1244,-2.3533,-0.7259,5,4,3,2,no trans
145,352,此,Chinese,DET,172,no,3.9851,3.6153,-0.3857,0.8282,0.7485,0.8081,-5.0939,1.2647,1.0265,1,1,1,1,no trans
59,106,此,Chinese,DET,172,no,1.4729,-2.3954,-0.3711,0.7295,0.5532,0.8086,-0.038,-2.8637,-0.3131,5,4,3,2,no trans
361,1116,中心,Chinese,NOUN,173,no,0.0454,-2.0933,-2.201,0.6734,0.563,0.7486,0.9925,-2.2446,1.9902,5,4,3,2,no trans
426,1458,亦,Chinese,ADV,175,no,-2.1349,1.7982,-1.5912,0.5877,0.6895,0.7686,1.0667,2.2535,2.4069,5,4,3,2,no trans
236,661,以,Chinese,ADV,176,no,1.3546,5.6319,-2.0454,0.7248,0.8141,0.7537,-4.0546,3.9719,3.256,1,1,1,1,no trans
165,420,以,Chinese,ADV,176,no,-1.0507,-3.5226,-1.191,0.6303,0.5166,0.7817,2.5502,-2.6315,1.0122,5,4,3,2,no trans
276,798,以,Chinese,ADV,176,no,3.7431,4.9202,-1.2364,0.8187,0.7909,0.7803,-5.5214,2.1687,1.5811,1,1,1,1,no trans
439,1583,要,Chinese,AUX,177,no,1.0724,6.1968,-1.548,0.7137,0.8324,0.77,-3.9174,4.4469,2.4734,1,1,1,1,no trans
297,864,共,Chinese,ADV,178,no,-2.5502,1.017,0.3887,0.5714,0.6641,0.8335,1.712,2.1714,0.3359,5,4,3,2,no trans
227,632,故事,Chinese,NOUN,179,no,-3.7206,-1.8382,1.741,0.5254,0.5713,0.8778,4.12,0.4528,-1.724,5,4,3,2,no trans
83,164,部,Chinese,NOUN,181,no,0.6492,-1.8168,0.0909,0.6971,0.572,0.8237,0.2794,-1.8282,-0.3539,5,4,3,2,no trans
469,1783,部,Chinese,NOUN,181,no,2.2818,-2.1077,1.9099,0.7612,0.5626,0.8833,-0.9629,-2.3151,-2.2329,5,4,3,2,no trans
25,41,負責,Chinese,VERB,182,no,0.2103,-2.1623,-0.7123,0.6798,0.5608,0.7974,0.7374,-1.9346,0.7786,5,4,3,2,no trans
201,2609,9,Chinese,NUM,184,no,0.4975,4.0966,-1.1665,0.6911,0.7642,0.7825,-2.1619,3.0467,1.9805,1,1,1,1,no trans
176,483,又,Chinese,ADV,185,no,-3.6177,2.1692,-1.0108,0.5294,0.7015,0.7876,1.9957,3.3607,1.9404,5,4,3,2,no trans
459,1700,人民,Chinese,NOUN,186,no,-4.1718,-0.1702,-0.3694,0.5076,0.6255,0.8087,3.6477,1.9331,1.4208,5,4,3,2,no trans
479,1844,發生,Chinese,VERB,187,no,-1.1882,-4.0097,-1.3205,0.6249,0.5008,0.7775,2.9443,-3.0226,1.02,5,4,3,2,no trans
290,837,歲,Chinese,NOUN,188,no,1.3235,-4.7429,2.2064,0.7236,0.4769,0.8931,1.0066,-3.8958,-2.5614,5,4,3,2,no trans
296,858,認為,Chinese,VERB,189,no,-0.1321,-4.2607,-0.809,0.6664,0.4926,0.7943,2.1993,-3.6424,0.2171,5,4,3,2,no trans
19,27,最後,Chinese,NOUN,190,no,-8.848,-0.873,2.327,0.3239,0.6027,0.897,8.0114,3.8279,-1.4226,3,2,2,2,no trans
221,623,小說,Chinese,NOUN,191,no,-4.1848,-1.7546,0.4995,0.5071,0.574,0.8371,4.4762,0.6029,-0.1563,5,4,3,2,no trans
